gene_id,d0,d2,d4,d6,d10,d15,d20,d40,d60
ENSG00000251261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251271,2.41,5.34,0.94,0.11,0.0,0.0,0.0,0.0,0.0
ENSG00000251273,0.21,0.05,0.5,1.51,3.75,3.3,0.04,0.51,0.03
ENSG00000251276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251279,0.58,0.1,0.36,0.3,0.1,0.26,0.36,0.19,0.42
ENSG00000251281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
ENSG00000251285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251286,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251287,0.0,3.14,1.74,0.15,0.57,0.2,0.26,0.0,0.15
ENSG00000251288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251292,11.1,1.6,0.12,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251297,0.84,0.24,0.88,1.74,0.31,0.37,0.16,0.06,0.0
ENSG00000251298,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
ENSG00000251299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251301,0.0,0.0,0.47,1.1,1.51,0.26,0.0,0.14,0.0
ENSG00000251303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251309,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0
ENSG00000251310,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0
ENSG00000251311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251314,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.18,0.0
ENSG00000251320,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0
ENSG00000251321,0.03,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
ENSG00000251322,3.36,4.69,5.65,5.91,7.5,6.3,2.74,3.74,3.52
ENSG00000251323,0.22,0.27,0.08,0.14,0.0,0.12,0.08,0.04,0.05
ENSG00000251324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251333,0.35,0.0,0.0,0.25,0.12,0.11,0.11,0.12,0.0
ENSG00000251334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251348,0.08,0.0,0.39,0.66,0.09,0.19,0.55,0.42,0.41
ENSG00000251349,37.67,37.76,13.42,34.95,8.61,8.99,8.7,5.72,4.77
ENSG00000251350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251356,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.37,0.27
ENSG00000251357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251359,0.26,0.46,0.42,0.54,0.43,0.64,0.36,0.58,0.71
ENSG00000251360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251361,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251363,0.0,0.23,0.31,0.71,0.57,0.61,0.11,0.56,0.25
ENSG00000251364,0.0,0.44,1.83,1.72,2.55,1.05,0.97,0.88,0.44
ENSG00000251365,0.12,0.0,0.0,0.08,0.0,0.0,0.06,0.14,0.07
ENSG00000251366,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0
ENSG00000251367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251369,5.74,4.71,8.96,10.43,8.36,6.14,4.61,6.67,6.66
ENSG00000251370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251379,0.0,0.0,0.0,0.28,0.09,0.0,0.0,0.0,0.0
ENSG00000251380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251381,0.26,0.07,0.62,0.0,0.0,0.04,0.0,0.0,0.0
ENSG00000251383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251388,0.0,0.0,0.0,0.14,0.0,0.12,0.0,0.0,0.14
ENSG00000251389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0
ENSG00000251391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251393,0.0,0.0,0.42,0.0,0.31,0.13,0.0,0.0,0.0
ENSG00000251395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251396,0.17,0.31,0.4,0.87,2.18,0.18,0.91,0.42,0.67
ENSG00000251398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251400,0.05,0.05,0.14,0.16,0.1,0.0,0.0,0.1,0.06
ENSG00000251401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251402,0.24,0.0,0.05,0.11,0.11,0.19,0.02,0.03,0.0
ENSG00000251405,0.0,0.0,0.03,0.3,0.0,0.06,0.2,0.14,0.04
ENSG00000251407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251408,0.0,0.45,0.02,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251410,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251411,0.0,0.07,0.19,0.0,0.0,0.12,0.06,0.07,0.07
ENSG00000251412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251413,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
ENSG00000251414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251416,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0
ENSG00000251417,0.0,0.04,0.07,0.16,0.0,0.03,0.19,0.31,0.12
ENSG00000251418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251429,0.0,0.0,0.08,0.08,0.07,0.16,0.35,0.0,0.2
ENSG00000251430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251432,0.44,0.58,1.13,0.49,0.41,1.98,0.35,1.59,0.58
ENSG00000251433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251434,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251435,0.0,0.0,0.0,0.14,0.07,0.0,0.0,0.0,0.07
ENSG00000251436,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
ENSG00000251442,0.0,0.0,0.08,0.15,0.28,0.34,0.28,0.22,0.68
ENSG00000251443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0
ENSG00000251449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251450,1.98,0.0,0.0,0.0,0.0,0.14,0.29,0.0,0.0
ENSG00000251451,0.0,0.21,0.0,0.0,0.0,0.05,0.0,0.0,0.0
ENSG00000251452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251455,0.08,0.06,0.03,0.0,0.06,0.0,0.0,0.0,0.0
ENSG00000251456,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
ENSG00000251458,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251459,0.0,0.0,0.0,0.0,0.2,0.09,0.09,0.78,0.22
ENSG00000251460,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
ENSG00000251464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251467,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12
ENSG00000251468,0.2,0.42,1.23,0.11,0.0,0.0,0.33,0.1,0.06
ENSG00000251470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251474,3.65,10.29,11.97,8.49,7.62,4.97,2.66,6.98,5.31
ENSG00000251476,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
ENSG00000251477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251478,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251485,0.37,0.75,1.68,0.51,3.32,1.16,0.18,1.68,0.57
ENSG00000251487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251491,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0
ENSG00000251492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251493,0.19,0.32,0.06,0.1,0.06,0.36,1.77,0.8,0.58
ENSG00000251495,0.0,0.0,0.18,0.0,0.0,0.0,0.16,0.0,0.0
ENSG00000251497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251503,2.14,4.07,1.75,2.61,2.14,0.43,1.9,0.46,0.51
ENSG00000251504,0.1,0.0,1.03,2.59,4.03,2.99,1.24,4.59,2.02
ENSG00000251506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251508,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0
ENSG00000251510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251513,0.04,0.24,0.04,0.13,0.16,0.11,0.19,0.08,0.0
ENSG00000251515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251517,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
ENSG00000251518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251520,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
ENSG00000251521,0.0,0.19,0.0,0.0,0.87,0.0,0.0,0.0,0.0
ENSG00000251523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251532,0.0,0.0,0.21,0.0,0.0,0.1,0.0,0.0,0.0
ENSG00000251533,0.6,0.24,1.2,0.39,1.03,0.92,0.13,0.23,0.3
ENSG00000251535,0.0,0.0,0.14,0.0,0.32,0.7,0.15,0.62,0.17
ENSG00000251536,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251538,0.0,0.0,0.11,0.0,0.0,0.55,2.5,0.49,0.18
ENSG00000251539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251548,0.0,0.0,0.0,0.19,0.36,0.16,0.0,0.0,0.0
ENSG00000251549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251550,1.92,1.31,1.78,2.02,0.32,2.59,2.69,0.0,1.39
ENSG00000251552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251555,0.0,0.58,0.18,0.0,0.19,0.0,0.0,0.37,0.21
ENSG00000251556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251562,52.51,94.29,357.3,522.36,516.06,423.53,525.24,601.3,506.71
ENSG00000251563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251566,0.0,0.0,0.0,0.29,0.05,0.23,0.0,0.03,0.15
ENSG00000251567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251568,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
ENSG00000251569,0.01,0.0,0.04,3.07,2.18,2.39,4.85,0.0,3.16
ENSG00000251571,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
ENSG00000251572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251573,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251576,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
ENSG00000251577,0.0,0.0,0.22,0.0,0.37,0.0,0.0,0.0,0.0
ENSG00000251578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251580,1.72,0.45,0.56,2.07,3.36,4.07,1.61,2.99,2.98
ENSG00000251583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251584,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251593,0.0,0.21,0.16,0.26,0.08,0.04,0.08,0.04,0.05
ENSG00000251595,4.34,4.7,3.35,5.55,5.64,6.16,6.95,4.43,4.51
ENSG00000251596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251597,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
ENSG00000251598,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251600,0.01,0.18,0.52,0.9,0.38,0.43,0.16,0.0,0.9
ENSG00000251601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251602,1.95,2.37,2.87,3.22,2.85,3.37,4.4,4.2,2.47
ENSG00000251603,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251609,0.1,0.0,0.0,0.0,0.1,0.09,0.09,0.0,0.1
ENSG00000251610,0.0,0.6,0.27,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251611,1.55,0.0,0.24,0.82,0.52,0.47,0.24,0.0,0.0
ENSG00000251613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251615,0.36,1.71,0.62,1.26,1.41,2.08,3.88,5.18,4.73
ENSG00000251616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251623,0.28,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0
ENSG00000251624,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
ENSG00000251627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251629,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
ENSG00000251633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251634,0.15,0.31,0.94,0.78,0.5,0.0,0.09,0.9,0.68
ENSG00000251635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251636,0.0,0.36,0.0,1.11,0.0,0.0,0.33,0.17,0.0
ENSG00000251637,0.0,0.16,0.04,0.26,1.09,0.66,0.13,0.37,0.59
ENSG00000251638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251639,0.3,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
ENSG00000251642,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0
ENSG00000251643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
ENSG00000251654,0.15,1.2,0.0,0.15,0.0,0.0,0.0,0.0,0.0
ENSG00000251655,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251660,1.6,2.33,2.17,1.06,0.49,2.27,1.38,1.34,2.23
ENSG00000251661,0.13,0.94,1.87,1.38,2.12,2.65,0.3,2.4,1.44
ENSG00000251663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251664,7.47,5.35,2.69,9.26,15.89,15.69,11.69,11.89,12.99
ENSG00000251665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
ENSG00000251666,0.63,0.64,0.68,0.44,0.63,0.28,0.1,0.41,0.34
ENSG00000251667,0.16,0.25,0.15,0.17,0.25,0.0,0.15,0.39,0.17
ENSG00000251668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251669,3.39,3.09,3.68,4.06,3.73,3.05,3.6,3.09,1.87
ENSG00000251670,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.2
ENSG00000251675,0.0,0.0,0.0,0.13,0.36,0.0,0.0,0.12,0.0
ENSG00000251676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251682,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0
ENSG00000251685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251687,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251689,9.5,5.51,1.47,2.0,0.64,0.29,1.77,0.0,0.35
ENSG00000251691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251692,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.05,0.06
ENSG00000251694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000251703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
