gene_id,d0,d2,d4,d6,d15,d20,d40,d60
ENSG00000260447,0.0,0.13,0.0,0.14,0.0,0.0,0.0,0.0
ENSG00000260448,1.82,1.21,1.29,1.86,2.28,4.32,1.36,2.95
ENSG00000260450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260455,0.28,0.0,0.15,0.0,0.0,0.0,0.65,0.0
ENSG00000260456,4.34,2.76,5.32,3.31,3.91,4.37,2.18,0.43
ENSG00000260457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260459,0.82,0.8,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260461,0.75,0.65,1.76,1.63,3.62,2.01,3.53,2.03
ENSG00000260464,0.0,0.07,0.25,0.04,0.33,0.3,1.17,0.44
ENSG00000260465,0.19,0.18,0.24,0.08,0.11,0.3,0.25,0.38
ENSG00000260466,0.15,0.0,0.0,0.0,0.0,0.34,0.0,0.0
ENSG00000260467,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260468,0.0,0.0,0.0,0.0,0.0,0.71,0.21,0.0
ENSG00000260469,4.44,1.12,2.26,0.43,0.11,0.75,0.45,0.0
ENSG00000260470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
ENSG00000260471,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260473,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0
ENSG00000260475,0.0,0.16,0.18,0.18,0.48,0.0,0.0,0.0
ENSG00000260476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260477,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260482,0.06,0.0,0.85,0.0,0.0,0.0,0.0,0.12
ENSG00000260483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260484,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.13
ENSG00000260487,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260490,0.15,0.15,0.67,0.34,0.6,0.18,0.21,0.0
ENSG00000260492,0.0,0.0,0.0,0.0,0.26,0.3,0.35,3.56
ENSG00000260493,0.16,0.05,0.17,0.12,0.16,0.06,0.22,0.0
ENSG00000260494,0.1,0.1,0.22,0.0,0.0,0.0,0.0,0.0
ENSG00000260495,0.22,0.12,0.26,0.24,0.12,0.03,0.07,0.04
ENSG00000260496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260498,0.13,0.13,0.0,0.0,0.0,0.0,0.19,0.0
ENSG00000260500,0.15,0.0,0.0,0.0,0.45,0.0,0.63,0.0
ENSG00000260504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260507,0.2,0.19,0.0,0.0,0.0,0.23,0.0,0.0
ENSG00000260509,0.1,0.05,0.06,0.34,0.0,0.0,0.0,0.0
ENSG00000260510,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0
ENSG00000260511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260515,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
ENSG00000260516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260517,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
ENSG00000260518,0.54,0.31,0.43,0.13,0.39,0.06,0.69,0.21
ENSG00000260519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260526,0.79,0.61,0.77,1.53,0.57,0.45,0.48,0.0
ENSG00000260528,3.46,0.86,4.96,1.72,1.65,3.34,3.01,0.0
ENSG00000260530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260532,0.04,0.04,0.16,0.04,0.18,0.17,0.66,0.0
ENSG00000260534,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.32
ENSG00000260536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260537,10.46,4.57,5.75,10.08,0.33,5.66,7.04,5.75
ENSG00000260540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260545,0.2,0.0,0.21,0.0,0.0,0.0,0.0,0.0
ENSG00000260548,0.77,0.99,0.29,0.2,0.0,0.0,0.0,0.0
ENSG00000260549,0.2,0.39,0.0,0.0,0.0,0.0,0.54,0.0
ENSG00000260550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260552,1.48,0.24,0.13,0.0,2.05,6.9,8.16,0.89
ENSG00000260555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260563,0.98,1.75,2.8,1.44,2.82,0.98,1.63,0.91
ENSG00000260564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260565,0.88,1.47,3.25,8.25,6.13,6.97,5.2,3.57
ENSG00000260566,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.12
ENSG00000260568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260570,1.91,0.31,0.0,0.7,0.62,1.46,0.0,0.45
ENSG00000260571,0.0,0.19,0.0,0.55,0.0,0.0,0.31,0.0
ENSG00000260572,0.08,0.04,0.38,0.21,0.23,0.04,0.16,0.0
ENSG00000260573,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.0
ENSG00000260574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260576,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0
ENSG00000260577,1.0,0.62,10.38,11.05,14.46,13.99,7.79,1.5
ENSG00000260578,0.06,0.14,0.09,0.0,0.0,0.14,0.22,0.03
ENSG00000260579,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0
ENSG00000260580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260582,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
ENSG00000260583,0.0,0.27,0.89,0.3,1.61,1.1,2.59,0.0
ENSG00000260584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260585,0.0,0.0,0.01,0.01,0.03,0.0,0.0,0.0
ENSG00000260586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260588,0.04,0.0,0.33,0.0,0.07,0.09,0.0,0.0
ENSG00000260589,0.28,0.45,0.38,0.41,0.05,0.17,0.17,0.26
ENSG00000260590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260592,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260593,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260596,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
ENSG00000260597,0.0,0.0,0.0,0.08,0.0,0.11,0.13,0.0
ENSG00000260598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
ENSG00000260602,0.47,0.0,0.0,0.0,0.63,0.0,0.0,0.0
ENSG00000260603,0.78,0.38,0.63,0.43,0.96,0.0,0.0,0.28
ENSG00000260604,0.01,0.0,0.01,0.0,0.28,3.11,7.41,4.07
ENSG00000260605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260608,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0
ENSG00000260610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260613,0.0,0.04,0.0,0.09,0.04,0.0,0.06,0.0
ENSG00000260615,0.36,0.73,1.37,0.79,1.18,0.62,0.27,0.0
ENSG00000260616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260617,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0
ENSG00000260618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260619,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0
ENSG00000260620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260624,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0
ENSG00000260625,0.57,0.33,0.12,0.37,0.44,0.26,0.0,0.0
ENSG00000260626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260628,5.62,1.03,0.47,0.7,3.0,6.43,6.03,2.86
ENSG00000260629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260630,1.2,0.72,4.6,2.31,3.72,6.81,4.92,0.72
ENSG00000260631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260633,0.1,0.13,0.22,0.41,0.17,0.0,0.09,0.0
ENSG00000260634,0.0,0.05,0.0,0.05,0.05,0.0,0.0,0.0
ENSG00000260635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260641,0.05,0.09,0.05,0.01,0.48,0.43,0.67,0.35
ENSG00000260642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260643,2.6,3.69,5.91,6.04,6.16,3.26,2.42,2.66
ENSG00000260644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260645,0.44,0.31,0.3,0.75,0.34,0.19,0.21,0.45
ENSG00000260646,0.0,0.0,0.0,0.24,0.11,0.12,0.0,0.0
ENSG00000260647,0.0,0.09,0.1,0.0,0.47,0.22,0.26,0.56
ENSG00000260648,0.02,0.02,0.0,0.12,0.0,0.0,0.0,0.0
ENSG00000260649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260650,0.0,0.27,0.0,0.15,0.0,0.0,0.0,0.59
ENSG00000260651,0.0,0.0,0.0,0.0,0.0,0.19,0.45,0.0
ENSG00000260653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260657,0.0,0.41,0.4,1.08,0.55,0.24,0.57,0.0
ENSG00000260658,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
ENSG00000260659,0.0,0.0,0.0,0.23,0.0,0.24,0.0,0.0
ENSG00000260660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260668,0.15,0.14,0.16,0.0,0.15,0.0,0.0,0.0
ENSG00000260669,0.5,0.4,1.52,1.47,0.33,0.84,0.64,0.07
ENSG00000260670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260672,0.0,0.08,0.06,0.0,0.03,0.0,0.0,0.0
ENSG00000260673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260677,0.04,0.0,0.0,0.08,0.0,0.0,0.0,0.0
ENSG00000260678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260682,0.53,0.0,0.0,0.0,0.16,0.0,0.0,0.0
ENSG00000260683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260685,0.0,0.0,0.0,0.0,0.11,0.0,0.29,0.47
ENSG00000260686,0.24,0.36,1.02,0.93,0.42,0.42,3.27,1.4
ENSG00000260688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260690,0.3,0.0,0.0,0.98,1.46,0.0,0.0,0.0
ENSG00000260691,0.0,0.0,0.07,0.34,0.27,0.34,0.59,0.03
ENSG00000260693,0.1,0.2,0.23,0.65,1.25,1.99,2.46,0.5
ENSG00000260694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260695,0.0,0.0,0.16,0.08,0.0,0.0,0.0,0.0
ENSG00000260698,0.04,0.06,0.17,0.05,0.0,0.0,0.03,0.1
ENSG00000260701,0.0,0.0,0.28,0.14,0.0,0.0,0.0,0.0
ENSG00000260702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260706,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260708,20.78,11.45,9.52,8.3,8.64,5.53,3.27,3.33
ENSG00000260710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260711,0.12,0.04,0.01,0.01,0.0,0.0,0.0,0.0
ENSG00000260714,0.02,0.0,0.02,0.0,0.05,0.09,0.02,0.0
ENSG00000260715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260719,1.59,0.87,0.61,2.57,0.12,0.28,1.15,0.12
ENSG00000260720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260725,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260727,1.34,1.69,0.36,1.25,0.74,0.19,0.0,0.0
ENSG00000260729,0.0,0.06,0.76,0.47,0.23,0.07,0.34,0.06
ENSG00000260731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260735,0.05,0.07,0.11,0.14,0.07,0.2,0.7,0.04
ENSG00000260737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260740,0.26,0.0,0.14,0.0,0.0,0.0,0.0,0.0
ENSG00000260741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260742,0.05,0.02,0.15,0.35,0.12,0.16,0.18,0.07
ENSG00000260743,0.26,0.13,0.37,0.23,0.55,0.29,0.46,0.12
ENSG00000260744,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
ENSG00000260746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260747,0.97,0.0,0.0,1.11,1.18,0.57,0.65,0.32
ENSG00000260750,0.32,0.68,0.39,0.45,0.31,0.21,0.0,0.0
ENSG00000260751,0.89,0.87,0.66,0.97,0.33,0.39,0.46,0.0
ENSG00000260755,0.0,0.0,0.16,0.0,0.15,0.0,0.0,0.0
ENSG00000260756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260760,0.0,0.16,0.0,0.27,0.33,0.67,0.23,0.24
ENSG00000260761,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
ENSG00000260762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260763,0.02,0.06,0.02,0.0,0.0,0.04,0.0,0.0
ENSG00000260764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260771,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0
ENSG00000260772,3.29,2.46,6.09,8.83,7.06,6.36,11.59,35.05
ENSG00000260773,0.16,0.0,0.17,0.17,0.15,0.0,0.0,0.0
ENSG00000260774,0.39,0.29,0.2,0.35,0.16,0.0,0.09,0.0
ENSG00000260776,1.19,0.09,0.96,0.93,2.57,1.27,0.57,0.39
ENSG00000260777,0.07,0.0,0.0,0.0,0.05,0.14,0.0,0.0
ENSG00000260778,1.28,1.53,1.3,0.62,0.35,0.81,0.58,0.0
ENSG00000260779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260782,0.07,0.04,0.31,0.16,0.04,0.12,0.05,0.0
ENSG00000260784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
ENSG00000260785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260788,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260790,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260792,0.07,0.03,0.07,0.02,0.0,0.02,0.0,0.0
ENSG00000260793,0.47,1.57,5.65,1.68,2.25,2.09,1.5,0.91
ENSG00000260795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260796,0.57,0.14,0.15,0.0,0.0,0.16,0.77,0.0
ENSG00000260797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260798,0.14,0.0,0.0,0.0,0.0,0.31,0.18,0.39
ENSG00000260799,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
ENSG00000260802,0.63,0.07,10.05,13.81,5.25,7.78,7.57,4.79
ENSG00000260803,0.0,0.02,0.25,0.11,0.0,0.0,0.0,0.0
ENSG00000260804,4.03,3.35,2.22,2.1,1.48,4.06,7.28,3.77
ENSG00000260805,0.49,0.14,0.23,0.46,0.96,0.76,0.38,0.3
ENSG00000260806,1.39,1.27,1.11,0.68,0.66,0.97,0.3,0.0
ENSG00000260807,3.65,3.27,3.44,3.88,11.0,6.33,7.06,0.34
ENSG00000260808,0.58,2.85,0.5,0.0,0.0,0.0,0.0,0.0
ENSG00000260809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260810,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0
ENSG00000260811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260814,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0
ENSG00000260815,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260816,0.0,0.0,0.11,0.0,0.03,0.0,0.0,0.02
ENSG00000260817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260818,0.0,0.0,0.12,0.06,0.0,0.0,0.0,0.0
ENSG00000260822,12.22,7.36,8.03,13.92,16.71,11.81,12.07,4.89
ENSG00000260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260830,0.0,0.47,0.0,0.26,0.47,0.41,0.0,0.0
ENSG00000260832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260834,44.93,29.43,53.43,2.54,0.0,0.06,0.0,0.07
ENSG00000260835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260836,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.16
ENSG00000260838,0.0,0.02,0.09,0.04,0.0,0.0,0.24,0.17
ENSG00000260840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260850,0.0,0.04,0.14,0.0,0.0,0.0,0.0,0.0
ENSG00000260851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260852,0.35,1.03,0.9,3.74,0.56,1.48,0.97,0.4
ENSG00000260853,0.27,0.0,0.15,0.0,0.0,0.15,0.0,0.0
ENSG00000260854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260855,0.23,0.15,0.75,0.88,1.01,1.32,1.79,0.41
ENSG00000260857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260861,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0
ENSG00000260862,0.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0
ENSG00000260863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260868,0.0,0.0,0.0,0.08,0.03,0.08,0.1,0.0
ENSG00000260869,0.28,0.0,2.94,0.0,0.0,0.0,3.3,0.0
ENSG00000260870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260871,0.0,0.0,0.09,0.35,0.23,0.0,0.75,0.34
ENSG00000260874,0.46,0.55,0.99,0.0,1.52,0.1,0.83,0.0
ENSG00000260876,0.0,0.0,0.0,0.0,0.2,0.37,0.81,0.29
ENSG00000260877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260878,0.0,0.0,0.0,0.0,0.11,0.0,0.75,0.64
ENSG00000260879,0.17,0.42,0.51,0.11,0.15,0.51,0.64,0.12
ENSG00000260880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260882,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
ENSG00000260883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260884,0.3,0.0,0.16,0.17,0.0,0.17,0.0,0.0
ENSG00000260886,0.0,0.0,0.09,0.09,0.08,0.09,0.0,0.0
ENSG00000260887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260892,0.14,0.13,0.59,0.3,0.13,0.15,0.37,0.39
ENSG00000260894,0.0,0.0,0.0,0.0,0.56,0.0,0.78,3.2
ENSG00000260895,0.12,0.0,0.13,0.53,0.12,0.27,0.32,0.0
ENSG00000260896,0.5,0.09,0.06,0.72,0.2,0.4,0.04,0.25
ENSG00000260897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260898,0.05,0.14,0.08,0.03,0.02,0.03,0.0,0.0
ENSG00000260899,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0
ENSG00000260900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260903,2.88,1.53,0.45,0.07,0.06,0.0,0.02,0.0
ENSG00000260905,0.0,0.0,0.0,0.11,0.0,0.59,0.69,0.0
ENSG00000260907,0.7,2.17,1.97,0.77,0.07,0.68,0.39,0.37
ENSG00000260908,0.18,0.04,0.08,0.0,0.11,0.0,0.0,0.0
ENSG00000260909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000260910,0.0,0.0,0.03,0.0,0.03,0.23,0.15,0.0
ENSG00000260911,0.0,0.0,0.0,0.2,0.53,0.0,0.24,0.0
ENSG00000260912,2.99,0.83,2.38,3.58,1.03,1.08,1.0,0.39
ENSG00000260913,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
ENSG00000260914,59.61,71.2,61.97,24.68,41.84,39.73,53.06,21.89
