gene_id,d0,d2,d4,d6,d10,d15,d20,d40,d60
ENSG00000276638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276642,0.0,0.0,0.0,0.0,0.0,2.76,0.0,0.0,0.0
ENSG00000276643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276644,0.58,0.93,1.01,1.51,0.58,3.15,3.22,2.76,3.85
ENSG00000276645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276649,0.18,0.0,0.11,0.24,0.78,4.53,4.8,6.4,3.39
ENSG00000276650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276651,0.0,0.0,0.03,0.03,0.0,0.08,0.03,0.19,0.0
ENSG00000276653,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0
ENSG00000276656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276663,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0
ENSG00000276664,34.25,0.0,0.0,0.0,0.0,0.0,14.42,36.48,18.59
ENSG00000276667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276668,0.46,1.7,0.38,0.21,0.37,0.36,0.6,0.0,0.0
ENSG00000276669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276672,1.01,0.61,0.47,0.34,0.05,0.2,0.35,0.05,0.05
ENSG00000276673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276675,0.0,0.0,7.54,0.0,3.77,3.65,4.2,0.0,0.0
ENSG00000276678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276690,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0
ENSG00000276691,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.16,0.16
ENSG00000276692,0.0,0.75,1.16,1.74,0.0,0.0,0.0,0.0,0.0
ENSG00000276693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276698,0.27,0.67,0.0,0.38,0.0,0.11,0.12,1.03,1.16
ENSG00000276699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276700,4.7,50.06,54.75,22.18,12.17,21.12,10.77,7.46,14.0
ENSG00000276702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276704,0.28,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276707,0.0,3.5,0.28,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276710,0.26,0.37,0.55,0.15,0.26,0.55,0.53,0.38,0.04
ENSG00000276711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276715,0.0,0.03,0.0,0.0,0.0,0.0,0.31,0.0,0.0
ENSG00000276717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276718,0.0,0.0,0.0,0.14,0.0,0.12,0.26,0.14,0.14
ENSG00000276721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276724,0.0,0.0,1.03,1.17,1.21,2.26,0.98,3.35,3.36
ENSG00000276727,0.12,0.21,0.0,0.0,0.1,0.0,0.11,0.0,0.12
ENSG00000276728,0.28,1.56,2.24,0.77,0.04,1.15,0.76,0.84,1.06
ENSG00000276729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276740,0.25,0.21,0.0,0.0,0.1,0.2,0.0,0.0,0.0
ENSG00000276742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276744,0.08,0.28,0.42,0.16,0.0,0.33,0.15,0.0,0.0
ENSG00000276746,0.0,0.0,0.0,0.0,0.4,0.0,0.86,0.0,0.0
ENSG00000276747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276756,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276757,0.0,0.31,0.0,0.7,0.6,0.0,0.0,0.36,0.36
ENSG00000276758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276759,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276768,0.0,0.0,0.51,1.34,0.17,0.0,0.0,0.39,0.0
ENSG00000276769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276771,0.0,0.36,0.0,0.68,0.52,0.77,0.0,0.0,0.0
ENSG00000276772,0.28,0.54,1.53,0.87,0.23,0.55,0.28,0.31,0.36
ENSG00000276775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276790,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0
ENSG00000276791,0.43,0.87,2.0,0.76,0.29,0.62,0.46,0.3,0.32
ENSG00000276795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276800,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276805,0.02,0.25,0.26,0.39,0.19,0.13,0.09,0.13,0.02
ENSG00000276807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276809,0.08,0.07,0.2,0.0,0.0,0.31,0.14,0.31,0.23
ENSG00000276810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276814,0.43,0.28,0.64,0.64,0.42,0.47,0.37,0.0,0.41
ENSG00000276819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276823,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0
ENSG00000276824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276831,0.0,0.0,0.26,0.29,0.0,0.49,0.0,0.0,0.0
ENSG00000276832,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
ENSG00000276835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276840,0.0,1.46,2.65,1.88,1.05,2.66,2.82,0.66,2.85
ENSG00000276841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
ENSG00000276844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276846,3.56,1.24,1.71,1.51,0.75,1.72,1.1,1.21,1.1
ENSG00000276850,0.0,0.29,4.21,45.08,44.24,46.44,33.85,12.05,6.84
ENSG00000276851,0.0,0.0,0.0,0.0,0.0,0.12,2.44,1.93,0.45
ENSG00000276853,0.13,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276855,10.23,3.84,9.84,12.93,1.8,12.9,11.11,13.08,14.06
ENSG00000276857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276863,0.0,0.15,0.29,0.0,0.0,0.28,0.15,0.0,0.17
ENSG00000276866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276867,0.17,0.0,0.0,0.0,0.42,0.0,0.45,0.0,0.33
ENSG00000276868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81
ENSG00000276888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276898,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
ENSG00000276900,0.23,1.04,1.0,0.67,0.4,0.89,0.79,0.73,0.8
ENSG00000276902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276903,0.25,1.48,1.05,0.95,0.21,0.4,0.0,0.49,0.0
ENSG00000276904,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.02,0.0
ENSG00000276908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276916,1.88,1.36,2.32,2.2,0.76,0.18,1.03,1.57,0.68
ENSG00000276917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276931,0.56,0.35,1.04,1.3,0.23,0.99,0.24,0.67,0.13
ENSG00000276932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276934,0.2,0.0,0.48,0.18,0.32,0.15,0.0,0.19,0.0
ENSG00000276940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276945,0.0,0.14,0.29,0.33,0.0,0.0,0.0,0.0,0.0
ENSG00000276949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276952,0.13,0.33,0.32,0.37,0.11,0.21,0.23,0.0,0.0
ENSG00000276953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276957,0.0,0.0,0.14,0.32,0.0,0.4,0.0,0.16,0.0
ENSG00000276958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276965,8.69,11.87,0.0,4.32,1.94,0.0,0.0,0.0,0.0
ENSG00000276966,0.65,1.31,2.51,2.95,4.27,2.22,0.62,0.89,0.26
ENSG00000276968,0.0,0.19,0.18,0.0,0.0,0.18,0.0,0.21,0.0
ENSG00000276972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276975,0.54,0.22,0.84,1.55,0.2,0.59,0.63,1.46,0.65
ENSG00000276980,0.0,0.0,0.15,0.06,0.15,0.05,0.37,0.52,1.27
ENSG00000276984,0.0,0.0,0.3,0.0,0.0,0.0,0.32,0.0,0.0
ENSG00000276988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276991,1.32,0.0,0.02,0.32,0.07,0.37,0.17,0.57,0.0
ENSG00000276992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276997,3.95,1.99,15.34,14.52,14.05,9.77,7.24,8.86,5.37
ENSG00000276998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277007,0.09,0.07,0.1,0.17,0.02,0.09,0.05,0.06,0.09
ENSG00000277008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277010,0.18,0.77,0.92,0.17,0.0,0.44,0.48,0.0,0.0
ENSG00000277011,0.13,0.18,0.07,0.12,0.04,0.28,0.27,0.04,0.0
ENSG00000277013,2.17,3.13,2.25,1.96,0.79,2.26,1.25,0.3,0.41
ENSG00000277014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277017,0.1,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
ENSG00000277020,0.0,0.0,0.26,0.15,0.15,0.25,0.0,0.17,0.0
ENSG00000277022,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
ENSG00000277024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277027,1.8,7.09,0.05,0.73,17.53,12.04,7.1,4.31,3.02
ENSG00000277029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277034,0.0,0.0,3.8,2.62,0.0,0.0,1.87,3.63,0.0
ENSG00000277035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277050,0.0,0.0,0.25,0.42,0.0,0.0,0.0,0.43,0.0
ENSG00000277051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277053,19.92,66.0,66.82,61.14,28.29,45.13,38.3,24.17,18.38
ENSG00000277056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277067,5.03,4.34,1.39,4.14,2.85,2.47,2.04,2.25,2.39
ENSG00000277072,5.76,9.48,10.27,6.04,1.2,7.43,9.02,5.66,5.59
ENSG00000277073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277075,2.38,2.73,4.68,3.08,22.84,2.73,3.83,1.58,1.58
ENSG00000277077,0.0,0.0,0.0,0.72,0.0,0.0,1.35,0.0,0.73
ENSG00000277081,10.4,5.81,4.52,2.46,0.0,4.61,0.0,0.0,3.44
ENSG00000277083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277087,0.0,0.0,0.0,0.0,0.44,0.14,0.0,0.34,0.0
ENSG00000277089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277103,2.89,1.69,0.62,0.4,0.26,0.25,0.19,0.0,0.1
ENSG00000277108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277112,0.0,0.0,0.15,0.0,0.02,0.0,0.04,0.0,0.0
ENSG00000277117,1.26,2.06,0.53,0.4,0.79,0.4,0.59,0.0,0.26
ENSG00000277118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0
ENSG00000277120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277125,0.0,0.0,1.93,0.0,0.0,0.0,0.97,0.0,1.07
ENSG00000277127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277130,0.0,0.0,0.0,0.24,0.0,0.1,0.11,0.49,0.37
ENSG00000277133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277135,0.0,0.0,0.0,0.08,0.07,0.13,0.0,0.0,0.0
ENSG00000277136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277142,0.24,0.99,1.74,0.33,0.09,0.41,0.37,0.84,0.71
ENSG00000277143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277144,0.0,0.14,0.0,0.0,0.0,0.0,0.44,0.16,0.0
ENSG00000277146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277147,14.34,16.34,15.74,16.47,16.77,13.18,9.65,11.54,12.73
ENSG00000277149,3.22,1.9,2.0,1.16,1.57,1.73,3.71,3.89,4.32
ENSG00000277150,1.65,3.04,2.19,2.86,1.77,3.72,3.08,2.08,2.18
ENSG00000277151,0.09,0.06,0.11,0.12,0.02,0.05,0.05,0.17,0.01
ENSG00000277152,0.0,0.0,0.08,0.04,0.03,0.09,0.03,0.11,0.04
ENSG00000277156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277157,1.05,1.45,1.44,0.0,1.7,0.0,1.23,0.34,0.34
ENSG00000277159,0.28,0.3,0.39,0.75,0.07,0.71,0.6,0.48,0.95
ENSG00000277161,23.81,20.06,9.86,4.44,1.46,4.21,8.58,5.55,6.71
ENSG00000277162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277170,0.39,0.33,0.0,0.37,0.0,0.0,0.0,0.19,0.0
ENSG00000277171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277173,0.07,0.0,0.12,0.21,0.0,0.06,0.13,0.0,0.0
ENSG00000277174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277182,0.34,0.84,0.93,1.06,0.46,0.86,0.39,0.8,0.72
ENSG00000277184,0.0,0.0,0.0,0.0,0.0,0.11,0.4,0.0,0.0
ENSG00000277186,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
ENSG00000277188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277194,7.08,38.34,68.97,36.91,23.13,4.4,0.37,0.0,0.0
ENSG00000277196,19.52,19.44,12.6,8.21,7.01,4.94,0.89,1.47,3.09
ENSG00000277198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0
ENSG00000277199,0.0,0.16,0.0,0.0,0.0,0.14,0.0,0.0,0.0
ENSG00000277200,4.52,3.67,2.04,1.65,0.22,0.17,0.02,0.02,0.1
ENSG00000277202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277203,14.53,13.57,10.21,15.06,8.17,16.54,17.02,12.69,16.01
ENSG00000277206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277209,0.64,2.65,6.84,2.46,0.6,2.01,0.9,0.61,0.0
ENSG00000277210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277214,0.0,0.12,0.0,0.14,0.0,0.12,0.0,0.14,0.0
ENSG00000277215,0.0,0.0,0.0,0.18,0.15,0.07,0.12,0.14,0.05
ENSG00000277217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277218,0.23,0.19,1.49,0.21,0.0,0.36,0.2,0.43,0.22
ENSG00000277223,0.0,0.36,0.53,0.2,0.0,0.0,0.0,0.0,0.0
ENSG00000277224,0.34,0.85,1.36,0.77,4.56,0.49,0.36,0.2,0.2
ENSG00000277227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277228,0.35,0.57,1.71,2.59,12.88,0.0,0.0,0.0,0.0
ENSG00000277229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277232,0.35,0.35,1.38,0.5,0.09,0.84,0.31,0.36,0.34
ENSG00000277233,0.0,0.0,0.0,0.0,0.32,0.0,0.35,0.0,0.0
ENSG00000277234,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0
ENSG00000277235,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.32
ENSG00000277241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
