gene_id,d0,d2,d4,d10,d15,d20,d40,d60
ENSG00000268278,0.0,0.0,0.08,0.1,0.27,0.0,0.0,0.11
ENSG00000268279,0.0,0.13,0.0,0.13,0.0,0.34,0.0,0.26
ENSG00000268282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268287,0.0,0.0,0.37,0.5,0.41,0.29,0.3,0.4
ENSG00000268288,0.0,0.0,0.44,1.2,0.82,0.18,0.0,1.42
ENSG00000268289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268292,0.34,0.0,0.0,0.13,0.0,0.0,0.0,0.27
ENSG00000268293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268295,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268297,0.0,0.0,0.0,0.0,0.62,0.28,0.0,0.0
ENSG00000268307,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0
ENSG00000268309,0.0,0.0,0.0,0.19,0.41,0.0,0.0,0.2
ENSG00000268316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
ENSG00000268318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268324,0.11,0.0,0.11,0.0,0.4,0.0,0.0,0.0
ENSG00000268326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268333,0.21,0.28,0.0,0.06,0.0,0.07,0.0,0.0
ENSG00000268335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268350,8.25,7.6,12.18,11.22,16.12,8.64,7.82,9.7
ENSG00000268352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268357,6.66,10.17,12.3,2.27,4.74,2.67,0.27,2.15
ENSG00000268361,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0
ENSG00000268362,0.79,1.87,2.4,1.34,1.3,1.0,0.6,1.34
ENSG00000268364,0.0,0.1,0.21,0.22,0.28,0.43,0.22,0.42
ENSG00000268366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
ENSG00000268375,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268379,0.14,0.0,0.0,0.0,0.0,0.11,0.04,0.07
ENSG00000268388,0.0,0.0,0.04,0.0,1.52,0.82,0.08,0.05
ENSG00000268390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268392,0.0,0.0,0.17,0.0,0.56,0.2,1.84,0.72
ENSG00000268400,0.0,5.91,8.7,4.76,5.93,2.54,0.0,1.27
ENSG00000268401,0.13,0.0,0.99,0.14,0.0,0.17,0.0,0.16
ENSG00000268403,0.64,1.84,1.41,1.01,1.24,0.56,0.5,0.57
ENSG00000268407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268412,0.0,0.0,0.0,0.31,0.0,0.34,0.38,0.65
ENSG00000268416,0.0,0.01,0.02,0.01,0.02,0.0,0.01,0.01
ENSG00000268423,0.0,0.0,0.16,0.0,0.35,0.19,0.0,0.0
ENSG00000268433,0.0,0.0,0.0,0.33,0.24,0.0,0.52,0.0
ENSG00000268434,0.76,0.81,0.59,0.48,2.35,0.81,0.82,2.12
ENSG00000268438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268447,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268460,0.0,0.0,0.05,0.02,0.0,0.0,0.0,0.04
ENSG00000268461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268465,1.04,0.49,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268471,2.32,2.2,2.44,1.47,1.73,0.76,0.59,0.5
ENSG00000268472,0.05,0.0,0.0,0.12,0.0,0.0,0.0,0.0
ENSG00000268473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268475,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
ENSG00000268480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268496,1.15,0.0,0.16,0.0,0.18,0.0,0.0,0.0
ENSG00000268499,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0
ENSG00000268500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268505,0.0,0.01,0.0,0.0,0.03,0.02,0.0,0.0
ENSG00000268509,0.05,0.06,0.12,0.0,0.2,0.07,0.0,0.06
ENSG00000268510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268516,1.59,1.52,2.43,2.18,3.72,2.31,2.32,2.72
ENSG00000268518,0.53,0.22,2.79,1152.65,462.51,373.08,316.51,191.44
ENSG00000268520,0.0,0.47,0.0,0.0,0.0,0.0,0.2,0.0
ENSG00000268521,1.6,2.85,4.07,1.62,4.54,1.26,2.15,1.71
ENSG00000268529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268530,0.0,0.06,0.41,0.21,0.08,0.08,0.25,0.58
ENSG00000268531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268533,0.0,0.0,0.0,0.31,0.52,0.0,0.0,0.0
ENSG00000268535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268536,0.0,0.18,0.19,0.0,0.0,0.0,0.0,0.62
ENSG00000268541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268543,0.28,0.44,0.93,0.47,1.38,0.92,1.13,2.49
ENSG00000268545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268555,0.0,0.0,0.0,0.17,1.02,0.14,0.28,0.49
ENSG00000268560,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.25
ENSG00000268564,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0
ENSG00000268565,0.0,0.2,0.42,0.0,0.0,0.0,0.0,0.0
ENSG00000268566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268568,0.89,0.97,0.87,0.92,0.79,1.07,0.99,1.15
ENSG00000268573,0.56,0.42,0.5,0.15,0.19,0.12,0.05,0.36
ENSG00000268575,0.79,1.54,4.37,4.13,4.81,2.37,3.94,5.47
ENSG00000268580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268583,0.0,0.0,0.0,0.27,0.0,0.0,0.16,0.0
ENSG00000268584,0.08,1.0,0.71,0.45,0.79,0.63,0.75,0.66
ENSG00000268589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268592,0.05,0.0,0.06,0.15,0.19,0.07,0.09,0.33
ENSG00000268593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
ENSG00000268595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268598,0.0,0.0,0.26,0.52,0.0,0.3,0.31,0.0
ENSG00000268601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268603,0.0,0.0,0.11,1.51,0.77,1.09,0.97,1.1
ENSG00000268605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268606,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268615,0.0,0.0,0.0,1.38,4.61,0.0,0.0,0.0
ENSG00000268618,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0
ENSG00000268620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268621,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
ENSG00000268623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268628,0.0,0.04,0.16,1.21,0.89,0.14,0.19,0.09
ENSG00000268629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268635,0.06,0.02,0.05,0.11,0.0,0.02,0.0,0.02
ENSG00000268636,0.42,0.89,0.23,0.0,0.0,0.28,0.0,0.0
ENSG00000268643,0.0,1.02,0.0,0.0,3.28,1.42,0.0,0.0
ENSG00000268649,0.56,0.7,1.24,0.38,0.83,0.0,0.3,0.0
ENSG00000268650,0.84,0.68,0.36,2.2,0.81,0.86,1.37,0.0
ENSG00000268651,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268655,0.14,0.0,0.09,0.36,0.3,0.0,0.0,0.0
ENSG00000268658,3.54,3.55,3.37,0.26,0.7,0.35,0.31,0.49
ENSG00000268659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268670,0.0,0.3,0.73,0.21,0.47,0.25,0.13,0.23
ENSG00000268673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268674,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0
ENSG00000268677,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0
ENSG00000268678,0.06,0.06,0.06,0.0,0.07,0.08,0.0,0.0
ENSG00000268681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268686,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0
ENSG00000268696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268707,0.0,0.0,0.15,1.07,0.5,0.36,1.46,0.81
ENSG00000268711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268713,3.35,2.13,4.3,2.53,3.47,2.74,3.89,4.17
ENSG00000268717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268729,0.21,0.0,0.7,0.48,0.0,0.84,0.29,0.25
ENSG00000268731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88
ENSG00000268739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268743,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0
ENSG00000268744,0.0,0.02,0.25,0.1,0.22,0.0,0.0,0.28
ENSG00000268745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268746,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
ENSG00000268747,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0
ENSG00000268750,0.78,6.28,6.97,8.28,7.86,5.01,4.61,3.7
ENSG00000268751,3.3,0.77,1.2,6.64,2.14,1.09,0.0,2.11
ENSG00000268754,0.04,0.0,0.04,1.19,0.95,0.05,0.0,0.0
ENSG00000268756,0.0,0.0,0.13,0.53,1.17,0.78,0.96,0.28
ENSG00000268758,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268790,4.13,15.29,11.99,8.14,4.13,5.22,4.04,8.42
ENSG00000268794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268797,0.0,0.0,0.0,0.12,0.0,0.0,0.08,0.0
ENSG00000268798,0.11,0.7,0.92,0.31,0.21,0.51,0.22,0.46
ENSG00000268799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268810,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
ENSG00000268812,0.08,0.17,0.09,0.18,0.1,0.11,0.0,0.0
ENSG00000268818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268836,0.62,0.39,1.09,0.0,0.15,0.0,0.0,0.44
ENSG00000268839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268849,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268854,0.2,0.63,0.0,0.67,0.25,0.26,0.0,0.47
ENSG00000268858,0.83,1.74,3.47,3.49,3.25,2.17,2.98,5.54
ENSG00000268861,1.8,0.0,1.45,0.0,0.0,1.33,0.4,0.0
ENSG00000268864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
ENSG00000268869,0.4,1.23,1.27,1.05,0.2,0.2,0.08,0.0
ENSG00000268870,0.76,1.05,3.85,1.16,0.19,0.94,0.63,1.79
ENSG00000268873,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268886,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268889,0.36,0.76,0.93,0.14,0.3,0.0,0.16,0.0
ENSG00000268892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268894,0.0,0.0,0.0,0.14,0.88,0.35,2.68,3.92
ENSG00000268895,0.87,3.25,3.11,5.24,7.61,9.25,8.35,12.31
ENSG00000268896,0.48,0.0,0.0,3.56,2.15,1.67,5.33,3.38
ENSG00000268902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268903,2.06,12.95,13.34,11.01,11.85,10.18,14.49,8.08
ENSG00000268906,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268912,0.39,0.6,0.97,1.4,1.14,0.79,1.48,1.87
ENSG00000268916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268926,0.04,0.07,0.0,0.0,0.0,0.05,0.0,0.0
ENSG00000268931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268941,0.0,0.0,0.0,0.0,0.0,0.17,0.09,0.23
ENSG00000268942,85.29,16.6,44.85,3.63,4.67,17.51,0.0,3.42
ENSG00000268945,0.0,0.0,0.34,0.0,0.0,0.0,0.14,0.12
ENSG00000268947,0.12,0.38,0.54,0.0,0.75,0.0,0.08,0.14
ENSG00000268949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268951,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0
ENSG00000268955,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.12
ENSG00000268957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268964,0.0,0.0,0.26,0.04,0.09,0.19,0.0,0.03
ENSG00000268967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268970,0.0,0.0,0.23,0.34,0.25,0.13,0.14,0.24
ENSG00000268975,0.0,0.13,0.1,0.0,0.48,0.3,0.0,0.0
ENSG00000268981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268983,0.5,0.35,0.92,1.3,1.23,0.66,0.22,1.38
ENSG00000268985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268987,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268993,0.19,0.0,0.21,0.0,0.0,0.0,0.0,0.0
ENSG00000268994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268995,0.0,0.68,0.2,0.0,0.0,0.92,0.0,0.0
ENSG00000268996,0.38,0.43,0.42,1.09,1.12,1.2,0.63,1.27
ENSG00000268997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269001,2.68,3.55,7.77,3.13,5.49,3.64,4.57,4.74
ENSG00000269009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269012,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269019,0.13,0.34,0.86,0.51,0.16,0.09,0.26,0.39
ENSG00000269021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269026,0.57,2.88,3.1,2.17,0.34,0.0,3.34,1.1
ENSG00000269028,0.0,0.63,0.39,0.93,0.3,0.16,0.64,0.75
ENSG00000269032,3.18,4.87,0.0,1.14,0.9,2.57,0.0,2.84
ENSG00000269035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269037,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269038,1.57,1.64,0.87,0.35,0.77,0.21,0.21,0.0
ENSG00000269040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269044,1.83,3.91,4.97,2.69,3.85,2.94,1.74,5.3
ENSG00000269050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269054,0.08,0.67,0.8,2.98,0.79,0.64,1.4,2.29
ENSG00000269055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269058,0.61,0.34,0.1,0.05,0.0,0.0,0.0,0.13
ENSG00000269066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269068,0.87,0.26,0.41,2.1,1.84,0.66,4.18,2.81
ENSG00000269069,0.52,0.57,1.11,1.55,1.06,0.83,0.81,0.75
ENSG00000269072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269086,0.0,0.0,0.0,0.0,0.01,0.04,0.13,0.26
ENSG00000269091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269095,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.23
ENSG00000269096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269097,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0
ENSG00000269099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269102,0.0,0.17,0.0,0.0,0.59,0.0,0.21,0.0
ENSG00000269103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269106,0.0,0.0,0.2,0.6,0.66,0.0,0.24,1.48
ENSG00000269107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269110,0.0,0.0,3.71,5.25,4.94,3.12,0.76,3.07
ENSG00000269113,0.66,4.67,10.88,1.66,7.0,5.51,0.61,0.67
ENSG00000269118,0.04,0.0,0.0,0.0,0.11,0.0,0.0,0.0
ENSG00000269119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
ENSG00000269125,0.64,0.68,0.72,0.0,0.0,0.0,0.0,0.76
ENSG00000269130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269139,0.57,1.43,2.39,0.98,0.33,0.33,0.0,0.3
ENSG00000269145,0.0,0.32,0.0,0.34,0.19,0.2,0.0,0.36
ENSG00000269148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269151,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0
ENSG00000269153,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
ENSG00000269154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269155,0.02,0.02,0.0,0.0,0.05,0.0,0.0,0.0
ENSG00000269161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269176,0.42,1.84,2.13,10.06,6.71,4.74,10.56,9.25
ENSG00000269177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
ENSG00000269179,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0
ENSG00000269181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269186,0.0,0.0,0.0,0.36,0.8,1.33,0.43,0.77
ENSG00000269188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269189,0.0,0.0,0.06,0.0,0.0,0.0,0.24,0.0
ENSG00000269190,5.98,8.83,18.02,38.36,34.83,16.01,18.59,34.95
ENSG00000269191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269194,0.0,0.0,0.44,0.59,1.3,0.35,2.65,0.78
ENSG00000269199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269210,0.0,0.18,0.13,0.0,0.14,0.0,0.0,0.0
ENSG00000269220,0.05,0.03,0.0,0.03,0.0,0.0,0.0,0.0
ENSG00000269226,2.02,1.99,5.24,1.59,3.96,3.95,2.19,4.2
ENSG00000269228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269235,0.23,0.0,0.1,0.1,0.24,0.31,0.0,0.0
ENSG00000269236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269237,0.0,0.0,0.51,0.0,0.0,0.89,0.0,0.31
ENSG00000269242,0.77,5.47,2.55,9.18,10.33,6.42,8.65,10.96
ENSG00000269243,0.72,1.21,1.06,0.47,1.04,0.79,0.67,1.57
ENSG00000269244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
ENSG00000269246,2.83,0.76,1.61,0.81,1.79,0.0,0.98,0.0
ENSG00000269253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269274,0.0,0.0,0.36,0.0,0.07,0.0,0.0,0.0
ENSG00000269275,0.25,0.0,0.14,0.0,0.15,0.0,0.0,0.15
ENSG00000269281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
ENSG00000269292,4.72,2.92,5.87,3.13,3.44,1.1,1.5,7.25
ENSG00000269293,3.92,2.22,3.34,6.6,5.73,4.03,4.46,4.53
ENSG00000269296,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269300,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0
ENSG00000269303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269304,0.7,0.02,0.0,0.54,0.87,0.0,0.67,2.48
ENSG00000269307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269313,0.03,0.3,0.48,2.17,1.45,2.41,1.33,1.54
ENSG00000269316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269318,0.0,0.1,0.11,0.0,0.08,0.04,0.09,0.12
ENSG00000269320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269335,1.9,10.32,10.72,8.2,8.64,10.91,7.43,12.07
ENSG00000269343,14.75,18.1,22.51,2.95,5.41,5.79,1.58,5.73
ENSG00000269345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269349,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269352,3.31,6.9,10.85,2.02,4.24,2.9,1.51,5.79
