gene_id,heart41_0,heart41_2,heart41_4,heart41_6,heart41_10,heart41_15,heart41_20,heart41_40
ENSG00000267415,0,0,1,0,0,0,0,0
ENSG00000267416,1,0,1,2,1,0,2,0
ENSG00000267417,0,0,0,0,0,0,0,0
ENSG00000267418,0,0,0,0,0,0,0,0
ENSG00000267419,6,12,18.7,19,14,6,4,19.01
ENSG00000267420,0,0,0,0,0,0,0,0
ENSG00000267421,2,0,0,0,1,0,0,0
ENSG00000267422,5.14,4.03,7.08,6.04,5.13,4.09,4.08,3.94
ENSG00000267423,0,0,0,1,0,0,0,0
ENSG00000267424,23,20,2,1,0,0,0,0
ENSG00000267425,0,0,0,0,0,0,0,0
ENSG00000267426,2.88,0,0,12.98,0,5.85,11.45,17.3
ENSG00000267428,0,0,0,0,0,0,0,0
ENSG00000267429,0,0,1,0,0,0,0,1
ENSG00000267430,0,0,0,0,0,1,0,1
ENSG00000267432,16,4,5,2,8,0,4,0
ENSG00000267433,0,0,0,0,0,0,0,0
ENSG00000267436,10,4,18,9,3,12,5,10
ENSG00000267437,0,0,0,0,0,0,0,0
ENSG00000267439,0,0,1,0,3,0,0,3
ENSG00000267440,0,0,0,1,1,0,1,0
ENSG00000267441,0,0,0,0,0,0,0,0
ENSG00000267443,0,0,0,0,0,0,0,0
ENSG00000267444,0,0,0,0,0,0,0,0
ENSG00000267446,0,0,0,0,1,0,0,0
ENSG00000267448,0,0,0,0,0,0,0,0
ENSG00000267449,1.1,0,0,0,0,1.09,0,0
ENSG00000267450,0,0,0,0,0,0,0,0
ENSG00000267452,0,0,4,4,0,0,0,0
ENSG00000267453,0,0,0,0,0,0,0,0
ENSG00000267454,34,44,43,40,49,32,33,67
ENSG00000267455,0,0,0,0,0,0,0,0
ENSG00000267456,0,0,0,0,0,0,0,0
ENSG00000267457,0,0,0,0,1,0,0,0
ENSG00000267458,9,7,18,3,7,4,3,23
ENSG00000267459,0,1,7,1,5.51,2,5,7.71
ENSG00000267461,0,0,0,0,0,0,0,0
ENSG00000267462,0,0,0,0,1,0,0,0
ENSG00000267463,0,0,0,0,0,0,0,0
ENSG00000267465,0,0,0,0,0,0,0,0
ENSG00000267466,0,0,1,0,0,0,0,7
ENSG00000267467,0,0,0,4,0,0,1,0
ENSG00000267469,12,7,16,13,17,23,16,38
ENSG00000267470,6,8,19.68,33,50,37,25,21
ENSG00000267471,0,0,0,0,0,0,0,0
ENSG00000267472,0,0,0,0,0,0,0,2
ENSG00000267474,0,0,0,0,2,0,5,3
ENSG00000267475,2,2,7,12,19,14,25,15
ENSG00000267476,0,0,0,0,0,0,0,0
ENSG00000267477,3.85,0,2.59,2.61,0,0,0,0
ENSG00000267478,0,0,0,0,0,0,0,0
ENSG00000267480,0,0,0,0,0,0,0,0
ENSG00000267481,2,5,10,9,8,6,10,10
ENSG00000267482,0,0,0,0,0,0,0,0
ENSG00000267484,2,0,7,1,1,3,0,3
ENSG00000267486,0,0,0,0,0,0,0,0
ENSG00000267487,0,0,0,0,0,0,0,0
ENSG00000267489,0,0,0,2,0,0,0,0
ENSG00000267490,0,0,0,0,0,0,0,0
ENSG00000267491,0,0,0,0,0,0,0,0
ENSG00000267492,0,0,0,0,0,0,0,0
ENSG00000267493,14,9,8,6,4,0,4,8
ENSG00000267496,0,0,0,0,0,0,0,2
ENSG00000267497,1.05,0,0,1.06,2.17,0,0,1.04
ENSG00000267498,1,0,0,1,6,1,1,1
ENSG00000267500,44.51,79.29,60.22,62.4,6.01,40.52,27.38,12
ENSG00000267501,0,0,0,0,0,0,0,0
ENSG00000267503,0,0,0,0,0,0,0,0
ENSG00000267504,0,0,0,2,0,1,1,0
ENSG00000267505,0,2,0,0,0,0,0,0
ENSG00000267506,40,4,79,92,33,36,69,278
ENSG00000267507,1,0,0,0,0,0,0,0
ENSG00000267508,91.98,152,182,203.91,168.88,107.94,113,263
ENSG00000267509,0,0,0,0,0,0,1,0
ENSG00000267510,0,0,0,0,0,0,0,0
ENSG00000267511,0,0,0,0,0,0,0,0
ENSG00000267512,3,1,1,1,2,3,0,0
ENSG00000267513,0,0,0,0,0,0,0,0
ENSG00000267515,0,0,0,0,0,0,2,0
ENSG00000267517,0,0,0,0,0,0,0,0
ENSG00000267518,0,0,0,0,0,0,0,0
ENSG00000267519,26,34,46,55,76,38,103,53
ENSG00000267520,58.38,150.01,108.15,113.32,85.5,34.79,40.13,7.77
ENSG00000267521,5,1,0,0,0,0,0,0
ENSG00000267522,0,0,0,0,0,0,0,0
ENSG00000267523,0,1,1,0,0,0,0,1
ENSG00000267524,0,0,0,0,0,0,0,0
ENSG00000267526,0,2,0,0,0,0,0,0
ENSG00000267528,0,0,0,0,0,0,0,0
ENSG00000267529,0,0,0,0,0,1,0,0
ENSG00000267530,9,10,23,23,2,0,4,55
ENSG00000267532,14,9,9,7,7,5.25,0,12
ENSG00000267533,0,2,2.54,0,2.01,2.01,1.98,1.99
ENSG00000267534,360,437,531,529,524,153,288,507
ENSG00000267535,0,0,0,0,0,0,0,0
ENSG00000267537,0,0,0,0,0,0,0,0
ENSG00000267541,0,0,0,0,0,1.69,0,0
ENSG00000267543,1,2,0,0,5,0,3,1
ENSG00000267544,5.53,2.7,0,4.13,6.56,3.32,0,3.08
ENSG00000267545,0,0,1.05,0,0,0,0,1.07
ENSG00000267546,4,1,2,10,3,5,7.68,7
ENSG00000267547,14,8,3,3,5,3,9,11
ENSG00000267549,1,2,3,3,0,1,1,4
ENSG00000267550,0,0,0,0,0,0,0,0
ENSG00000267551,0,0,0,0,0,0,0,0
ENSG00000267552,0,0,2.42,1,0,5.05,0,0
ENSG00000267554,0,0,0,0,0,0,0,0
ENSG00000267555,0,0,0,0,0,0,0,0
ENSG00000267557,0,0,0,0,0,0,0,0
ENSG00000267558,0,0,0,0,0,0,0,0
ENSG00000267559,0,0,1,0,0,0,0,0
ENSG00000267560,3,0,0,0,0,0,0,0
ENSG00000267561,0,0.68,8.91,3.77,12.53,5.82,13.77,0
ENSG00000267563,0,0,0,0,0,0,0,0
ENSG00000267564,0,0,0,0,0,0,0,0
ENSG00000267565,0,1,0,0,0,0,0,0
ENSG00000267567,0,0,0,0,0,0,0,0
ENSG00000267568,7.79,2,2,0,0,0,0,0
ENSG00000267570,0,0,0,0,0,0,0,0
ENSG00000267571,0,2,0,0,0,0,0,0
ENSG00000267573,0,0,0,0,0,0,0,0
ENSG00000267574,0,0,0,0,0,0,0,0
ENSG00000267575,146,142,118,85,122,103,104,115.95
ENSG00000267576,1,0,0,0,2,3,0,0
ENSG00000267577,3,1,2,0,7,2,38,29
ENSG00000267579,0,0,0,0,0,0,0,0
ENSG00000267580,0,0,0,0,0,0,0,0
ENSG00000267581,0,0,0,1.98,0,0,0,0
ENSG00000267582,0,0,0,0,0,0,0,0
ENSG00000267583,3,2,2,0,1,1,1,6
ENSG00000267585,0,0,0,0,0,0,0,0
ENSG00000267586,1,0,1,2,0,2,1,0
ENSG00000267587,0,0,0,0,0,0,0,0
ENSG00000267589,0,0,0,0,0,0,0,0
ENSG00000267590,0,0,0,0,0,0,0,0
ENSG00000267591,0,0,0,0,0,0,0,0
ENSG00000267592,0,0,0,0,0,0,0,0
ENSG00000267593,0,0,0,0,0,0,0,0
ENSG00000267594,0,0,0,0,0,0,0,0
ENSG00000267595,0,0,0,0,0,0,0,0
ENSG00000267597,0,0,0,0,0,0,0,0
ENSG00000267598,39,15,13,17,15,3,9,27
ENSG00000267599,0,0,0,0,0,0,0,0
ENSG00000267601,8,4,5,4,9,4,7,58
ENSG00000267603,0,0,0,0,0,0,0,0
ENSG00000267604,0,0,0,0,0,0,0,0
ENSG00000267605,10.75,7,8.9,7.79,9.97,11.56,13.44,0
ENSG00000267606,1,0,1,0,0,1,0,1
ENSG00000267607,1,2,6,0,7,1,0,3
ENSG00000267609,0,0,0,0,0,0,0,0
ENSG00000267610,0,0,0,0,0,0,0,0
ENSG00000267611,0,0,0,0,0,0,0,0
ENSG00000267612,0,0,0,0,0,0,0,0
ENSG00000267614,0,0,0,0,0,0,0,0
ENSG00000267615,0,0,0,0,0,0,0,0
ENSG00000267617,0,0,0,0,0,0,0,0
ENSG00000267618,4.4,0,4.86,0,5.78,0,0,0
ENSG00000267620,0,0,0,0,0,0,0,0
ENSG00000267623,0,0,1,0,0,0,0,0
ENSG00000267624,0,0,0,0,0,0,0,0
ENSG00000267625,0,0,0,0,0,0,0,0
ENSG00000267626,1,0,0,0,0,0,0,0
ENSG00000267627,1,0,2,0,0,0,0,0
ENSG00000267628,0,0,0,0,0,0,0,0
ENSG00000267629,86,31.87,136.84,64.26,44.02,33.14,17.96,28.93
ENSG00000267630,0,0,0,0,0,0,0,0
ENSG00000267631,2.52,0,0,0,0,0,0,0
ENSG00000267632,0,1,9,13,11,6,10,10
ENSG00000267633,1,1,3,3,0,0,1,1
ENSG00000267634,0,0,0,0,1,0,0,0
ENSG00000267636,0,0,0,0,0,0,0,0
ENSG00000267637,0,0,0,0,0,0,0,0
ENSG00000267638,0,0,0,0,0,0,0,0
ENSG00000267640,51,26,35,55,51,20,19,19
ENSG00000267641,0,0,0,0,1,0,0,0
ENSG00000267642,0,0,0,0,0,0,0,0
ENSG00000267643,0,0,0,0,0,0,0,0
ENSG00000267644,0,0,0,0,0,0,0,0
ENSG00000267645,277.86,108.54,237.78,180.15,167.83,169.6,44.57,280.03
ENSG00000267646,0,0,0,0,0,0,0,0
ENSG00000267647,0,0,0,0,0,0,0,0
ENSG00000267648,7.41,0,3.06,2.01,0,1.94,0,9.83
ENSG00000267649,1,2,0,0,1,0,1,0
ENSG00000267650,0,0,0,0,0,0,0,0
ENSG00000267651,0,0,2,0,2,0,1,2
ENSG00000267652,0,0,0,0,0,0,0,0
ENSG00000267653,0,0,0,0,0,0,0,0
ENSG00000267655,7,20,10,5,4,5,4,16
ENSG00000267656,0,0,0,0,0,0,0,0
ENSG00000267658,0,0,0,1,1,0,0,0
ENSG00000267659,0,0,0,0,2,2,0,1
ENSG00000267661,0,0,0,0,0,0,0,0
ENSG00000267662,0,0,0,0,1,0,0,3
ENSG00000267663,0,0,0,0,0,0,0,0
ENSG00000267664,0,0,0,0,0,0,0,0
ENSG00000267665,5,0,4,8,1,0,0,1
ENSG00000267666,2,1,7,1,4,2,4,7
ENSG00000267667,0,0,0,0,0,0,0,0
ENSG00000267669,0,0,0,0,0,0,0,0
ENSG00000267670,0,0,0,0,0,0,0,0
ENSG00000267672,1,0,0,0,0,4,4,3
ENSG00000267673,185.73,136.29,166.36,140.37,205.43,145,172.56,203.8
ENSG00000267674,0,0,0,0,0,0,0,0
ENSG00000267675,0,0,0,0,0,0,0,0
ENSG00000267676,0,0,2,0,1,1,2,0
ENSG00000267677,0,0,0,0,0,1,0,1
ENSG00000267678,0,0,0,0,0,0,0,0
ENSG00000267679,0,0,0,0,0,0,0,0
ENSG00000267680,265,242,485,439,380.47,205,256,425.43
ENSG00000267681,9.19,6.29,7.24,9.87,9,9.49,9,12.94
ENSG00000267682,3,2,6,3,2,1,3,1
ENSG00000267683,0,0,0,0,0,0,0,0
ENSG00000267685,0,0,0,0,0,0,0,0
ENSG00000267686,0,0,0,0,0,0,0,0
ENSG00000267687,0,0,0,0,0,0,0,0
ENSG00000267688,1,0,2,0,3,4,3,6
ENSG00000267689,0,0,0,0,0,0,0,0
ENSG00000267690,0,0,0,0,0,0,0,0
ENSG00000267691,0,0,0,0,0,0,0,0
ENSG00000267692,0,0,0,1,0,1,0,0
ENSG00000267693,0,0,0,0,0,0,0,0
ENSG00000267694,0,0,0,0,0,0,0,0
ENSG00000267695,0,0,0,0,0,0,0,0
ENSG00000267696,3.44,0,0,0,1.49,4.73,0,0
ENSG00000267697,0,0,0,0,0,0,0,0
ENSG00000267698,18,18,4,10,1,6,3,0
ENSG00000267699,3.77,0,0,3.24,5.72,5.97,2.69,11.2
ENSG00000267702,0,1,0,0,0,3,0,4
ENSG00000267703,0,0,0,0,0,0,0,0
ENSG00000267704,0,0,0,0,0,0,0,0
ENSG00000267705,0,0,0,0,1,0,0,0
ENSG00000267706,0,0,8.69,0,1.18,4,2.32,220.27
ENSG00000267707,2,3,7,11,5,1,2,10
ENSG00000267708,0,0,0,0,0,0,0,0
ENSG00000267709,0,0,0,0,0,0,0,0
ENSG00000267710,0,0,0,0,0,0,0,0
ENSG00000267711,3,1,1,0,1,0,0,1
ENSG00000267712,0,0,2,0,0,0,0,0
ENSG00000267713,1,0,0,0,0,0,0,0
ENSG00000267714,0,0,0,0,0,0,0,0
ENSG00000267716,0,0,0,0,0,0,0,0
ENSG00000267717,0,0,0,0,0,0,0,0
ENSG00000267719,9,2,0,0,0,0,0,0
ENSG00000267722,0,0,0,0,0,0,0,0
ENSG00000267723,1,3,8,8,6,2,0,2
ENSG00000267724,0,0,0,1,0,2,0,1
ENSG00000267725,0,0,0,0,0,0,0,0
ENSG00000267726,0,0,0,0,0,0,0,0
ENSG00000267727,0,0,0,2,1,0,0,0
ENSG00000267729,0,0,0,0,0,0,0,0
ENSG00000267731,1,4,2,4,15,4,0,7
ENSG00000267732,0,0,0,0,0,1,0,0
ENSG00000267733,4,0,3,0,0,1,1,0
ENSG00000267734,0,0,0,0,0,0,0,0
ENSG00000267735,0,1,0,0,0,0,0,3
ENSG00000267736,0,1,1,0,0,1,0,0
ENSG00000267737,1,0,2,2,1,0,1,2
ENSG00000267740,6.13,3.97,2.9,9.83,18.21,1.39,10.44,0
ENSG00000267741,1.02,0,0,1.01,2.04,0,0,1.03
ENSG00000267742,8.81,2.39,2.58,4.96,2.26,1.16,1.16,1.15
ENSG00000267743,0,0,0,0,0,0,0,0
ENSG00000267744,0,0,1,33.82,22.26,55.02,31.37,15
ENSG00000267745,66.42,39.19,11.54,15.29,15.73,7.06,26.28,33.57
ENSG00000267746,0,0,0,0,2,0,0,0
ENSG00000267748,5.6,3.81,7.57,0,1.58,0,2.13,15.57
ENSG00000267749,1,0,0,0,0,0,0,0
ENSG00000267750,31,12,19,14,16,8,13,14
ENSG00000267751,39,7,15,27,22,15,16,27
ENSG00000267752,0,0,1,0,0,0,1,0
ENSG00000267755,0,1,1,0,0,0,1,1
ENSG00000267756,3.79,0,9.36,12.11,0,0,7.89,4.56
ENSG00000267757,9,9,5,1,4,2,6,4
ENSG00000267758,0,0,0,0,0,0,0,0
ENSG00000267760,0,0,0,0,0,0,0,0
ENSG00000267761,0,1,0,0,0,0,0,0
ENSG00000267762,0,0,0,0,0,0,0,0
ENSG00000267764,0,0,1,0,0,2,1,0
ENSG00000267765,1,1,4,1,3,2,4,3
ENSG00000267766,0,0,0,0,0,0,0,0
ENSG00000267767,27,61,179,118,70,24,9,45
ENSG00000267768,0,0,0,0,0,0,0,0
ENSG00000267769,2,0,1,2,1,0,1,2
ENSG00000267770,0,0,0,0,0,0,0,0
ENSG00000267771,0,3,0,0,0,0,0,0
ENSG00000267772,0,0,0,0,0,0,1,0
ENSG00000267773,0,0,0,1,0,0,0,0
ENSG00000267774,0,0,4,1,0,0,0,0
ENSG00000267775,0,0,1,0,0,0,0,0
ENSG00000267776,1,0,0,0,1.49,1,0,2.29
ENSG00000267777,0,0,0,0,0,0,0,0
ENSG00000267778,5,2,0,5,2,6,3,1
ENSG00000267779,0,0,1,0,0,0,0,0
ENSG00000267780,0,0,0,0,0,0,0,0
ENSG00000267781,0,0,1,0,0,0,0,0
ENSG00000267782,0,0,0,0,0,0,0,0
ENSG00000267783,0,0,2,0,2,0,1,0
ENSG00000267784,0,3,5,0,0,4,0,5
ENSG00000267786,1,0,0,1,1,0,1,1
ENSG00000267787,74.63,94,111.76,89.57,78.45,17.73,31.26,58.97
ENSG00000267788,0,0,0,1,0,0,0,0
ENSG00000267789,0,0,0,0,0,0,0,0
ENSG00000267790,0,0,0,0,0,0,0,0
ENSG00000267791,1,0,0,0,0,0,1,0
ENSG00000267792,0,0,0,0,0,0,0,0
ENSG00000267793,0,0,0,0,0,0,0,0
ENSG00000267794,0,0,0,0,0,0,0,0
ENSG00000267795,0,0,0,0,0,0,0,5
ENSG00000267796,65.78,76.86,155.49,128.55,106.78,103.94,90.42,126.7
ENSG00000267797,0,0,0,0,0,0,0,0
ENSG00000267799,12,2,0,0,0,4,4,1
ENSG00000267800,0,0,0,0,0,0,0,0
ENSG00000267801,0,0,0,1,0,0,0,1
ENSG00000267808,0,0,0,0,2,0,0,0
ENSG00000267809,66.83,55.88,67.04,71.99,99.5,81.98,74.99,49.12
ENSG00000267811,9,4,10,10,20,8,18,8
ENSG00000267815,3,1,0,0,0,0,0,1
ENSG00000267827,39.61,20.41,19.82,28.05,8.65,0,0,9.93
ENSG00000267828,0,0,0,0,0,0,0,0
ENSG00000267834,1,0,4,0,6,5,6,2
ENSG00000267838,4,1,10,8,10,4,1,12
ENSG00000267852,0,0,0,2,1,0,2,2
ENSG00000267855,568,460,512.07,584,674.14,424,368,270
ENSG00000267857,0,0,0,0,0,0,0,0
ENSG00000267858,2,13.21,23.44,12.28,26.72,37,40,55.71
ENSG00000267868,6,2,8,9,64,55,42,47
ENSG00000267871,9,6,14,6,8,7,2,8
ENSG00000267872,0,0,0,0,0,0,0,0
ENSG00000267879,0,1,0,0,1,0,0,0
ENSG00000267881,0,0,0,0,0,0,0,0
ENSG00000267882,3,0,0,0,0,0,0,0
ENSG00000267886,200.86,166.84,128.21,93.66,21.8,66.97,35,27.17
ENSG00000267890,37.1,4.43,0.27,7.05,9.12,4.24,1.54,2.31
ENSG00000267892,13,11,8,12,25,17,13,3
ENSG00000267895,0,0,0,0,0,0,0,0
ENSG00000267898,2,3,2,2,0,1,1,0
ENSG00000267904,16,19,22,17,17,9,21,27
ENSG00000267905,0,0,0,1,0,0,0,0
ENSG00000267908,0,0,0,0,0,0,0,0
ENSG00000267909,227,25,26,8,0,0,0,1
ENSG00000267919,0,1,3,1,7,1,6,2
ENSG00000267920,0,0,0,0,1,0,0,0
ENSG00000267922,0,0,0,0,0,0,0,0
ENSG00000267924,0,0,0,1,0,0,0,0
ENSG00000267927,0,0,1,0,0,0,0,0
ENSG00000267934,0,0,2,0,1,0,0,1
ENSG00000267938,0,0,0,0,0,0,0,0
ENSG00000267939,3.81,6,10,7,4,3,2,0
ENSG00000267940,28,13,22,14,14,6,3,3
ENSG00000267943,0,0,2,7,0,1,0,0
ENSG00000267952,0,0,0,0,3.76,0,0,0
ENSG00000267959,0,0,0,0,0,0,0,0
ENSG00000267961,0,0,0,0,0,0,0,0
ENSG00000267968,0,0,0,0,0,0,0,0
ENSG00000267978,1,0,0,0,0,0,0,0
ENSG00000267980,6,11,22,21,10,12,3,10
ENSG00000267984,5,1,2,6,5,2,4,2
ENSG00000267986,0,0,0,0,0,0,0,0
ENSG00000267990,0,0,0,0,0,0,0,0
ENSG00000267992,0,0,0,0,0,0,0,0
ENSG00000268001,7,4,4,3,10,17,23,24
ENSG00000268006,40,61,157,112,52,52,58,80
ENSG00000268009,2.5,2,0.5,0,0,0,0,0
ENSG00000268015,0,0,0,0,0,0,0,0
ENSG00000268020,0,0,0,0,0,0,0,0
ENSG00000268027,0,8,1,0,2,4,0,0
ENSG00000268030,5,5,7,2,3,1,1,7
ENSG00000268034,7.51,6.75,10.47,3.19,2.16,2.15,3.21,3.21
ENSG00000268038,0,0,0,0,0,0,0,0
ENSG00000268041,8,11.01,15,15,21,1,5,10
ENSG00000268043,405.95,339.21,545.65,517.97,450.99,299.16,255.52,603.26
ENSG00000268047,0,1,1,1,0,1,0,1
ENSG00000268049,9,13,51,52,35,31,37,52
ENSG00000268050,0,0,0,3,1,0,0,1
ENSG00000268051,0,0,0,0,0,0,0,0
ENSG00000268053,0,0,0,0,0,0,0,0
ENSG00000268055,1,0,0,0,0,0,0,0
ENSG00000268056,1,1,1,1,0,0,0,3
ENSG00000268058,0,0,0,0,0,0,0,0
ENSG00000268061,12,15,54,43,53,39,33,40
ENSG00000268062,0,0,0,0,0,0,0,0
ENSG00000268066,2,1,3,1,0,0,0,0
ENSG00000268067,0,0,0,0,3,0,0,0
ENSG00000268069,17,3,9,12,8,2,4,21
ENSG00000268070,0,0,0,0,0,0,0,0
ENSG00000268074,0,0,0,0,0,0,0,0
ENSG00000268078,0,0,0,0,0,0,0,0
ENSG00000268079,0,0,0,0,0,0,0,0
ENSG00000268080,0,0,0,0,0,0,0,0
ENSG00000268081,0,0,0,0,0,0,0,0
ENSG00000268083,0,0,0,0,0,0,17.74,0
ENSG00000268087,0,0,2,2,0,0,0,1
ENSG00000268088,1,0,0,0,0,0,0,0
ENSG00000268089,567,203,71,45,12,8,4,7
ENSG00000268093,3.09,0,3.06,0,1,0,0,0
ENSG00000268095,1,1,2,0,0,1,0,0
ENSG00000268100,0,0,0,0,0,0,0,0
ENSG00000268101,0,0,0,0,0,0,0,0
ENSG00000268104,0,0,0,0,0,0,0,0
ENSG00000268105,1,1,3,4,0,1,0,0
ENSG00000268107,0,0,1.52,1.46,0,0,0,0
ENSG00000268108,0,0,5,3,4,4,1,1
ENSG00000268112,3,0,2,1,2,1,0,2
ENSG00000268116,0,0,0,0,0,0,0,0
ENSG00000268117,2,1,1,0,1,0,1,2.27
ENSG00000268119,418,339,283,326,102,166,130,100
ENSG00000268120,4,0,0,0,1,0,2,1
ENSG00000268129,10,17,18,17,9,8,11,17
ENSG00000268133,0.88,0,4.19,2.27,0,0,0,4.13
ENSG00000268140,4.2,2.12,2.03,3.07,0,1,0,1.05
ENSG00000268144,0,0,0,0,0,0,0,0
ENSG00000268148,0,0,0,0,0,0,0,0
ENSG00000268149,1,0,2,1,0,0,2,2
ENSG00000268153,0,0,0,2,0,0,3,0
ENSG00000268154,2,1,3,0,0,1,0,0
ENSG00000268157,0,0,0,0,0,0,0,0
ENSG00000268163,0,2.38,8.77,2.33,10.3,8.91,0,3.56
ENSG00000268170,0,0,0,0,0,0,0,0
ENSG00000268173,689.14,777.1,734.93,301.48,525.68,210.76,160.78,417.59
ENSG00000268174,0,0,0,0,0,0,0,0
ENSG00000268181,0,0,0,0,0,0,0,0
ENSG00000268182,0,12,1,5,3,2,2,9
ENSG00000268184,0,0,0,0,0,0,0,0
ENSG00000268186,0,5,2,0,0,0,0,0
ENSG00000268189,30,15,33,28,21,16,18,18
ENSG00000268191,1,0,0,0,0,0,0,1
ENSG00000268193,2.33,0,5.44,0,6.37,1.93,1.95,1.86
ENSG00000268199,1,0,2,0,0,1,0,0
ENSG00000268201,11,4,2,5,5,1,4,8
ENSG00000268203,0,0,0,0,0,0,0,0
ENSG00000268204,3,0,0,0,4,3,3,1
ENSG00000268205,232,254,164,224,294,123,125,218
ENSG00000268209,0,0,0,0,0,0,0,0
ENSG00000268218,14,9,15,10,8,6,10,4
ENSG00000268220,11,0,0,2,1,0,0,0
ENSG00000268221,0,0,0,0,0,0,0,0
ENSG00000268222,0,0,0,1.02,0,0,0,0
ENSG00000268223,0,0,0,0,0,0,0,0
ENSG00000268225,85.68,35.24,27.17,56.26,66,19,26.14,18.27
ENSG00000268230,3.19,6.53,10.06,11.04,5,5.38,7.85,15.57
ENSG00000268231,3,2,1,0,1,0,1,2
ENSG00000268234,0,0,0,0,1,0,0,0
ENSG00000268235,0,0,2,2,0,0,0,0
ENSG00000268238,0,0,0,0,0,0,0,0
ENSG00000268240,0,0,0,0,0,0,0,0
ENSG00000268243,0,0,0,0,0,0,0,0
ENSG00000268257,0,0,0,0,0,0,0,0
ENSG00000268262,23.72,6.24,33.35,51.24,65.56,34.01,44.11,71.17
ENSG00000268266,1,4,0,0,0,0,0,1
ENSG00000268267,0,0,0,0,0,0,0,0
ENSG00000268272,0,0,0,0,0,0,0,0
ENSG00000268278,0,1.01,2.04,1.01,9.03,2.08,3.04,2.03
ENSG00000268279,0,0,0,0,2.2,0,0,1.15
ENSG00000268282,0,0,0,0,0,0,0,1
ENSG00000268287,1,0,2,4,3,2,0,4
ENSG00000268288,0,3,0,1,2,7,0,1
ENSG00000268289,0,0,0,0,0,0,0,0
ENSG00000268292,2,0,1,0,0,2,1,2
ENSG00000268293,0,0,0,0,0,0,0,0
ENSG00000268295,2,0,0,0,0,0,0,0
ENSG00000268296,0,0,0,0,0,0,0,0
ENSG00000268297,4,0,0,0,6,0,0,0
ENSG00000268307,0,1,1,2,0,0,0,0
ENSG00000268309,0,0,0,0,0,0,0,0
ENSG00000268316,0,0,0,0,0,0,0,0
ENSG00000268318,0,0,0,0,0,0,0,0
ENSG00000268320,0,0,0,0,0,0,0,0
ENSG00000268322,0,0,0,0,0,0,0,0
ENSG00000268324,2,2,0,0,0,0,0,0
ENSG00000268326,0,0,0,0,0,0,0,0
ENSG00000268333,3,5,3,0,0,3,0,2
ENSG00000268335,0,0,0,0,0,0,0,0
ENSG00000268336,0,0,0,0,0,0,0,0
ENSG00000268350,396.61,458.45,683.56,682.61,608.09,355.76,528.99,669.71
ENSG00000268352,0,0,0,0,0,0,0,0
ENSG00000268355,0,0,0,0,0,0,0,0
ENSG00000268357,28,31,44,13,10,14,10,22
ENSG00000268361,0,0,0,0,0,0,0,0
ENSG00000268362,48.52,30.17,67.36,51.93,57.17,44.55,72.4,51.61
ENSG00000268364,7,8,8,5,6,3,8,22
ENSG00000268366,0,2,0,0,1,0,0,1
ENSG00000268375,0,0,0,0,2,1,0,0
ENSG00000268379,0,1,2,1,0,0,2,5
ENSG00000268388,0,18,10,3,1,0,0,0
ENSG00000268390,0,0,0,0,0,0,0,0
ENSG00000268391,0,0,0,0,0,0,0,0
ENSG00000268392,0,2,6,4,5,0,1,0
ENSG00000268400,48.21,90.68,76.36,10.89,80.08,10.38,39.11,11.52
ENSG00000268401,6,0,2,1,0,2,0,2
ENSG00000268403,52,31,62,42,32,12,34,30
ENSG00000268407,0,0,0,0,0,0,0,0
ENSG00000268412,0,1.3,1.51,3.15,0,0,0,0
ENSG00000268416,0,3,0,0,2.37,0,0,1
ENSG00000268423,0,0,0,0,0,0,0,1
ENSG00000268433,0,0,0,0,3,0,2,9
ENSG00000268434,0,3.12,3.72,0,7.33,2.71,3.17,0
ENSG00000268438,0,0,0,0,0,0,0,0
ENSG00000268442,0,0,0,0,0,0,0,0
ENSG00000268447,1.98,1.99,0,0,0,0,0,0
ENSG00000268455,0,0,0,0,0,0,0,0
ENSG00000268458,0,0,0,0,0,0,0,0
ENSG00000268460,0,0,0,0,0,0,0,0
ENSG00000268461,0,0,0,0,0,0,0,0
ENSG00000268465,0,0,0,0,0,0,0,0
ENSG00000268469,0,0,0,0,0,0,0,0
ENSG00000268471,122,85,99,108,64,47,56,106
ENSG00000268472,0,1,0,0,0,1,0,0
ENSG00000268473,0,0,0,0,0,0,0,0
ENSG00000268475,0,0,0,0,0,0,0,0
ENSG00000268480,0,0,0,0,0,0,0,0
ENSG00000268483,0,0,0,0,0,0,0,0
ENSG00000268486,0,0,0,0,0,0,0,0
ENSG00000268496,6,1,1,0,0,0,0,0
ENSG00000268499,2,0,0,1,1,0,0,0
ENSG00000268500,0,0,0,0,0,0,0,0
ENSG00000268505,0,0,0,0,0,0,2,0
ENSG00000268509,1,0,0,0,1,0,1,0
ENSG00000268510,0,0,0,0,0,0,0,1
ENSG00000268516,47,58,95,78,70,90,94,83
ENSG00000268518,9,0,15,2677,8552,5579,2912,160
ENSG00000268520,1,1,1,1,2,2,2,2
ENSG00000268521,7,12,16,11,13,10,9,9
ENSG00000268529,0,0,0,0,0,0,0,0
ENSG00000268530,1,3,12,5,2,2,7,7
ENSG00000268531,0,0,0,0,0,0,0,0
ENSG00000268532,0,0,0,0,0,0,0,0
ENSG00000268533,0,5.9,0,0,0,0,0,0
ENSG00000268535,0,0,0,0,0,0,0,0
ENSG00000268536,0,0,0,0,0,1,0,0
ENSG00000268541,0,0,0,0,0,0,0,0
