gene_id,heart32_0,heart32_2,heart32_4,heart32_6,heart32_15,heart32_20,heart32_40,heart32_60
ENSG00000272360,0,1,1,1,1,1,0,0
ENSG00000272361,3,2,3,2,8,1,7,1
ENSG00000272362,0,0,0,0,0,0,0,0
ENSG00000272366,0,0,0,0,0,0,0,0
ENSG00000272368,1,1.01,3,3,5.01,5,7,10
ENSG00000272369,4,0,3,3,3,4,3,0
ENSG00000272370,12,12,14,10,4,6,4,1
ENSG00000272371,0,0,0,0,0,0,0,0
ENSG00000272372,2,0,0,0,1,0,0,0
ENSG00000272374,7,6,12,5,9,15,1,1
ENSG00000272375,2,1,6,5,3,2,4,0
ENSG00000272379,4,1,4,2,4,1,2,0
ENSG00000272380,0,0,0,0,0,0,0,0
ENSG00000272381,0,0,0,1,1,0,0,0
ENSG00000272382,0,19,0,0,0,0,0,0
ENSG00000272383,0,0,0,0,0,0,0,0
ENSG00000272384,4,28,3,1,7,4,6,0
ENSG00000272386,0,0,2,0,5,0,0,0
ENSG00000272387,0,0,0,0,0,0,0,0
ENSG00000272391,3120.11,3859.77,3151.83,2748.67,2537.15,1640.89,1806.44,621.75
ENSG00000272393,0,0,0,0,0,0,0,0
ENSG00000272395,1,0,0,1,0,4,0,0
ENSG00000272396,0,0,0,0,0,0,0,0
ENSG00000272397,0,0,0,0,0,0,0,0
ENSG00000272398,52332,15622,11517,30282,3955,2630,363,108
ENSG00000272400,0,0,0,0,0,0,0,0
ENSG00000272402,1,1,2,0,2,0,1,1
ENSG00000272405,6,4,2,2,28,20,5,0
ENSG00000272406,0,0,0,0,0,0,0,0
ENSG00000272407,0,0,0,0,0,1,1,0
ENSG00000272410,52.13,17.81,132.94,28.15,15.8,9.71,51.29,63.11
ENSG00000272411,0,0,0,0,1,1,0,0
ENSG00000272412,0,0,0,0,0,0,0,0
ENSG00000272414,74.93,69.43,86.99,95.74,1315.1,705.65,674.13,247.75
ENSG00000272416,3,2,5,5,3,1,3,3
ENSG00000272417,0,0,0,0,1,1,0,0
ENSG00000272418,0,0,0,0,0,0,0,0
ENSG00000272419,91.35,86.07,134.16,102.86,244.31,250.9,238.27,80.87
ENSG00000272420,1,3,13,4,13,4,11,4
ENSG00000272425,0,7,2,1,8,3,13,10
ENSG00000272426,0,0,2,0,0,1,0,0
ENSG00000272428,0,0,0,0,0,2,0,3
ENSG00000272430,2,2,1,0,0,0,1,6
ENSG00000272431,0,0,0,1,0,1,0,0
ENSG00000272432,3,1,4,2,2,0,1,4
ENSG00000272434,2,1,0,4,2,2,1,2
ENSG00000272435,0,0,0,0,0,0,0,0
ENSG00000272436,0,0,0,0,0,0,0,0
ENSG00000272438,3,3,17,6,2,1,14,0
ENSG00000272439,0,0,0,0,0,0,0,0
ENSG00000272440,3,1,1,2,0,1,1,0
ENSG00000272442,0,0,0,0,0,0,0,0
ENSG00000272443,0,0,0,0,0,0,0,0
ENSG00000272444,2,1,1,4,3,1,4,0
ENSG00000272445,0,0,0,0,0,0,0,0
ENSG00000272446,4.28,0,0.34,0.07,4.07,15.8,5.4,0
ENSG00000272447,99.53,143.58,175.55,181.69,250.64,150.75,220.41,153.22
ENSG00000272449,12,8,7,4,0,0,3,0
ENSG00000272455,113,85,104,79,41,34,45,13
ENSG00000272456,0,0,0,0,0,0,0,0
ENSG00000272457,1,0,0,2,0,0,0,0
ENSG00000272458,0,0,0,0,0,0,0,0
ENSG00000272459,2,0,1,0,6,0,7,9
ENSG00000272460,0,0,0,0,0,0,0,0
ENSG00000272461,1,5,0,1,0,2,1,0
ENSG00000272462,22,14,21,30,37,76,48,12
ENSG00000272463,0,0,0,0,0,0,2,1
ENSG00000272465,0,0,0,0,0,1,0,4
ENSG00000272468,8,2,0,0,7,2,2,0
ENSG00000272469,0,0,1,0,0,0,0,0
ENSG00000272472,3,2,4,0,0,0,0,0
ENSG00000272473,2,0,6,2,0,0,0,0
ENSG00000272474,0,0,0,0,0,0,0,0
ENSG00000272476,21,21,7,13,22,27,38,9
ENSG00000272477,0,0,0,0,0,0,0,0
ENSG00000272478,0.05,0,0,0,2.54,0,1.76,0
ENSG00000272479,0,0,0,2,1,0,3,0
ENSG00000272480,0,0,0,0,0,0,0,0
ENSG00000272482,0,0,0,2,3,31,1,0
ENSG00000272483,0,0,0,0,0,0,0,0
ENSG00000272485,0,0,0,0,0,0,1,0
ENSG00000272489,5.12,13,12.26,9,2,1,5,4
ENSG00000272491,0,2,2,0,0,0,2,0
ENSG00000272494,0,0,0,0,0,0,0,0
ENSG00000272498,4,5,7,14,23,10,8,2
ENSG00000272501,3,1,9,9,34,33,69,0
ENSG00000272502,21,6,2,1,2,2,15,2
ENSG00000272505,3,7,4,6,3,4,3,1
ENSG00000272506,0,0,0,0,0,0,0,0
ENSG00000272507,0,0,0,0,0,0,0,0
ENSG00000272508,3.21,2.71,3.68,0,1.37,0,0,0
ENSG00000272509,2,0,0,1,0,0,1,7
ENSG00000272510,3,0,0,1,0,0,0,0
ENSG00000272512,0,0,12,11,1,1,3,0
ENSG00000272514,2,1,4,5.99,1.24,11.51,3.32,0
ENSG00000272515,0,0,0,0,0,0,1,0
ENSG00000272516,0,0,0,0,0,0,0,0
ENSG00000272518,6,8,4,13,2,6,5,8
ENSG00000272519,0,0,0,0,0,0,0,0
ENSG00000272523,2,2,4,3,6,5,6,0
ENSG00000272525,9,13,16,13,3,8,5,3
ENSG00000272529,5,2,3,5,6,0,1,0
ENSG00000272533,0,0,0,0,0,0,0,0
ENSG00000272536,0,0,0,0,0,0,0,0
ENSG00000272537,0,0,0,0,0,0,1,3
ENSG00000272540,464,474,397,202,148,194,97,29
ENSG00000272541,2.61,1.78,0,0,2.79,0,10.53,0
ENSG00000272542,0,0,0,0,1,0,0,0
ENSG00000272543,0,0,0,0,0,0,0,0
ENSG00000272545,0,0,0,0,0,0,0,0
ENSG00000272549,0,2,4,4,3,2,0,0
ENSG00000272551,0,0,0,0,2,4,7,0
ENSG00000272554,0,0,1,0,0,0,0,0
ENSG00000272555,0,1,17,11,1,0,2,1
ENSG00000272556,101.26,205.21,152.68,127.19,105.35,92.79,91.47,6.3
ENSG00000272558,0,0,0,0,0,0,0,0
ENSG00000272559,0,0,0,0,0,0,0,0
ENSG00000272562,0,1,2,4,3,2,2,0
ENSG00000272563,0,0,2,0,0,0,3,0
ENSG00000272564,0,0,2,1,2,0,0,0
ENSG00000272566,0,0,0,0,0,0,0,0
ENSG00000272567,0,0,0,0,2,0,1,3
ENSG00000272568,0,0,0,1,1,6,4,2
ENSG00000272569,0,0,0,0,0,0,0,0
ENSG00000272572,11,4,12,5,6,7,10,4
ENSG00000272573,7.5,0,0,14.69,3.13,2.43,1.39,0
ENSG00000272574,0,0,1,0,4,0,0,0
ENSG00000272575,0,0,1,0,0,0,0,0
ENSG00000272576,0,0,0,0,0,0,1,2
ENSG00000272578,105.59,139.65,176.05,143.68,71.72,90.14,73.96,18.18
ENSG00000272582,0,1,1,0,5,4,5,2
ENSG00000272583,15,1,2,4,0,5,0,0
ENSG00000272588,0,0,1,0,0,0,1,0
ENSG00000272589,15.45,15.01,23.34,27.97,22.06,23.57,16.23,0
ENSG00000272592,0,0,0,0,0,0,0,0
ENSG00000272593,0,0,0,0,0,0,0,0
ENSG00000272595,0,0,0,0,0,0,0,0
ENSG00000272597,0,0,0,0,0,0,0,5
ENSG00000272599,55,46,14,14,2,8,7,0
ENSG00000272600,3,0,0,2,0,1,2,0
ENSG00000272601,10.83,4.59,4.13,8.78,6.85,5.92,8,0
ENSG00000272602,413.29,364.72,303.29,212,235,106,207,158
ENSG00000272604,19,19,28,33,38,21,27,29
ENSG00000272606,17,20,14,14,8,4,6,3
ENSG00000272609,0,0,1,0,0,0,1,0
ENSG00000272610,0,2,0,0,0,1.86,5,0
ENSG00000272617,353.4,358.62,213.97,177.2,90.46,84.27,99.95,27.24
ENSG00000272619,10,1,3,0,0,0,1,0
ENSG00000272620,6,7,2,1,3,8,10,3
ENSG00000272622,1,3,4,3,5,4,2,0
ENSG00000272625,0,1,3,26,21,9,8,5
ENSG00000272626,2,1,1,0,0,1,1,0
ENSG00000272627,0,0,0,1,1,0,0,0
ENSG00000272630,1,6,19,13,8,2,8,9
ENSG00000272631,57,44,28,63,34,28,70,61
ENSG00000272632,0,0,0,0,0,0,0,0
ENSG00000272634,0,0,0,0,0,0,0,0
ENSG00000272635,0,0,0,0,0,0,0,0
ENSG00000272636,108,593,249,49,73,74,707,62
ENSG00000272638,2,2,3,0,3,3,4,1
ENSG00000272639,0,0,0,0,0,0.78,0,0
ENSG00000272642,0,0,0,0,1,0,0,0
ENSG00000272644,22,16,15,21,18,4,11,3
ENSG00000272645,126.72,162.7,214.75,218.55,170.94,139.88,87.19,18.74
ENSG00000272646,0,2,1,1,2,0,2,0
ENSG00000272647,0,0,0,0,0,0,2.03,0
ENSG00000272650,0,0,2,0,0,0,0,0
ENSG00000272654,22,19,27,19,53,22,30,12
ENSG00000272655,112.67,104.78,96.3,95.77,45.77,111.9,94.23,144.02
ENSG00000272656,0,0,0,1,0,0,0,1
ENSG00000272657,1.32,2.71,0,7.85,5.13,5.15,1.29,0
ENSG00000272660,0,2,0,0,0,0,0,0
ENSG00000272661,8,6,17,11,13,9,12,5
ENSG00000272662,3,3,2,0,3,2,1,0
ENSG00000272663,2,3,8,4,1,3,0,0
ENSG00000272664,0,0,0,0,0,0,0,0
ENSG00000272666,0,0,0,0,1,0,0,0
ENSG00000272667,29.07,63.15,65.88,72.37,82.53,56.73,67.64,44.13
ENSG00000272668,0,4,0,0,193,92,101,13
ENSG00000272669,18,24,8,13,2,4,6,5
ENSG00000272672,0,0,0,0,0,0,0,0
ENSG00000272674,440.82,516.96,443.17,385.24,491.48,759.94,990.54,561.25
ENSG00000272676,0,0,0,0,0,0,0,0
ENSG00000272677,19,15,14,16,32,11,7,12
ENSG00000272678,1,0,1,0,0,2,4,0
ENSG00000272679,0,0.71,79.46,56.18,49.33,10.27,26.78,7.43
ENSG00000272681,0,0,0.5,1.5,0,0,0,1
ENSG00000272682,2,0,0,2,1.1,0,0,0
ENSG00000272685,0,0,0,0,0,0,0,0
ENSG00000272686,46,48,54,90,101,63,96,67
ENSG00000272688,19,13,15,26,17,30,19,4
ENSG00000272689,0,1,1,1,0,0,3,0
ENSG00000272690,6.13,7,51.66,28,2,6,6,0
ENSG00000272691,0,0,0,0,0,0,2,0
ENSG00000272692,1,0,4,19,18,4,7,11
ENSG00000272693,1,0,3,1,4,0,0,0
ENSG00000272694,0,0,1,0,0,1,1,0
ENSG00000272695,10,3,2,1,70,74,80,32
ENSG00000272696,2,1,2,7,9,3,10,1
ENSG00000272699,0,0,0,1,0,1,2,0
ENSG00000272701,5,5,16,10,23,37,24,16
ENSG00000272702,2,6,3,0,2,5,0,0
ENSG00000272703,0,0,0,0,0,0,0,0
ENSG00000272707,0,3,2,0,0,0,0,0
ENSG00000272710,2,1,14.01,5,0,2,0,0
ENSG00000272711,175,164,139,114,51,73,76,47
ENSG00000272714,0,0,0,0,0,0,0,0
ENSG00000272715,5,0,1,0,1,1,3,0
ENSG00000272716,17,22,9,5,0,2,0,2
ENSG00000272717,1,1,3,4,3,3,2,2
ENSG00000272719,0,0,2,1,2,0,0,0
ENSG00000272720,9,7,15,19,32,42,32,12
ENSG00000272721,0,1,2,3,0,1,1,0
ENSG00000272727,1,2,0,0,0,0,0,0
ENSG00000272729,0,0,0,0,0,0,0,0
ENSG00000272732,0,2,8,8,6,2,2,2
ENSG00000272733,0,0,0,0,1,0,1,0
ENSG00000272734,70.41,37,141.95,51.45,54.26,69.2,133.77,60
ENSG00000272735,0,2,3,3,1,1,1,0
ENSG00000272736,0,0,0,0,0,2,1,0
ENSG00000272741,0,10.13,6.68,0,0,0,16.79,16.96
ENSG00000272742,1,0,0,1,2,0,0,0
ENSG00000272744,2,3,3,3,1,1,3,0
ENSG00000272745,0,0,0,0,0,0,1,0
ENSG00000272746,0,0,0,1,0,0,1,4
ENSG00000272748,2,1,0,0,0,0,0,0
ENSG00000272750,8,12,17,26,9,14,18,9
ENSG00000272752,260.61,361.65,322.44,340.49,141.88,151.1,262.32,35.94
ENSG00000272754,0,0,0,2,0,1,9,0
ENSG00000272755,16,10,3,3,7,4,10,7
ENSG00000272758,24,15,47,23,50,23,29,23
ENSG00000272760,0.93,0,0,0,3.79,0,6.85,11.88
ENSG00000272762,0,0,0,0,0,0,0,0
ENSG00000272763,0,4,0,1,2,2,3,0
ENSG00000272764,7,1,4,0,4,1,1,0
ENSG00000272767,7,30,31,32,41,49,24,8
ENSG00000272768,2,6,3,21,30,25,43,8
ENSG00000272769,1,1,2,10,0,0,1,3
ENSG00000272770,0,0,1,0,1,0,0,0
ENSG00000272772,12.13,6.4,8.25,0,0,0,0,0
ENSG00000272774,0,0,0,0,0,0,0,0
ENSG00000272777,4,4,1,15,6,6,11,19
ENSG00000272779,285.25,253.38,306.13,293.7,203.03,229.16,221.26,138.4
ENSG00000272783,0,0,0,0,0,0,0,0
ENSG00000272784,0,1,1,3,9,3,8,2
ENSG00000272787,0,1,0,0,1,0,0,0
ENSG00000272788,3,0,0,0,0,0,0,0
ENSG00000272789,0,0,0,1,1,8,0,0
ENSG00000272791,3,5,5,6,10,10,11,0
ENSG00000272795,1,0,0,1,1,0,0,3
ENSG00000272797,0,0,1,1,4,0,3,7
ENSG00000272798,0,0,0,0,0,0,0,0
ENSG00000272799,0,0,1,0,0,0,0,5
ENSG00000272800,3,6,1,0,1,3,1,0
ENSG00000272801,0,0,0,0,0,0,0,0
ENSG00000272804,0,0,0,1,0,1,0,0
ENSG00000272807,5,1,1,6,7,0,8,3
ENSG00000272808,2,0,4,1,1,2.22,1,0
ENSG00000272810,0,0,1,0,0,0,0,0
ENSG00000272812,5.82,5.07,10.24,5.16,5.2,2.52,2.52,5
ENSG00000272814,0,0,0,0,0,0,0,0
ENSG00000272815,0,0,0,0,0,0,1.03,0
ENSG00000272817,14,0,1,4,0,1,0,1
ENSG00000272821,41,62,78,65,23,32,8,15
ENSG00000272822,31.78,17.49,23.11,45.51,40.51,28.88,21.04,0
ENSG00000272823,0,0,0,0,1,0,2,0
ENSG00000272824,1,0,1,0,2,2,5,17
ENSG00000272825,1,1,0,0,0,0,0,0
ENSG00000272829,0,4,7,1,14,7,3,0
ENSG00000272831,65,76,91,86,96,101,44,14
ENSG00000272832,0,0,0,0,0,0,0,0
ENSG00000272834,0,2,0,2,0,0,0,1
ENSG00000272836,0,0,0,1,0,1,2,0
ENSG00000272837,0,0,0,0,0,0,0,0
ENSG00000272839,0,0,0,0,0,0,0,0
ENSG00000272840,0,0,1,0,0,0,0,0
ENSG00000272841,47,299,86,134,35,16,32,5
ENSG00000272842,0,1,0,0,0,1,2,5
ENSG00000272843,6,2,9,6,1,2,1,1
ENSG00000272844,2,4,1,1,0,1,1,0
ENSG00000272848,15.59,36.23,14.44,10.61,7.65,1.16,6.45,1.49
ENSG00000272849,2.45,1,2.57,0,0,0,0,0
ENSG00000272851,3,1,0,2,0,0,0,3
ENSG00000272853,6,9,6,6,5,3,5,0
ENSG00000272854,2,1,4,0,4,4,1,1
ENSG00000272855,2,1,3,0,2,1,1,0
ENSG00000272856,0,0,0,0,0,0,0,0
ENSG00000272858,2,3,3,2,0,1,0,0
ENSG00000272861,0,0,0,0,0,0,1,2
ENSG00000272862,0,0,0,2,0,0,1,0
ENSG00000272864,2,0,0,0,3,0,1,0
ENSG00000272865,0,0,0,0,0,0,0,0
ENSG00000272866,0,1,0,0,0,0,0,0
ENSG00000272870,18,9,22,24,72,23,31,13
ENSG00000272871,3,2,3,2,10,3,8,0
ENSG00000272872,0,0,0,0,0,0,0,0
ENSG00000272874,0,0,0,0,0,0,0,0
ENSG00000272880,0,0,0,0,0,0,0,0
ENSG00000272882,0,0,0,0,0,0,0,0
ENSG00000272884,49.58,21.15,26.38,16.9,206.51,116.92,78.1,0
ENSG00000272885,0,0,2,0,1,0,3,8
ENSG00000272886,858,1248,1731,1862,1265,1008,979,473
ENSG00000272887,0,7.28,2.99,1.57,6.42,10.79,21.74,0
ENSG00000272888,885.09,909.87,851.31,1602.02,847.14,553.42,831.64,389.99
ENSG00000272892,3,5,7,6,0,2,1,0
ENSG00000272894,15,12,28,33,40,18,11,12
ENSG00000272895,0,0,0,0,0,0,0,0
ENSG00000272896,0,0,11.05,101.94,22.52,14.72,11.55,5.06
ENSG00000272897,0,0,0,0,0,0,0,0
ENSG00000272899,3,4,10,12,18,18,27,6
ENSG00000272900,0,0,0,0,0,0,0,0
ENSG00000272902,4,9,8,18,58,39,29,23
ENSG00000272904,1,0,0,0.51,1.09,7.3,1.07,0
ENSG00000272905,0,0,0,11,3,0,0,0
ENSG00000272906,7,12,8,11,11,7,7,2
ENSG00000272908,5,3,5,3,1,2,0,0
ENSG00000272909,3,8,14,20,68,46,62,23
ENSG00000272910,0,1,0,1,2,0,0,2
ENSG00000272911,0,0,0,0,0,0,0,0
ENSG00000272912,0,0,2,0,3,0,4,0
ENSG00000272913,0,0,0,0,0,0,0,0
ENSG00000272914,0,0,1,0,1,1,0,0
ENSG00000272915,1,0,0,0,1,0,0,0
ENSG00000272916,52.31,78.68,139.82,71.82,68.76,91.11,35.6,29.42
ENSG00000272917,0,5.23,0,0,0,0,0,7.29
ENSG00000272918,1,4,11,5,10,8,8,6
ENSG00000272920,0,0,0,0,0,0,0,0
ENSG00000272921,353.61,316.07,175.43,370.16,497.57,430.84,216.9,32.94
ENSG00000272922,0,0,4,2,5,7,9,12
ENSG00000272923,49.2,25.53,7.92,29.31,29.72,20.68,15.25,5.53
ENSG00000272927,9,5,6,7,13,5,5,0
ENSG00000272931,21,7,5,9,3,4,0,0
ENSG00000272933,3,5,3,8,6,9,11,6
ENSG00000272934,0,0,6.02,0,0,9.52,0,0
ENSG00000272936,2,2,0,5,2,8,5,5
ENSG00000272937,0,0,0,0,0,0,0,0
ENSG00000272940,0,0,1,1,4,0,2,0
ENSG00000272941,3,6,8,6,3,1,4,0
ENSG00000272942,1,1,0,1,1,0,0,0
ENSG00000272944,8,17,67,25,16,48,23,5
ENSG00000272945,3,2,3,3,2,1,1,0
ENSG00000272948,5,7,6,4,1,1,3,0
ENSG00000272949,0,0,10.27,8.96,0,0,32.59,0
ENSG00000272950,0,0,0,2,8,3,4,9
ENSG00000272953,0,3,9,4,15,9,4,3
ENSG00000272954,2,0,7,16,2,2,5,0
ENSG00000272958,0,0,0,0,0,0,0,0
ENSG00000272963,0,0,0,0,0,0,0,0
ENSG00000272966,0,0,0,0,0,0,2,0
ENSG00000272967,2,0,0,0,0,0,0,0
ENSG00000272968,18.36,11.48,15.16,9.13,10.58,4.81,1.75,0
ENSG00000272969,0,2,3,0,4,1,0,0
ENSG00000272970,8,2,21,31,30,68,34,13
ENSG00000272971,0,0,0,0,0,1,0,0
ENSG00000272973,5,3,10,4,44,18,9,2
ENSG00000272975,0,0,0,2.62,0,0,0,0
ENSG00000272977,44,42,63,33,47,64,71,29
ENSG00000272979,6,2,12,8,2,11,3,0
ENSG00000272980,8.31,5.22,15.59,0,7.02,3.56,2.45,0
ENSG00000272982,0,0,0,0,0,0,0,0
ENSG00000272983,4,2,21,6,9,12,16,19
ENSG00000272984,0,0,0,0,0,0,0,0
ENSG00000272986,15,16,10,6,4,2,2,2
ENSG00000272987,0,0,0,0,0,0,0,0
ENSG00000272988,0,0,0,0,0,0,0,0
ENSG00000272989,15,5,6,14,6,10,2,0
ENSG00000272990,5,5,6,10,13,8,13,8
ENSG00000272991,0,1,1,0,1,2,1,0
ENSG00000272994,93,109,104,152,39,35,36,5
ENSG00000272995,0,1,2,0,2,0,2,1
ENSG00000273000,68.32,84.47,63.07,99.13,47.69,18.21,23.22,0
ENSG00000273001,13,1,26,31,112,57,23,21
ENSG00000273002,20,9,11,7,11,13,0,6
ENSG00000273003,0,0,0,0,0,0,37.98,0
ENSG00000273004,11,25,5,48,8,17,10,2
ENSG00000273006,0,0,0,0,0,0,0,0
ENSG00000273007,0,1,4,5,8,2,5,0
ENSG00000273008,8,12,7,6,2,5,4,0
ENSG00000273010,0,2,2,1,1,4,0,0
ENSG00000273011,0,0,0,1,0.78,0.93,1,0
ENSG00000273012,0,0,0,1,0,1,0,0
ENSG00000273013,0,0,0,1,4,1,7,9
ENSG00000273014,17,10,19,72,42,21,18,19
ENSG00000273015,241,155,314,880,370,181,366,173
ENSG00000273017,1,1,0,1,1,3,0,0
ENSG00000273018,4.89,6.63,2.63,11.24,4,3.14,5.46,3
ENSG00000273024,4.42,2.2,0,0,0,0,0,0
ENSG00000273025,0,0,0,0,0,0,0,0
ENSG00000273026,12,15,6,6,5,5,12,11
ENSG00000273027,1,2,7,4,4,2,7,0
ENSG00000273032,38.02,18.59,13.88,9.35,6.43,3.17,5.43,3
ENSG00000273033,53,64,217,78,234,189,284,132
ENSG00000273035,0,0,0,0,0,0,0,0
ENSG00000273036,0,5.2,3.22,0,17.8,23.9,5.06,2
ENSG00000273038,6,14,11,16,21,25,28,10
ENSG00000273041,0,0,0,0.5,0.5,0,1,0
ENSG00000273044,0,1,1,0,0,0,0,0
ENSG00000273045,110.28,29.57,8.33,22.64,73.38,41.56,65.95,25
ENSG00000273046,0,0,2,0,0,0,0,11
ENSG00000273047,0,14.6,5.04,15.47,0,10.07,0,0
ENSG00000273049,0,0,0,1,0,0,0,0
ENSG00000273051,0,0,0,0,0,0,0,0
ENSG00000273055,1,1,2,4,0,3,2,0
ENSG00000273056,9,3,1,3,4,0,0,0
ENSG00000273058,1,1,3,3,4,1,5,9
ENSG00000273059,0,1,7,0,0,0,0,0
ENSG00000273061,11,3,3,7,6,2,3,6
ENSG00000273062,2,4,10,9,9,16,5,0
ENSG00000273063,2,4,3,2,4,0,0,0
ENSG00000273064,3,5,5,8,3,0,1,6
ENSG00000273066,39.37,34.25,1186.68,1888.03,378.63,251.38,160.81,29.81
ENSG00000273068,0,0,0,0,0,0,0,0
ENSG00000273069,0,0,0,0,0,0,0,3
ENSG00000273073,1,2,0,0,4,2,2,1
ENSG00000273076,1,0,0,3,1,0,0,0
ENSG00000273077,0,0,0,0,0,0,0,0
ENSG00000273079,136,9,25,18,29,31,27,11
ENSG00000273080,13,14,11,23,38,7,11,5
ENSG00000273082,2,0,4,0,0,0,0,0
ENSG00000273084,0,6,2,28,26,17,23,10
ENSG00000273085,0,0,0,0,0,0,0,0
ENSG00000273088,7.25,0,0,0,0,0,0,0
ENSG00000273090,1,0,0,1,0,0,0,0
ENSG00000273091,2,3,5,3,2,0,0,0
ENSG00000273093,0,0,0,0,0,0,0,0
ENSG00000273096,0,0,0,1,0,0,0,0
ENSG00000273098,0,0,0,0,0,0,0,0
ENSG00000273100,0,0,0,0,0,0,0,0
ENSG00000273102,9,5,11,6,3,10,1,1
ENSG00000273104,0,0,0,0,1,0,0,0
ENSG00000273106,1,0,0,0,3,0,0,0
ENSG00000273107,1,0,0,0,4,4,2,0
ENSG00000273108,0,1,0,2,0,0,1,0
ENSG00000273110,0,0,0,0,0,0,0,0
ENSG00000273111,0,0,0,0,0,0,0,0
ENSG00000273112,0,0,0,0,0,0,0,0
ENSG00000273113,4,1,1,3,6,2,2,4
ENSG00000273115,1,0,1,0,0,0,0,0
ENSG00000273117,87,75,50,25,47,48,24,0
ENSG00000273118,0,0,0,0,0,0,0,0
ENSG00000273119,0,0,0,0,0,0,0,0
ENSG00000273123,0,0,1,0,2,2,2,0
ENSG00000273124,0,0,0,1,0,0,0,0
ENSG00000273125,0,0,1,0,2,1,4,3
ENSG00000273129,0,1,0,0,0,2,1,0
ENSG00000273132,1,4,0,1,0,1,0,0
ENSG00000273133,2,4,3,0,1,4,0,0
ENSG00000273136,215.92,278.3,713.25,480.59,478.79,826.04,635.21,104.65
ENSG00000273137,1,1,1,0,2,1,1,0
ENSG00000273138,0,0,0,0,0,0,0,0
ENSG00000273139,1,0,0,1,4,0,2,0
ENSG00000273141,0,0,0,0,0,0,1,0
ENSG00000273142,64,78,75,85,47,47,31,11
ENSG00000273143,0,0,0,8,0,2,0,0
ENSG00000273145,12,14,35,1,22,18,16,5
ENSG00000273148,15,23,24,21,39,7,27,9
ENSG00000273149,119,150,183,140,247,161,176,214
ENSG00000273151,3,1,9,4,14,8,12,5
ENSG00000273153,0,0,2,0,0,0,0,0
ENSG00000273154,42.34,77.66,63.03,80.24,28.8,9.49,28.45,6.48
ENSG00000273155,14.97,38.66,20.02,9.69,2.55,0,31.76,12.83
ENSG00000273156,0,2,1,1,3,1,1,0
ENSG00000273160,0,0,0,0,0,0,0,0
ENSG00000273162,24,32,27,13,7,11,12,3
ENSG00000273164,0,0,0,0,0,0,0,0
ENSG00000273165,0,0,0,0,0,0,2,0
ENSG00000273167,9.96,0,15.53,24.93,0,26.63,13.54,0
ENSG00000273171,0,0,0,0,0,0,0,0
ENSG00000273172,0,0,0,1,1,0,1,0
ENSG00000273173,609.07,437.83,182.23,91.52,176.27,175.42,92.03,86.76
ENSG00000273174,8,3,2,4,1,0,0,0
ENSG00000273175,0,0,4,2,3,1,6,0
ENSG00000273176,0,0,0,0,0,0,0,0
ENSG00000273177,0,0,0,0,0,0,1,2
ENSG00000273179,1,0,0,1,0,3,0,0
ENSG00000273180,0,0,0,0,0,0,1,0
ENSG00000273181,1,1,2,2,6,2,1,5
ENSG00000273183,0,0,0,0,0,0,0,0
ENSG00000273184,88.52,63.15,25.98,78.1,57.45,53.52,65.54,68.89
ENSG00000273186,0,4,2,3,4,6,5,2
ENSG00000273188,0,0,1,6,3,2,7,12
ENSG00000273189,2.11,3,1.3,0,0,1,0,0
ENSG00000273192,12,5,14,6,8,12,9,7
ENSG00000273196,0,0,0,0,0,0,0,0
ENSG00000273198,0,0,0,0,0,0,0,0
ENSG00000273199,3,5,6,6,1,5,2,0
ENSG00000273203,0,0,0,0,0,0,0,0
ENSG00000273204,2,3,3,6,0,1,0,0
ENSG00000273209,42,25,30,5,5,2,0,1
ENSG00000273210,6,4,6,7,0,1,0,0
ENSG00000273211,6,3,15,11,16,11,12,1
ENSG00000273212,3,5,3,1,0,2,0,0
ENSG00000273213,0,0,0,0,0,0,0,0
ENSG00000273214,0,0,0,0,0,0,0,0
ENSG00000273216,0,1,0,0,0,0,0,0
ENSG00000273217,0,2.8,0,0,0,0,0,0
ENSG00000273218,0,0,0,0,0,0,0,2
ENSG00000273219,0,0,2,0,0,0,0,1
ENSG00000273221,1,0,2,0,1,0,3,0
ENSG00000273225,0,1,0,0,0,0,0,0
ENSG00000273226,1,0,10,7,6,3,2,3
ENSG00000273228,0,0,0,0,0,0,0,0
ENSG00000273230,27,30,103,56,158,143,128,26
ENSG00000273232,1,1,1,0,1,0,0,0
ENSG00000273233,0,2,0,3,2,0,0,0
ENSG00000273234,0,0,0,0,0,0,0,0
ENSG00000273238,2,2,1,0,0,0,0,0
ENSG00000273240,0,2,1,1,2,2,3,0
ENSG00000273243,6,7,5,3,7,3,2,0
ENSG00000273244,0,0,0,0,0,0,0,0
ENSG00000273245,2,2,1,1,1,1,0,0
ENSG00000273247,82,62,84,118,64,42,123,93
ENSG00000273248,0,0,1,0,2,1,1,0
ENSG00000273249,0,0,1,1,0,0,1,0
ENSG00000273252,0,0,0,0,0,0,0,0
ENSG00000273253,13,11,46,19,11,20,6,0
ENSG00000273254,2,1,2,1,1,2,0,0
ENSG00000273255,0,0,0,0,0,0,0,0
ENSG00000273257,0,2,3,0,4,2,7,0
ENSG00000273258,0,0,0,0,0,0,0,0
ENSG00000273259,0,0,0,0,0,2.95,0,0
ENSG00000273261,1,0,0,0,0,1,0,0
ENSG00000273262,1,3,4,2,0,2,0,0
ENSG00000273264,0,0,0,0,0,0,1,0
ENSG00000273265,4,1,3,1,3,1,4,0
