gene_id,heart30_0,heart30_2,heart30_4,heart30_6,heart30_10,heart30_15,heart30_20,heart30_40,heart30_60
ENSG00000198805,1195,2524,867,625,423,222,559,85,156
ENSG00000198807,0,9,42,60,3,1,0,0,1
ENSG00000198812,1,6,1,34,2706,4191,3029,4346,3523
ENSG00000198814,316.98,148,180.33,140.77,161,219,188,126.99,174.24
ENSG00000198815,1765,1449,2175,1814,2242,2520,1659,1618,2194
ENSG00000198816,575,1083.09,1215.86,969,1524.03,1236.13,909,889,1209
ENSG00000198818,391,466,408,377,354,246,271,197,263
ENSG00000198821,10,17,5,7,10,2,0,1,9
ENSG00000198822,128,102,82,60,12,2,1,0,2
ENSG00000198824,2170,1418,1745,1385,1208,1054,1015,518,750
ENSG00000198825,2782.6,3025.29,3589.57,2942.9,2045.19,1277.1,1376.65,641.38,1234.34
ENSG00000198826,4040,3166.6,3746.63,2391.47,1270.51,775.24,2146.11,652.71,503.08
ENSG00000198829,1,0,0,13,27,548,164,4,69
ENSG00000198830,6356.58,15583,15863.19,12041.81,5646.21,3445.7,6846.7,3037.6,4103.88
ENSG00000198832,95,202,133,136,260,280,248,348,558
ENSG00000198833,1202,935,1333,2506,2414,1976,3068,748,1140
ENSG00000198835,3,7,10,7,15,5,7,28,107
ENSG00000198836,4652,2567,3396,3364,3958,5371,4398,2950,2661
ENSG00000198837,687,1459,1386,884,1946,1343,1252,1048,789
ENSG00000198838,16,21,1,154,10,14,7,7,2
ENSG00000198839,656,323,495,416,782,844,243,245,389
ENSG00000198840,38662,13979,14147,15795,24438,52988,29553,33098,38049
ENSG00000198841,48.47,220.72,147.33,99.79,133.67,61.72,122.16,62.84,61.93
ENSG00000198842,14,18,72,1259,2223,2728,4693,2584,2167
ENSG00000198843,1155.6,588.86,1011,1741,1861,2386.68,2095,1066.84,1373
ENSG00000198844,42,93,121,76,78,77,16,21,32
ENSG00000198846,466,47,161,76,290,344,127,199,897
ENSG00000198848,7.88,5.59,21.59,5.4,12,1,1,0,2
ENSG00000198851,0,0,0,0,0,0,0,0,0
ENSG00000198853,128,247,308,718,962,677,1210,731,891
ENSG00000198854,0,0,0,0,0,0,0,0,0
ENSG00000198855,106,142,175,82,74,55,63,54,75
ENSG00000198856,2070,2645.99,3025,2699,2688,2201,1432,1039,1751
ENSG00000198857,2,0,1,3,0,1,1,0,0
ENSG00000198858,895,1561,1381,1059,1035,662,720,433,564
ENSG00000198860,925,609,912,948,1094.97,1062,910,399,557
ENSG00000198862,1437,564,1350,1484,1478,1704,1072,910,810
ENSG00000198863,317,637,574,1156,833,729,800,525,346
ENSG00000198865,14,7,13,8,19,4.01,0,2,6
ENSG00000198868,0,0,0,0,0,0,0,0,0
ENSG00000198870,6,10,13,10,19,16,5,6,11
ENSG00000198873,53,166,355,481,1949,2646,894,1365,2029
ENSG00000198874,644.66,751.81,895.32,718.84,587.95,538.88,500.39,297.95,469.65
ENSG00000198876,1001,1379,2186,2958,2480,1663,1461,812,1248
ENSG00000198879,129,87,161,85,182,165,174,61,106
ENSG00000198881,12,17,11,40,19,12,9,1,5
ENSG00000198883,7,3,5,0,3,0,0,0,0
ENSG00000198885,318,416,370,246,174,25,52,21,44
ENSG00000198886,228692.65,119196.72,98731.17,124721.87,265402.37,557713.87,282769.39,349256.12,308950.99
ENSG00000198887,1979,636,1545,1662,1484,1800,1086,825,1233
ENSG00000198888,105389.55,57173.5,57152.06,78259.85,104268.03,202681.44,98868.98,75272.12,102846.16
ENSG00000198889,130,68,43,9,8,3,7,4,1
ENSG00000198890,689,879,1146,1261,1141,1023,909,527,443
ENSG00000198892,63,69,76,55,95,99,163,180,283
ENSG00000198894,840,499.71,822.84,748.91,1131.15,1380,1145.18,1373,1110
ENSG00000198898,2077,1183,1863,3145,3282,4251,3204,2852,3280
ENSG00000198899,179525.96,72245.16,67902.26,76150.21,96140.63,188654.74,167410.21,172631.55,148906.27
ENSG00000198900,9484.85,5934.85,5578.48,4901.41,3854.7,4147.21,3661,1696.84,1794.56
ENSG00000198901,2209.84,2150.93,2383.19,2607.55,1993.74,857.36,3067.53,893.34,646.88
ENSG00000198908,204,232,322,421,297,274,227,204,268
ENSG00000198909,488,1034,1039,957,966,682,1018,520,906
ENSG00000198910,845,2363.52,697,125,561,124,40,27,53
ENSG00000198911,4747,5983,8975,10150,15257,11639,8972,8573,9880
ENSG00000198912,407,701,568,434,391,241,230,131,177
ENSG00000198914,0,1,3,1,0,0,0,0,0
ENSG00000198915,335,408,219,77,305,117,102,25,64
ENSG00000198917,944,1628,1503,1110,859,532,662,395,420
ENSG00000198918,5594.25,14642.68,15517.99,14163.02,14024.47,8879.34,6404.74,6949.12,7213.93
ENSG00000198919,1631,1108,1421,1596,1513,1790,1085,849,918
ENSG00000198920,679,855,900,997,657,454,608,272,327
ENSG00000198923,0,0,0,0,0,0,0,0,0
ENSG00000198924,631,563,806,490,437,432,425,353,376
ENSG00000198925,617.27,1525.93,1629.58,2001.61,2138.5,1822.02,2277.15,1895.13,2648.21
ENSG00000198929,239.8,54.03,142.63,244.37,159.5,112,188.7,50.67,52.49
ENSG00000198930,0,0,0,0,0,0,0,0,0
ENSG00000198931,725,2614,1714,822,742,252,396,179,267
ENSG00000198932,75,149,223,356,299,218.1,259,209,661.5
ENSG00000198933,257,880,962,1063,2207,1664,810,743,708
ENSG00000198934,225,274,252,174,184,116,80,110,211
ENSG00000198937,74,549,419,370,309,188,312,177,243
ENSG00000198938,174232.94,103950.34,94013.04,103526.04,127746.63,210910.94,150435.59,150818.34,139963.61
ENSG00000198939,29,29,90,39,53,50,19,20,53
ENSG00000198944,0,4,2,3,1,3,1,1,2
ENSG00000198945,750,599,542,274,343,220,182,81,164
ENSG00000198947,395,441,513,883,1775,5383,3850,5623,8843
ENSG00000198948,227,145,154,101,49,69,64,63,85
ENSG00000198951,355,1157,1185,898,877,385,428,283,480
ENSG00000198952,1893,2855,2679,2902,3442,2614,6063,2625,2137
ENSG00000198954,1125,1068,1131,1159,1065,931,1755,874,1106
ENSG00000198959,47,180,155,3230,13769,10122,28424,14138,13515
ENSG00000198960,264,501,819,1052,1441,1460,1472,874,1092
ENSG00000198961,3347,1980,4149,6756,6269,7860,3979,4780,6322
ENSG00000198963,249,93,59,11,6,8,9,12,52
ENSG00000198964,500,260,395,478,880,1083,1059,868,1709
ENSG00000198965,0,0,0,0,0,0,0,0,0
ENSG00000198967,0,0,0,0,0,0,0,0,0
ENSG00000198972,0,0,0,0,0,0,0,0,0
ENSG00000198973,0,0,0,0,0,0,0,0,0
ENSG00000198974,0,0,0,0,0,0,0,0,0
ENSG00000198975,0,0,0,0,0,0,0,0,0
ENSG00000198976,0,0,0,0,0,0,0,0,0
ENSG00000198982,0,0,0,0,0,0,0,0,0
ENSG00000198983,0,0,0,0,0,0,0,0,0
ENSG00000198984,0,0,0,0,0,0,0,0,0
ENSG00000198987,0,0,0,0,0,0,0,0,0
ENSG00000198995,0,0,0,0,0,0,0,0,0
ENSG00000198997,0,0,0,0,0,0,0,0,0
ENSG00000199001,0,0,0,0,0,0,0,0,0
ENSG00000199005,0,0,0,0,0,0,0,0,0
ENSG00000199012,0,0,0,0,0,0,0,0,0
ENSG00000199015,0,0,0,0,0,0,0,0,0
ENSG00000199017,0,0,0,0,0,0,0,0,0
ENSG00000199020,0,0,0,0,0,0,0,0,0
ENSG00000199023,0,0,0,0,0,0,0,0,0
ENSG00000199024,0,0,0,0,0,0,0,0,0
ENSG00000199025,0,0,0,0,0,0,0,0,0
ENSG00000199030,0,0,0,0,0,0,0,0,0
ENSG00000199031,0,0,0,0,0,0,0,0,0
ENSG00000199032,0,0,0,0,0,0,0,0,0
ENSG00000199035,0,0,0,0,0,0,0,0,0
ENSG00000199036,0,0,0,0,0,0,0,0,0
ENSG00000199038,0,0,0,0,0,0,0,0,0
ENSG00000199043,0,0,0,0,0,0,0,0,0
ENSG00000199047,0,0,0,0,0,0,0,0,0
ENSG00000199051,0,0,0,0,0,0,0,0,0
ENSG00000199053,0,0,0,0,0,0,0,0,0
ENSG00000199059,0,0,0,0,0,0,0,0,0
ENSG00000199065,0,0,0,0,0,0,0,0,0
ENSG00000199069,0,0,0,0,0,0,0,0,0
ENSG00000199072,0,0,0,0,0,0,0,0,0
ENSG00000199075,0,0,0,0,0,0,0,0,0
ENSG00000199077,0,0,0,0,0,0,0,0,0
ENSG00000199080,0,0,0,0,0,0,0,0,0
ENSG00000199082,0,0,0,0,0,0,0,0,0
ENSG00000199085,0,0,0,0,0,0,0,0,0
ENSG00000199088,0,0,0,0,0,0,0,0,0
ENSG00000199090,0,0,0,0,0,0,0,0,0
ENSG00000199092,0,0,0,0,0,0,0,0,0
ENSG00000199094,0,0,0,0,0,0,0,0,0
ENSG00000199095,0,0,0,0,0,0,0,0,0
ENSG00000199102,0,0,0,0,0,0,0,0,0
ENSG00000199104,0,0,0,0,0,0,0,0,0
ENSG00000199107,0,0,0,0,0,0,0,0,0
ENSG00000199109,0,0,0,0,0,0,0,0,0
ENSG00000199121,0,0,0,0,0,0,0,0,0
ENSG00000199122,0,0,0,0,0,0,0,0,0
ENSG00000199127,0,0,0,0,0,0,0,0,0
ENSG00000199130,0,0,0,0,0,0,0,0,0
ENSG00000199132,0,0,0,0,0,0,0,0,0
ENSG00000199133,0,0,0,0,0,0,0,0,0
ENSG00000199135,0,0,0,0,0,0,0,0,0
ENSG00000199143,0,0,0,0,0,0,0,0,0
ENSG00000199145,0,0,0,0,0,0,0,0,0
ENSG00000199150,0,0,0,0,0,0,0,0,0
ENSG00000199151,0,0,0,0,0,0,0,0,0
ENSG00000199153,0,0,0,0,0,0,0,0,0
ENSG00000199156,0,0,0,0,0,0,0,0,0
ENSG00000199157,0,0,0,0,0,0,0,0,0
ENSG00000199158,0,0,0,0,0,0,0,0,0
ENSG00000199161,0,0,0,0,0,0,0,0,0
ENSG00000199165,0,0,0,0,0,0,0,0,0
ENSG00000199168,0,0,0,0,0,0,0,0,0
ENSG00000199169,0,0,0,0,0,0,0,0,0
ENSG00000199172,0,0,0,0,0,0,0,0,0
ENSG00000199177,0,0,0,0,0,0,0,0,0
ENSG00000199179,0,0,0,0,0,0,0,0,0
ENSG00000199196,0,0,0,0,0,0,0,0,0
ENSG00000199197,0,0,0,0,0,0,0,0,0
ENSG00000199200,0,0,0,0,0,0,0,0,0
ENSG00000199201,0,0,0,0,0,0,0,0,0
ENSG00000199202,0,0,0,0,0,0,0,0,0
ENSG00000199203,0,0,0,0,0,0,0,0,0
ENSG00000199204,0,0,0,0,0,0,0,0,0
ENSG00000199212,0,0,0,0,0,0,0,0,0
ENSG00000199217,0,0,0,0,0,0,0,0,0
ENSG00000199218,0,0,0,0,0,0,0,0,0
ENSG00000199219,0,0,0,0,0,0,0,0,0
ENSG00000199220,0,0,0,0,0,0,0,0,0
ENSG00000199222,0,0,0,0,0,0,0,0,0
ENSG00000199223,0,0,0,0,0,0,0,0,0
ENSG00000199224,0,0,0,0,0,0,0,0,0
ENSG00000199226,0,0,0,0,0,0,0,0,0
ENSG00000199231,0,0,0,0,0,0,0,0,0
ENSG00000199237,0,0,0,0,0,0,0,0,0
ENSG00000199240,0,0,0,0,0,0,0,0,0
ENSG00000199241,0,0,0,0,0,0,0,0,0
ENSG00000199245,0,0,0,0,0,0,0,0,0
ENSG00000199246,0,0,0,0,0,0,0,0,0
ENSG00000199248,0,0,0,0,0,0,0,0,0
ENSG00000199251,0,0,0,0,0,0,0,0,0
ENSG00000199260,0,0,0,0,0,0,0,0,0
ENSG00000199263,0,0,0,0,0,0,0,0,0
ENSG00000199266,0,0,0,0,0,0,0,0,0
ENSG00000199270,0,0.75,0.31,0.31,0.12,0,0.13,0,0.18
ENSG00000199272,0,0,0,0,0,0,0,0,0
ENSG00000199273,0,0,0,0,0,0,0,0,0.9
ENSG00000199276,0,0,0,0,0,0,0,0,0
ENSG00000199279,0,0,0,0,0,0,0,0,0
ENSG00000199282,0,0,0,0,0,0,0,0,0
ENSG00000199283,0,0,0,0,0,0,0,0,0
ENSG00000199285,0,0,0,0,0,0,0,0,0
ENSG00000199286,0,0,0,0,0,0,0,0,0
ENSG00000199289,0,0,0,0,0,0,0,0,0
ENSG00000199290,0,0,0,0,0,0,0,0,0
ENSG00000199291,0,0,0,0,0,0,0,0,0
ENSG00000199293,0,0,0,0,0,0,0,0,0
ENSG00000199295,0,0,0,0,0,0,0,0,0
ENSG00000199299,0,0,0,0,0,0,0,0,0
ENSG00000199301,0,0,0,0,0,0,0,0,0
ENSG00000199303,0,0,0,0,0,0,0,0,0
ENSG00000199306,0,0,0,0,0,0,0,0,0
ENSG00000199308,0,0,0,0,0,0,0,0,0
ENSG00000199311,0,0,0,0,0,0,0,0,0
ENSG00000199313,0,0,0,0,0,0,0,0,0
ENSG00000199315,0,0,0,0,0,0,0,0,0
ENSG00000199318,0,0,0,0,0,0,0,0,0
ENSG00000199319,0,0,0,0,0,0,0,0,0
ENSG00000199321,0,0,0,0,0,0,0,0,0
ENSG00000199322,0,0,0,0,0,0,0,0,0
ENSG00000199325,0,0,0,0,0,0,0,0,0
ENSG00000199326,0,0,0,0,0,0,0,0,0
ENSG00000199327,0,0,0,0,0,0,0,0,0
ENSG00000199331,0,0,0,0,0,0,0,0,0
ENSG00000199332,0,0,0,0,0,0,0,0,0
ENSG00000199334,0,0.75,0.31,0.31,0.12,0,0.13,0,0.18
ENSG00000199335,0,0,0,0,0,0,0,0,0
ENSG00000199337,0,0.75,0.31,0.31,0.12,0,0.13,0,0.18
ENSG00000199347,0,0,0,0,0,0,0,1,0
ENSG00000199348,0,0,0,0,0,0,0,0,0
ENSG00000199349,0,0,0,0,0,0,0,0,0
ENSG00000199350,0,0,0,0,0,0,0,0,0
ENSG00000199352,0,0.75,0.31,0.31,0.12,0,0.13,0,0.18
ENSG00000199354,0,0,0,0,0,0,0,0,0
ENSG00000199357,0,0,0,0,0,0,0,0,0
ENSG00000199360,0,0,0,0,0,0,0,0,0
ENSG00000199361,0,0,0,0,0,0,0,0,0
ENSG00000199362,0,0,0,0,0,0,0,0,0
ENSG00000199363,0,0,0,0,0,0,0,0,0
ENSG00000199364,0,0,0,0,0,0,0,0,0
ENSG00000199366,0,0,0,0,0,0,0,0,0
ENSG00000199368,0,0,0,0,0,0,0,0,0
ENSG00000199370,0,0,0,0,0,0,0,0,0
ENSG00000199373,0,0,0,0,0,0,0,0,0
ENSG00000199377,0,0,0,2,0,0,0,0,0
ENSG00000199378,0,0,0,0,0,0,0,0,0
ENSG00000199381,0,0,0,0,0,0,0,0,0
ENSG00000199385,0,0,0,0,0,0,0,0,0
ENSG00000199390,0,0,0,0,0,0,0,0,0
ENSG00000199392,0,0,0,0,0,0,0,0,0
ENSG00000199394,0,0,0,0,0,0,0,0,0
ENSG00000199395,0,0,0,0,0,0,0,0,0
ENSG00000199396,0,0.75,0.31,0.31,0.12,0,0.13,0,0.18
ENSG00000199398,0,0,0,0,0,0,0,0,0
ENSG00000199400,1,0,0,0,0,0,0,0,0
ENSG00000199402,0,0,0,0,0,0,0,0,0
ENSG00000199404,0,0,0,0,0,0,0,0,0
ENSG00000199405,0,0,0,0,0,0,0,0,0
ENSG00000199407,0,0,0,0,0,0,0,0,0
ENSG00000199409,0,0,0,0,0,0,0,0,0
ENSG00000199410,0,0,0,0,0,0,0,0,0
ENSG00000199411,0,0,0,0,0,0,0,0,0
ENSG00000199415,0,0,0,0,0,0,0,0,0
ENSG00000199420,0,0,0,0,0,0,0,0,1
ENSG00000199422,0,0,0,0,0,0,0,0,0
ENSG00000199424,0,0,0,0,0,0,0,0,0
ENSG00000199426,0,0,0,0,0,0,0,0,0
ENSG00000199436,0,0,0,0,0,0,0,0,0
ENSG00000199440,0,0,0,0,0,0,0,0,0
ENSG00000199442,0,0,0,0,0,0,0,0,0
ENSG00000199444,0,0,0,0,0,0,0,0,0
ENSG00000199446,0,0,0,0,0,0,0,0,0
ENSG00000199448,0,0,0,0,0,0,0,0,0
ENSG00000199450,0,0,0,0,0,0,0,0,0
ENSG00000199453,0,0,0,0,0,0,0,0,0
ENSG00000199454,0,0,0,0,0,0,0,0,0
ENSG00000199455,0,0,0,0,0,0,0,0,0
ENSG00000199458,0,0,0,0,0,0,0,0,0
ENSG00000199459,0,0,0,0,0,0,0,0,0
ENSG00000199460,0,0,0,0,0,0,0,0,0
ENSG00000199461,0,0,0,0,0,0,0,0,0
ENSG00000199466,0,0,0,0,0,0,0,0,0
ENSG00000199468,0,0,0,0,0,0,0,0,0
ENSG00000199469,0,0,0,0,0,0,0,0,0
ENSG00000199470,0,0,0,0,0,0,0,0,0
ENSG00000199471,0,0,0,0,0,0,0,0,0
ENSG00000199472,0,0,0,0,0,0,0,0,0
ENSG00000199473,0,0,0,0,0,0,0,0,0
ENSG00000199474,0,0,0,0,0,0,0,0,0
ENSG00000199475,0,0,0,0,0,0,0,0,0
ENSG00000199476,0,0,0,0,0,0,0,0,0
ENSG00000199477,1,0,0,1,1,0,0,0,0
ENSG00000199480,0,0,0,0,0,0,0,0,0
ENSG00000199482,0,0,0,0,0,0,0,0,0
ENSG00000199483,0,0,0,0,0,0,0,0,0
ENSG00000199487,0,0,0,0,0,0,0,0,0
ENSG00000199488,0,0,0,0,0,0,0,0,0
ENSG00000199489,0,0,0,0,0,0,0,0,0
ENSG00000199490,0,0,0,0,0,0,0,0,0
ENSG00000199492,0,0,0,0,0,0,0,0,0
ENSG00000199497,0,0,0,0,0,0,0,0,0
ENSG00000199506,0,0,0,0,0,0,0,0,0
ENSG00000199508,0,0,0,0,0,0,0,0,0
ENSG00000199509,0,0,0,0,0,0,0,0,0
ENSG00000199512,0,0,0,0,0,0,0,0,0
ENSG00000199514,0,0,0,0,0,0,0,0,0
ENSG00000199515,0,0,0,0,0,0,0,0,0
ENSG00000199516,0,0,0,0,0,0,0,0,0
ENSG00000199520,0,0,0,0,0,0,0,0,0
ENSG00000199523,0,0,0,0,0,0,0,0,0
ENSG00000199525,0,0,0,0,0,0,0,0,0
ENSG00000199529,0,0,0,0,0,0,0,0,0
ENSG00000199530,0,0,0,0,0,0,0,0,0
ENSG00000199535,0,0,0,0,0,0,0,0,0
ENSG00000199536,0,0,0,0,0,0,0,0,0
ENSG00000199540,0,0,0,0,0,0,0,0,0
ENSG00000199545,0,1,1,0,0,0,0,0,0
ENSG00000199546,0,0,0,0,0,0,0,0,0
ENSG00000199550,0,0,0,0,0,0,0,0,0
ENSG00000199551,0,0,0,0,0,0,0,0,0
ENSG00000199552,0,0,0,0,0,0,0,0,0
ENSG00000199556,0,0,0,0,0,0,0,0,0
ENSG00000199562,0,0,0.43,0,0.36,0.15,0,0.07,0.14
ENSG00000199564,0,0,0,0,0,0,0,0,0
ENSG00000199565,0,0,0,0,0,0,0,0,0
ENSG00000199566,0,0,0,0,0,0,0,0,0
ENSG00000199567,0,0,0,0,0,0,0,0,0
ENSG00000199568,0,0,0,0,0,1,0,0,0
ENSG00000199570,0,0,0,0,0,0,0,0,0
ENSG00000199571,0,0,0,0,0,0,0,0,0
ENSG00000199572,0,0,0,0,0,0,0,0,0
ENSG00000199574,0,0,0,0,0,0,0,0,0
ENSG00000199575,0,0,0,0,0,0,0,0,0
ENSG00000199577,0,0,0,0,0,0,0,0,0
ENSG00000199580,0,0,0,0,0,0,0,0,0
ENSG00000199584,0,0,0,0,0,0,0,0,0
ENSG00000199585,0,0,0,0,0,0,0,0,0
ENSG00000199591,0,0,0,0,0,0,0,0,0
ENSG00000199592,0,0,0,0,0,0,0,0,0
ENSG00000199593,0,0,0,0,0,0,0,0,0
ENSG00000199594,0,0,0,0,0,0,0,0,0
ENSG00000199595,0,0,0,0,0,0,0,0,0
ENSG00000199598,0,0,0,0,0,0,0,0,0
ENSG00000199601,0,0,0,0,0,0,0,0,0
ENSG00000199603,0,0,0,0,0,0,0,0,0
ENSG00000199605,0,0,0,0,0,0,0,0,0
ENSG00000199609,0,0,0,0,0,0,0,0,0
ENSG00000199620,0,0,0,0,0,0,0,0,0
ENSG00000199622,0,0,0,0,0,0,0,0,0
ENSG00000199626,0,0,0,0,0,0,0,0,0
ENSG00000199627,0,0,0,0,0,0,0,0,0
ENSG00000199629,0,0,0,0,0,0,0,0,0
ENSG00000199630,0,0,0,0,0,0,0,0,0
ENSG00000199631,0,0,0.98,0.99,0,0,0,0,0
ENSG00000199633,0,0,0,0,0,0,0,0,0
ENSG00000199634,0,0,0,0,0,0,0,0,0
ENSG00000199635,0,0,0,0,0,0,0,0,0
ENSG00000199636,0,0,0,0,0,0,0,0,0
ENSG00000199638,0,0,0,0,0,0,0,0,0
ENSG00000199640,0,0,0,0,0,0,0,0,0
ENSG00000199643,0,0,0,0,0,0,0,0,0
ENSG00000199645,0,0,0,0,0,0,0,0,0
ENSG00000199646,0,0,0,0,0,0,0,0,0
ENSG00000199652,0,0,0,0,0,0,0,0,0
ENSG00000199664,0,0,0,0,0,0,0,0,0
ENSG00000199666,0,0,0,0,0,0,0,0,0
ENSG00000199667,0,0,0,0,0,0,0,0,0
ENSG00000199668,0,0,0,0,0,0,0,0,0
ENSG00000199672,0,0,0,0,0,0,0,0,0
ENSG00000199673,0,0,0,0,0,0,0,0,0
ENSG00000199674,0,0,0,0,0,0,0,0,0
ENSG00000199676,0,0,0,0,0,0,0,0,0
ENSG00000199677,0,0,0,0,0,0,0,0,0
ENSG00000199683,0,0,0,0,0,0,0,0,0
ENSG00000199687,0,0,0,0,0,0,0,0,0
ENSG00000199691,6,0,5,4,1,2,0,0,2
ENSG00000199695,0,0,0,0,0,0,0,0,0
ENSG00000199697,0,0,0,0,2,0,0,0,0
ENSG00000199698,0,0,0,0,0,0,0,0,0
ENSG00000199700,0,0,0,0,0,0,0,0,0
ENSG00000199701,0,0,0,0,0,0,0,0,0
ENSG00000199702,0,0,0,0,0,0,0,0,0
ENSG00000199704,0,0,0,0,0,0,0,0,0
ENSG00000199705,0,0,0,0,0,0,0,0,0
ENSG00000199709,0,0,2,0,0,0,0,0,0
ENSG00000199710,0,0,0,0,0,0,0,0,0
ENSG00000199711,0,0,0,0,0,0,0,0,0
ENSG00000199712,0,0,0,0,0,0,0,0,0
ENSG00000199713,0,0,0,0,0,0,0,0,0
ENSG00000199715,0,0,0,0,0,0,0,0,0
ENSG00000199716,0,0,0,0,0,0,0,0,0
ENSG00000199719,0,0,0,0,0,0,0,0,0
ENSG00000199728,0,0,0,0,0,0,0,0,0
ENSG00000199730,1,0,0,0,0,0,0,0,0
ENSG00000199731,0,0,0,0,0,0,0,0,0
ENSG00000199732,0,0,0,0,0,0,0,0,0
ENSG00000199733,0,0,0,0,0,0,0,0,0
ENSG00000199735,0,0,0,0,0,0,0,0,0
ENSG00000199739,0,0,0,0,0,0,0,0,0
ENSG00000199740,0,0,0,0,0,0,0,0,0
ENSG00000199744,0,0,0,0,0,0.94,0,0,0
ENSG00000199751,0,0,0,0,0,0,0,0,0
ENSG00000199753,0,0,0,0,2,0,0,0,0
ENSG00000199755,0,0,0,0,0,0,0,0,0
ENSG00000199756,0,0,0,0,0,0,0,0,0
ENSG00000199762,0,0,0,0,0,0,0,0,0
ENSG00000199764,0,0,0,0,0,0,0,0,0
ENSG00000199765,0,0,0,0,0,0,0,0,0
ENSG00000199767,0,0,0,0,0,0,0,0,0
ENSG00000199771,0,0,0,0,0,0,0,0,0
ENSG00000199773,0,0,0,0,0,0,0,0,0
ENSG00000199780,0,0,0,0,0,0,0,0,0
ENSG00000199781,0,0,0,0,0,0,0,0,0
ENSG00000199782,0,0,0,0,0,0,0,0,0
ENSG00000199783,0,0,0,0,0,0,0,0,0
ENSG00000199784,0,0,0,0,0,0,0,0,0
ENSG00000199785,0,0,0,0,0,0,0,0,0
ENSG00000199786,0,0,0,0,0,0,0,0,0
ENSG00000199787,0,0,0,0,0,0,0,0,0
ENSG00000199788,0,0,0,0,0,0,0,0,0
ENSG00000199790,0,0,0,0,0,0,0,0,0
ENSG00000199791,0,0,0,0,0,0,0,0,0
ENSG00000199792,0,0,0,0,0,0,0,0,0
ENSG00000199796,0,0,0,0,0,0,0,0,0
ENSG00000199797,0,0,0,0,0,0,0,0,0
ENSG00000199798,0,0,0,0,0,0,0,0,0
ENSG00000199801,0,0,0,0,0,0,0,0,0
ENSG00000199803,0,0,0,0,0,0,0,0,0
ENSG00000199804,0,2,0,0,0,0,0,0,0
ENSG00000199805,0,0,0,0,0,0,0,0,0
ENSG00000199806,0,0,0,0,0,0,0,0,0
ENSG00000199809,0,0,0,0,0,0,0,0,0
ENSG00000199812,0,0,0,0,0,0,0,0,0
ENSG00000199814,0,0,0,0,0,0,0,0,0
ENSG00000199815,0,0,0,0,0,0,0,0,0
ENSG00000199824,0,0,0,0,0,0,0,0,0
ENSG00000199827,0,0,0,0,0,0,0,0,0
ENSG00000199831,0,0,0,0,0,0,0,0,0
ENSG00000199832,0,0,0,0,0,0,0,0,0
ENSG00000199833,0,0,0,0,0,0,0,0,1
ENSG00000199836,0,0,0,0,2,0,0,0,0
ENSG00000199837,0,0,0,0,0,0,0,0,0
ENSG00000199839,0,0,0,0,0,0,0,0,0
ENSG00000199840,0,0,0,0,0,0,0,0,0
ENSG00000199843,0,0,0,0,0,0,0,0,0
ENSG00000199845,0,0,0,0,0,0,0,0,0
ENSG00000199846,0,0,0,0,0,0,2,1,0
ENSG00000199849,0,0,0,0,0,0,0,0,0
ENSG00000199851,0,0,0,0,0,0,0,0,0
ENSG00000199855,0,0,0,0,0,0,0,0,0
ENSG00000199856,0,0,0,0,0,0,0,0,0
ENSG00000199857,0,0,0,0,0,0,0,0,0
ENSG00000199858,0,0,0,0,0,0,0,0,0
ENSG00000199859,0,0,0,0,0,0,0,0,0
ENSG00000199862,0,0,0,0,0,0,0,0,0
ENSG00000199865,0,0,0,0,0,0,0,0,0
ENSG00000199866,0,0,0,0,0,0,0,0,0
ENSG00000199867,0,0,0,0,0,0,0,0,0
ENSG00000199870,0,0,0,0,0,0,0,0,0
ENSG00000199872,0,0,0,0,0,0,0,0,0
ENSG00000199874,0,0,0,0,0,0,0,0,0
ENSG00000199875,0,0,0,0,0,0,0,0,0
ENSG00000199878,0,0,0,0,0,0,0,0,0
ENSG00000199879,2,0,0,0,0,0,0,0,0
ENSG00000199880,0,0,0,0,0,0,0,0,0
ENSG00000199881,0,0,0,0,0,0,0,0,0
ENSG00000199883,0,0,0,0,0,0,0,0,0
ENSG00000199884,0,0,0,0,0,0,0,0,0
ENSG00000199885,0,0,0,0,0,0,0,0,0
ENSG00000199886,0,0,0,0,0,0,0,0,0
ENSG00000199890,0,0,0,0,0,0,0,0,0
ENSG00000199892,0,0,0,0,0,0,0,0,0
ENSG00000199894,0,0,0,0,0,0,0,0,0
ENSG00000199895,0,0,0,0,0,0,0,0,0
ENSG00000199899,0,0,0,0,0,0,0,0,0
ENSG00000199900,0,0,0,0,0,0,0,0,0
ENSG00000199901,0,0,0,0,0,0,0,0,0
ENSG00000199903,0,0,0,0,0,0,0,0,0
ENSG00000199905,0,0,0,0,0,0,0,0,0
ENSG00000199906,0,0,0,0,0,0,0,0,0
ENSG00000199910,0,0.75,0.31,0.31,0.12,0,0.13,0,0.18
ENSG00000199911,0,0,0,0,0,0,0,0,0
ENSG00000199912,0,0,0,0,0,0,0,0,0
ENSG00000199913,0,0,0,0,0,0,0,0,0
ENSG00000199914,0,0,0,0,0,0,0,0,0
ENSG00000199920,0,0,0,0,0,0,0,0,0
ENSG00000199921,0,0,0,0,0,0,0,0,0
ENSG00000199924,0,0,0,0,0,0,0,0,0
ENSG00000199927,0,0,0,0,0,0,0,0,0
ENSG00000199929,0,0,0,0,0,0,0,0,0
ENSG00000199932,0,0,0,0,0,0,0,0,0
