gene_id,heart28_0,heart28_2,heart28_4,heart28_10,heart28_15,heart28_20,heart28_40,heart28_60
ENSG00000203814,8.96,57.69,34.41,37.51,24.14,24.74,9.43,16.23
ENSG00000203818,0,0,0,0,0,0,0,0
ENSG00000203825,0,0,0,1,1,0,0,0
ENSG00000203837,0,0,0,0,0,0,0,0
ENSG00000203852,0,7.26,6.5,2,0.5,2,3.5,0.5
ENSG00000203855,0,0,0,1,2,0,1,1
ENSG00000203857,0,0,0,1,1,6.14,0,0
ENSG00000203858,0,0,0,0,0,0,0,0
ENSG00000203859,0,0,0,0,3,34.86,1,6
ENSG00000203864,0,0,0,0,0,0,0,0
ENSG00000203865,16,25,27,96,42,27,49,62
ENSG00000203867,19,147,1532,2857,2690,5131,8172,4189
ENSG00000203870,0,0,0,1,0,0,0,0
ENSG00000203872,26,15,25,18,10,14,17,18
ENSG00000203875,1685,2835,1599,1985,1497,1190,1201,1197
ENSG00000203876,4,9,12,11,30,18,1,10
ENSG00000203877,16,41,4,4,0,0,1,1
ENSG00000203878,0,1,6,0,0,0,0,0
ENSG00000203879,1836,3716,3873,3158,3355,3607,2732,2779
ENSG00000203880,645,1935,2410,1841,1989,1192,1053,1783
ENSG00000203883,0,38,38,4,64,6,27,120
ENSG00000203896,0,43.15,61.61,18.06,78.09,21.82,20.24,27.44
ENSG00000203897,0,0,0,0,0,0,0,0
ENSG00000203900,0,1,0,0,0,0,0,0
ENSG00000203907,0,0,0,0,0,0,0,0
ENSG00000203908,1,0,0,0,0,0,1,0
ENSG00000203909,2.27,0,0,0,0,0,0,0
ENSG00000203910,0,0,0,0,0,0,0,0
ENSG00000203914,1.01,2,1,0,2,0,0,0
ENSG00000203923,0,0,0,0,1,0,0,0
ENSG00000203926,0,0,0,0,0,0,0,0
ENSG00000203930,143,51,207,104,259,1195,993,88
ENSG00000203933,0,0,0,0,0,0,0,0
ENSG00000203942,0,1,0,0,1,0,1,2
ENSG00000203943,19.24,15,23,50,40,13,20,39
ENSG00000203950,735.89,688.93,766.11,1210.99,1011.93,898.27,892.98,1140.67
ENSG00000203952,198,272,262,79,59,34,15,37
ENSG00000203963,0,0,0,0,0,0,0,0
ENSG00000203965,110,193,238,157.24,174,72,126.27,214
ENSG00000203970,0,0,0,0,0,0,0,0
ENSG00000203971,0,0,0,0,0,0,0,0
ENSG00000203972,0,0,0,0,0,0,0,0
ENSG00000203985,0,0,0,0,3,3,0,0
ENSG00000203987,0,0,0,0,0,0,0,0
ENSG00000203989,0,0,0,0,0,0,0,0
ENSG00000203993,219,405,439,366,301,224,180,356
ENSG00000203995,19,13,31,1,16,4,3,7
ENSG00000203999,7,19,37,21,71,42,36,30
ENSG00000204001,0,0,1,0,0,0,0,0
ENSG00000204003,0,0,0,3.16,7.76,0,0,0
ENSG00000204006,0,0,0,0,0,0,0,0
ENSG00000204007,0,0,1,0,0,0,0,0
ENSG00000204010,0,0,0,0,0,0,0,0
ENSG00000204011,0,0,0,1,0,1,0,0
ENSG00000204019,0,0,0,0,0,0,0,0
ENSG00000204020,0,0,0,0,0,0,0,0
ENSG00000204021,0,5,1,0,0,0,0,0
ENSG00000204022,0,1,1,3,2,0,0,1
ENSG00000204025,0,4,0,2,4,1,0,3
ENSG00000204031,0,0,0,0,0,0,0,0
ENSG00000204033,0,1,0,0,0,0,0,0
ENSG00000204044,3,22,18,34,9,7,1,3
ENSG00000204049,0,0,0,0,0,4,1,0
ENSG00000204052,4,14,12,58,18,34,49,95
ENSG00000204053,2,0,0,0,0,0,0,0
ENSG00000204054,18,84,174,1078,1645,1502,1082,1613
ENSG00000204055,26,45,105,100,67,38,112,29
ENSG00000204060,108,13,49,502,317,189,463,467
ENSG00000204065,4.02,4,2.01,0,0,0,0,0
ENSG00000204070,253,638.68,626.63,458.46,412.55,330,282,445
ENSG00000204071,1.15,0,0,0,0,1.2,0,0
ENSG00000204072,9.23,0,0,6.41,0,0,0,0
ENSG00000204084,446,874,862,581,517,303,243,447
ENSG00000204086,1,4,4,0,0,1,2,0
ENSG00000204091,13,4,1,0,0,0,0,0
ENSG00000204092,1,1,4,1,9,0,0,0
ENSG00000204099,0,11,13,18,73,1,0,3
ENSG00000204103,23,31,27,36,119,59,58,124
ENSG00000204104,970,849,982,463,484,281,208,438
ENSG00000204110,0,2,1,0,0,0,0,0
ENSG00000204113,0,0,0,0,0,0,0,0
ENSG00000204116,429,246,393,229,224,336,247,344
ENSG00000204117,0,0,0,0,0,0,0,0
ENSG00000204118,1,0,0,0,0,0,0,0
ENSG00000204120,3259,2984,3848.55,2468,1861,1593,1732,2569.01
ENSG00000204121,3,0,4,0,0,0,0,0
ENSG00000204128,46,35,44,215,616,56,147,37
ENSG00000204130,294,378,523,160,289,288,170,259
ENSG00000204131,566.49,519,848.01,358,817,704,326,532
ENSG00000204136,2,0,0,7,12,4,18,113
ENSG00000204138,2643,2632,3096,1477,1715,1791,1225,1697
ENSG00000204140,0,0,0,0,2,0,0,0
ENSG00000204147,195.95,235.42,311.22,190.62,182.62,161.78,89.24,142.73
ENSG00000204148,0,0,0,0,0,0,0,0
ENSG00000204149,195.48,224.98,312.53,171.9,238.24,129.54,139.03,167.62
ENSG00000204152,131.53,222.11,245.57,268.82,247.61,335.05,203.89,309.53
ENSG00000204160,321,1852,1638,806,796,651,466,582
ENSG00000204161,0,0,0,1,1,0,0,1
ENSG00000204165,0,0,2,0,0,0,0,1
ENSG00000204172,67.92,133.84,205.49,134.31,152.97,96.72,67.11,92.28
ENSG00000204173,0,0,2,2,1,0,0,0
ENSG00000204174,0,0.5,1,24.94,16,9,4,13
ENSG00000204175,40,110,116,55,154,36,39,21
ENSG00000204176,21.22,40.05,43,105.48,204.61,126.05,69.13,131.29
ENSG00000204177,54.82,65.35,222.06,74.3,119.17,61.69,65.99,77.02
ENSG00000204178,636,956,1015,626,814,678,517,702
ENSG00000204179,0,0,3,4,1,1,0,2
ENSG00000204183,0,0,8,0,1,0,0,0
ENSG00000204186,1373,693,1988,1939,1781,1631,2080,2119
ENSG00000204188,0,0,1,0,0,0,0,3
ENSG00000204193,0,0,1,0,0,0,0,0
ENSG00000204194,0,0,0,0,1.74,0,0,0
ENSG00000204195,0,0,0,0,0,0,0,2
ENSG00000204196,49.43,63.01,35.63,42.99,35.47,20.32,29.67,34.35
ENSG00000204209,1910,2873,2471,816,1044,863,691,1221
ENSG00000204217,800,1286,1808,2406,3714,6093,6168,8400
ENSG00000204219,3,18,101,2651,1592,1050,1877,2520
ENSG00000204220,930,1059,904,771,509,519,406,482
ENSG00000204227,339,728,747,946,829,688,580,1380
ENSG00000204228,17,49,47,224,194,62,140,73
ENSG00000204231,128,421,524,1131,1129,932,992,1310
ENSG00000204237,85,278,309,375,267,235,144,337
ENSG00000204241,1,7,8,38,36,9,25,14
ENSG00000204246,0,0,0,0,0,0,0,0
ENSG00000204248,34,43,97,3313,2348,1079,8053,5525
ENSG00000204250,0,0,0,0,0,0,0,0
ENSG00000204252,448,453,554,34,63,17,2,1
ENSG00000204253,18.22,32.5,25.5,23.64,6.07,5.38,14.41,9.49
ENSG00000204256,4612,7007,8179,5118,4862,3693,3196,4794
ENSG00000204257,49,77,77.89,46,44,22,21,48
ENSG00000204261,15,6,3,0,6,1,6.62,17
ENSG00000204262,492,3445,6197,3398,20646,40576,19255,21926
ENSG00000204264,122,103,26,0,89,110,73,261
ENSG00000204267,358,485,119,83.32,99.95,184,62.34,310.33
ENSG00000204271,303,295,475,445,337,182,201,334
ENSG00000204272,393,592,685,931,691,573,524,580
ENSG00000204277,0,15,50,1,12,4,1,1
ENSG00000204278,0,1,0,20,116,0,0,2
ENSG00000204279,0,0,0,0,0,0,0,0
ENSG00000204282,12.31,114.85,188.65,384.42,266.3,344.87,482.36,248.28
ENSG00000204283,0,0,0,0,0,0,0,0
ENSG00000204287,28,31,9,0,2,0,0,1
ENSG00000204290,0,0,0,0,0,0,0,0
ENSG00000204291,9,3,10,14,910,1069,1555,2604
ENSG00000204296,0,0,0,0,0,0,0,0
ENSG00000204300,0,0,0,0,0,0,0,0
ENSG00000204301,26,72,64.95,50,140.97,31,39,293
ENSG00000204304,3977.28,7397.59,10699.63,9210.58,8031.7,4912,4181.69,4940.98
ENSG00000204305,80,161,227,100,190,55,51,44
ENSG00000204308,1320.99,1280.73,1767.82,2629.11,1485.62,1244.88,1458.84,1418.74
ENSG00000204310,1233,2532,3008,3778,2704,2559,2372,2506
ENSG00000204311,19,18,95,122,74,24,16,36
ENSG00000204314,60,16,38,125,98.27,32.23,40,77
ENSG00000204315,78,191,163,96,108,76,58,126
ENSG00000204316,363.07,1056.83,829,1189,785,939.6,669,996.25
ENSG00000204323,0,0,1,5,5,3,187,47
ENSG00000204334,37,84,117,33,24,5,13,14
ENSG00000204335,6,3690,780,14,3,3,1,2
ENSG00000204338,0,0,5,0,10.75,0,21.37,109.08
ENSG00000204344,99,255,264,338,374,293.11,327.71,551.5
ENSG00000204345,0,0,0,0,0,0,0,0
ENSG00000204347,57,8,14,3,2,0,0,0
ENSG00000204348,110,243,311,491,295,288,221,434
ENSG00000204351,463,1476,1559,1302,1182,961,703,1000
ENSG00000204352,12.87,47.4,1.82,4.69,3.67,5.04,1.21,2.35
ENSG00000204356,959,2147,1967,1941,1513,1426,1155,1518
ENSG00000204361,1,2,2,10,3,17,10,8
ENSG00000204362,0,0,0,0,2,4,2,4
ENSG00000204363,0,0,0,0,0,0,0,0
ENSG00000204366,386,608,742,1053,444,152,323,459
ENSG00000204368,0,0,0,0,0,0,0,0
ENSG00000204370,1009,1297,1314.83,1478.49,899.62,918.78,1024.66,943.55
ENSG00000204371,2217,3952.99,3652,3528,2542,1010,1545,2045
ENSG00000204379,0,0,0,0,0,0,0,0
ENSG00000204380,0,2,1,0,2,0,0,1
ENSG00000204381,45,100,74,123,518,296,139,143
ENSG00000204382,0,0,0,0,0,0,0,0
ENSG00000204385,16,7,22,6,182,32,7,7
ENSG00000204386,462,998,1020,802,961,709,756,622.04
ENSG00000204387,320.7,1287,953,2872.08,2268.79,1429.65,1688.14,1820
ENSG00000204388,457.56,2055.99,2124.57,1427.6,877.84,966.29,1900.28,3947.03
ENSG00000204389,1193.68,2051.87,1398.39,1606.01,954.04,1527.84,1975.17,5171.65
ENSG00000204390,47.1,89.15,75.04,141.01,83.04,71.03,145.15,163.31
ENSG00000204392,676,1221,1159,1039,729,478,481,563
ENSG00000204393,0,0,0,0,0,0,0,0
ENSG00000204394,1560,4904,3011,2231,1959,1932,1312,1230
ENSG00000204396,0,8,6,279,236,188,259,332
ENSG00000204397,0,0,0,5,55.22,36.98,35.53,60.41
ENSG00000204398,0,0,0,0,0,0,0,0
ENSG00000204399,0,0,0,0,0,0,0,0
ENSG00000204403,0,0,0,1,10,1,2,6
ENSG00000204406,426,487,686,745,898,576,858,977
ENSG00000204410,68.19,108.55,287.07,143.79,200.88,90.29,63.82,113.05
ENSG00000204414,0,0,0,0,0,0,0,0
ENSG00000204420,3,0,1,0,2,1,0,0
ENSG00000204421,0,1,0,0,2,0,2,2
ENSG00000204422,0,0,0,6.57,0,0,0,0
ENSG00000204424,0,0,0,0,0,0,0,0
ENSG00000204427,168,811,682,698.43,659,578,491,664
ENSG00000204428,5,18,18,20,16,21,15,27
ENSG00000204429,0,0,0,0,0,0,0,0
ENSG00000204434,0,0,0,0,0,0,0,0
ENSG00000204435,2202.81,2925.08,2449.82,3186.16,2525.86,1979.59,1768.64,1838.84
ENSG00000204437,0,0.5,0,0,0,0,0,0
ENSG00000204438,234,455,468,315,355,267,311,386
ENSG00000204439,202,648,520,518,509,447,341,705
ENSG00000204442,165,288,308,57,27,30,18,10
ENSG00000204444,23,25,40,39,192,16,21,16
ENSG00000204446,8,3,1,1,1,5,2,9
ENSG00000204449,0,0,0,0,0,0,0,0
ENSG00000204450,0,0,0,0,0,0,0,0
ENSG00000204455,0,0,0,0,0,0,0,0
ENSG00000204456,0,0,0,0,0,0,0,0
ENSG00000204460,0,0,1,0,0,0,0,1
ENSG00000204463,3175,7723,7774,8028,6433,5396,5492,5658
ENSG00000204464,0,0,0,0,0,0,0,0
ENSG00000204469,6379,16357,16278,13457,9673,9450,9282,10465
ENSG00000204471,0,0,0,0,0,0,0,0
ENSG00000204472,34,68,37,3,31,7,8,11
ENSG00000204475,0,1,0,0,0,0,0,0
ENSG00000204478,0,0,0,0,0,0,0,0
ENSG00000204479,0,0,0,0,0,0,0,0
ENSG00000204480,0,0,0,0,0,0,0,0
ENSG00000204481,0,0,0,0,0,0,0,0
ENSG00000204482,0,0,0,10,9,0,4,0
ENSG00000204498,75,251,271,558,451,232,368,365
ENSG00000204501,0,0,0,0,0,0,0,0
ENSG00000204505,0,0,0,0,0,0,0,0
ENSG00000204510,0,0,0,0,0,0,0,0
ENSG00000204511,0,0,0,0,1,0,0,0
ENSG00000204514,878.7,594.61,723.54,216.12,231.38,350.16,114.69,219.23
ENSG00000204516,463.42,319.35,185.8,4.44,7.15,74.05,110.12,60.27
ENSG00000204518,0,0,0,0,4,1,2,0
ENSG00000204519,767.78,1085.05,1121.49,278.15,268.68,166,141.38,229.06
ENSG00000204520,178.58,142.65,132.2,137.56,192.85,440.95,398.88,320.73
ENSG00000204524,72,192.29,188,147.53,169,178,194,172.63
ENSG00000204525,1532.36,3583.98,4647.96,812.01,1921.17,2204.31,2361.65,3463.31
ENSG00000204528,0,0,0,0,0,0,0,2
ENSG00000204529,0,1,1,0,3,0,3,0
ENSG00000204531,19263.01,27241.73,8773.92,16.96,6.53,9.18,18.92,14
ENSG00000204532,0,0,0,0,0,0,0,0
ENSG00000204536,261,535,799,428,420,321,273,429
ENSG00000204538,36,19,6,0,1,1,0,0
ENSG00000204539,0,2,2,0,0,3,0,14
ENSG00000204540,4,34,26,2,16,42,28,112
ENSG00000204542,0,0,0,0,0,0,0,0
ENSG00000204544,0,0,0,1,0,0,0,0
ENSG00000204547,0,0,0,0,0,0,0,0
ENSG00000204548,0,0,0,0,0,0,0,0
ENSG00000204555,0,0,0,0,0,0,0,0
ENSG00000204556,0,0,9,2.03,0,4.04,2.27,7.26
ENSG00000204560,770,1640,1356,1069,829,968,865,1033
ENSG00000204564,159,197,212,408,275,252,349,273
ENSG00000204568,511,1227,829,1680,1159,1030,921,952
ENSG00000204569,1605,2607,3277,2568,1748,2012,1345,1651
ENSG00000204571,0,0,0,0,0,0,0,0
ENSG00000204572,0,0,0,1,1,1,0,0
ENSG00000204574,5673,5581,4904,2630,1641,1734,1651,2514
ENSG00000204576,285,392,527,525,471,248,234,258
ENSG00000204577,0,0,1,49.6,17,0,0,0
ENSG00000204580,1705,6334,3632,4034,3486,3865,3343,4369
ENSG00000204581,0,0,0,6,1,0,0,1
ENSG00000204583,0,0,0,0,0,0,0,0
ENSG00000204584,1,3,4,0,5,3,6,8
ENSG00000204588,44.81,12,11.79,8.28,51.18,19.85,33.35,121.98
ENSG00000204590,912,2391,2183,853,1251,956,639,1008
ENSG00000204592,504.63,796.96,714.33,544.39,1420.57,1416.63,1034.87,1464.27
ENSG00000204595,0,0,0,0,0,0,0,0
ENSG00000204599,474,861.98,668,532,449,333.32,307,422
ENSG00000204603,0,0,1.16,0,0,0,0,0
ENSG00000204604,1412.85,1724.39,2661.39,1255.98,1164.02,1012.15,580.62,798.61
ENSG00000204610,2,3,0,0,0,0,0,0
ENSG00000204611,1186,821,864.01,444,426,235,274,263
ENSG00000204612,10,3,8,0,0,0,0,0
ENSG00000204613,0,0,0,1,0,0,0,0
ENSG00000204614,0,0,0,0,0,0,0,0
ENSG00000204616,0,0,1,1,0,0,0,0
ENSG00000204618,31,7,11,0,0,3,0,3
ENSG00000204619,633,878,993,898,851.99,810,798,1125
ENSG00000204620,10,10,10,3,5,4,4,6
ENSG00000204622,3.01,1.19,2,4.05,4.14,0,1,7.12
ENSG00000204623,115,101,180,206,152,77,93,85
ENSG00000204624,48,147,386,14,3,3,0,1
ENSG00000204625,0,2,3,1,0,0,0,0
ENSG00000204628,12045,30559,25457,37248,29503,17370,22939,20270.1
ENSG00000204632,25.29,56.44,12.17,23.22,26.23,5.07,8.12,6.16
ENSG00000204634,407,276,225,379,403,407,1333,1491
ENSG00000204637,0,0,0,0,0,0,0,0
ENSG00000204640,0,0,0,0,0,0,0,0
ENSG00000204642,27,39.01,15,7,16,11,23,40.01
ENSG00000204644,2,12,7,35,9,50,2,5
ENSG00000204648,0,0,0,0,0,0,0,0
ENSG00000204650,503.77,621.72,771.63,671.92,618.75,395.03,441.81,523.71
ENSG00000204652,0,0,0,1.85,2.88,0,0,0
ENSG00000204653,0,0,0,1,4,1,1,0
ENSG00000204655,1,3,8,78,87,141,31,2
ENSG00000204657,1,0,1,0,0,0,0,0
ENSG00000204658,0,0,0,0,0,0,0,0
ENSG00000204659,1,1,0,0,0,1,0,2
ENSG00000204661,7,7,10.64,0,0,0,1,0
ENSG00000204662,0,0,0,0,0,0,0,0
ENSG00000204663,0,0,0,0,0,0,0,0
ENSG00000204666,0,1,3,1,6,2,4,2
ENSG00000204669,0,0,0,0,0,0,0,0
ENSG00000204670,0,0,0,0,0,0,0,0
ENSG00000204671,0,0,0,0,0,0,0,0
ENSG00000204673,784,1637,1644,1114,1099,1009,725,1263
ENSG00000204677,1.5,0,0,24.04,20.5,17.53,38.05,28.98
ENSG00000204681,1393,1427,1638,3473,2621.82,1546,1754,2120
ENSG00000204682,139,517,1244,1842,824,1018,928,1685
ENSG00000204683,0,0,0,0,0,0,0,0
ENSG00000204684,0,0,0,0,0,0,0,0
ENSG00000204685,18,52,73,152,99,76,94,118
ENSG00000204687,0,0,0,0,0,0,0,0
ENSG00000204688,0,0,0,0,0,0,0,0
ENSG00000204694,0,0,0,0,0,0,0,0
ENSG00000204695,0,0,0,0,0,0,0,0
ENSG00000204697,0,0,0,0,0,0,0,0
ENSG00000204699,0,0,0,0,0,0,0,0
ENSG00000204700,0,0,0,0,0,0,0,0
ENSG00000204701,1,0,0,0,0,0,0,0
ENSG00000204702,0,0,0,0,0,0,0,0
ENSG00000204703,0,0,0,0,0,0,0,0
ENSG00000204704,0,0,0,0,0,0,0,0
ENSG00000204705,0,0,0,0,0,0,0,0
ENSG00000204706,3,0,10,7,12,13,10,10
ENSG00000204709,0,0,0,1,0,0,1,0
ENSG00000204710,0,1,4,0,0,0,0,0
ENSG00000204711,179,222,228,4,2,1,0,13
ENSG00000204713,983,2267,2142,1812,1634,1264,1125,1305
ENSG00000204718,0,0,0,0,0,0,0,0
ENSG00000204740,1,6,5,1,12,2,1,3
ENSG00000204745,14.91,144.75,90.96,74.53,85.12,51.47,51.48,46.42
ENSG00000204754,0,0,0,0,0,0,0,0
ENSG00000204758,3,10,20,53,24,35,13,17
ENSG00000204764,254,267,320,144,212,206,119,153
ENSG00000204767,2,4,4,66,39,13,12,13
ENSG00000204776,0,0,0,0,0,0,0,0
ENSG00000204778,1.79,3.74,0,9.6,21.39,7.53,2.91,4.79
ENSG00000204779,0,0,2,1,1,0,0,4.73
ENSG00000204780,0,0,0,0,0,0,0,0
ENSG00000204787,0,0,0,0,0,0,0,0
ENSG00000204789,273,486,243,589,416,163,257,404
ENSG00000204790,0,0,0,0,0,0,0,0
ENSG00000204791,5,4,14,11,12,2,4,19
ENSG00000204792,0,1,1,0,3,0,0,2
ENSG00000204801,0,0,0,0,0,0,0,0
ENSG00000204802,33,25.14,12.17,12.57,17.54,1.57,8.92,10.45
ENSG00000204805,0,0,0,0,0,0,0,0
ENSG00000204814,0,0,0,0,4,0,0,0
ENSG00000204815,44,68,79,62,99,25,44,81
ENSG00000204816,0,0,0,0,0,0,0,0
ENSG00000204818,0,0,1,0,0,0,0,0
ENSG00000204822,132,299,296,573,408.47,415,455,639.66
ENSG00000204832,2,2,0,0,0,0,0,0
ENSG00000204837,33.88,32.15,38.79,24.5,19.48,12.91,22.34,19.28
ENSG00000204839,14,19,35,96,91,29,65,69
ENSG00000204842,2351,1531,1920,1380,1478,1493,1386,1393
ENSG00000204843,3919.45,6221.73,6170.83,5855.41,4020,4066.08,3463.8,4870.81
ENSG00000204849,0,0,0,0,0,0,0,0
ENSG00000204850,3,6,4,11,4,9,3,4
ENSG00000204851,63,152,184,568,289,211,134,236
ENSG00000204852,122,278,544,527,463,255,203,349
ENSG00000204856,437,324,241,690,356,234,306,164
ENSG00000204859,111,321,329,313,274,133,154,257
ENSG00000204860,22,32,33,3,38,46,72,36
ENSG00000204866,0,1,0,2,2,9,0,1
ENSG00000204869,1,0,6,6,6,0,0,1
ENSG00000204872,0,0,3,0,11,0,0,0
ENSG00000204873,0,0,0,0,0,0,0,0
ENSG00000204876,0,0,0,0,0,1,0,0
ENSG00000204880,0,0,0,0,0,0,0,0
ENSG00000204882,3,6,18,33,58,31,8,3
ENSG00000204887,0,0,0,0,0,0,0,0
ENSG00000204889,0,0,0,0,1,0,0,0
ENSG00000204894,0,0,0,0,0,0,0,0
ENSG00000204897,0,0,0,0,0,0,0,0
ENSG00000204899,560,1159,999,338,315,273,346,307
ENSG00000204904,11,2,3,5,8,0,0,2
ENSG00000204909,0,0,1,1,0,0,0,0
ENSG00000204913,0,0,0,5,4,0,0,1
ENSG00000204915,0,0,0,0,0,0,0,0
ENSG00000204918,0,0,0,0,0,0,0,0
ENSG00000204919,0,0,0,0,0,0,0,0
ENSG00000204920,109,149,180.51,135,199,127,109,160
ENSG00000204922,118,390,234,233,195,187,189,236
ENSG00000204923,79,54,137,38,60,30,47,66
ENSG00000204928,0,0,0,0,2,0,0,1
ENSG00000204929,0,0,1,3,1,5,3,0
ENSG00000204930,1,0,1,0,0,0,0,0
ENSG00000204933,0,5.36,0,0,0,0,0,0
ENSG00000204934,7,35,23,209,72,85,86,112
ENSG00000204936,22,284.64,49,1,1,0,0,0
ENSG00000204941,0,0,0,0,0,0,0,0
ENSG00000204946,130.3,395.2,431.75,643.6,465.36,455.27,177.22,297.8
ENSG00000204947,100,126,151,190,222,107,112,182
ENSG00000204949,1,0,0,0,1,0,0,0
ENSG00000204950,8,21,28,28,6,6,6,1
ENSG00000204952,0,0,0,0,0,0,0,0
ENSG00000204954,104,99,140,176,159,170,89,77
ENSG00000204956,20,12.53,8,11.51,25.47,13.61,24.08,28.64
ENSG00000204959,185.32,332.55,331.97,103.48,143.64,70.04,49.68,114.89
ENSG00000204960,0,0,1,0,0,0,0,0
ENSG00000204961,3.69,2.18,5.83,2.35,3.24,4.56,2.39,6.8
ENSG00000204962,1.4,1.46,2.61,7.76,10.92,2.72,4.68,3.43
ENSG00000204963,8.8,7.04,19.62,9.66,14.91,11.65,2.74,16.93
ENSG00000204965,3,0,7.66,3.69,10,1.99,3.6,9.32
ENSG00000204967,117.58,151.39,212.04,117.63,190.9,137.04,89.23,134.57
ENSG00000204969,11.18,26.8,68.21,10.46,60.1,41.95,30.81,32.83
ENSG00000204970,14.99,1.26,0,0,0,1.26,0,0
ENSG00000204971,0,0,0,0,0,0,0,0
ENSG00000204977,698.97,990.73,1646.59,732,676.73,585.24,666,883.78
ENSG00000204978,3,0,1,0,0,0,1,0
ENSG00000204979,0,0,0,0,0,0,0,0
ENSG00000204982,0,0,0,0,0,0,0,0
ENSG00000204983,0,63.74,44.5,2,23.88,7,0,0
ENSG00000204989,0,0,0,0,0,0,0,0
ENSG00000204990,0,0,0,0,0,0,0,0
ENSG00000204991,96,147,94,54,82,12,11,43
ENSG00000204993,0,0,0,0,0,0,0,0
ENSG00000205002,37,63,29,49,46,66,28,55
ENSG00000205015,1,0,0,0,0,0,0,0
ENSG00000205018,0,0,0,5,0,0,0,0
ENSG00000205022,0,0,0,0,0,0,0,0
ENSG00000205025,0,0,0,0,0,0,0,0
ENSG00000205029,0,0,0,0,0,0,0,0
ENSG00000205030,0,0,0,0,0,0,0,0
ENSG00000205035,0.12,0,0,0,0,0,0,0
ENSG00000205037,0,0,1,0,3,3,0,0
ENSG00000205038,3,1,135,37,487,89,123,141
ENSG00000205041,29,40,53,17,16,19,19,20
ENSG00000205044,0,0,0,0,0,0,0,0
ENSG00000205045,0,0,0,0,0,0,0,1
ENSG00000205054,0,0,0,1,0,1,0,0
ENSG00000205056,0,0,0,0,5.85,1.37,1.18,5.87
ENSG00000205057,0,0,0,0,0,0,0,0
ENSG00000205060,1190.9,2357,2508,958,719,521,229,516
ENSG00000205076,2,0,4,5,3,1,0,0
ENSG00000205078,14.02,36.07,52.33,29.05,52.17,38.07,44,48.23
ENSG00000205084,126.28,282.99,372.68,536.07,330.72,277.8,361.8,382.33
ENSG00000205085,1,3,7,14,18,22,6,17
ENSG00000205086,7,3,27,6,47,5,3,2
ENSG00000205089,14,8,8,1,5,2,3,3
ENSG00000205090,11,51,39,99,132,64,171,178
ENSG00000205097,0,0,0,0,0,0,0,0
ENSG00000205100,0,2,0,1,0,0,0,0
ENSG00000205105,0,0,1.06,0,0,0,0,1.12
ENSG00000205106,0,0,0,2,3,0,3,3
ENSG00000205108,0,0,0,0,0,0,0,0
ENSG00000205111,0,0,0,0,0,1,0,1
ENSG00000205116,0,8,1,0,3,0,0,0
ENSG00000205126,0,0,0,0,0,0,0,0
ENSG00000205129,63,11,24,81,63,11,30,6
ENSG00000205133,568,329,790,705,722,295,485,486
ENSG00000205138,85,183,154,229,180,137,146,186
ENSG00000205143,1,0,48,10,4,0,2,2
ENSG00000205155,204.46,659.95,748.35,708.89,519.74,549.25,368.64,492.3
ENSG00000205174,1,0,0,0,0,0,0,0
ENSG00000205176,0,0,2,0,0,0,0,0
ENSG00000205177,0,0,1.51,3.31,2,0,0,0
ENSG00000205181,5,9,6,11,4,4,2,0
ENSG00000205184,0,0,0,0,0,0,0,0
ENSG00000205186,0,0,0,0,0,0,0,0
ENSG00000205189,506,1634,2256,821,958,850,977,843
ENSG00000205208,985,1212,1577,279,418,326,287,475
ENSG00000205209,0,1,4,0,7,0,4,3
ENSG00000205212,2,5,2,0,1,1,1.03,1
ENSG00000205213,1959,915,7738,3027,3955,6264,8003,9399
ENSG00000205215,0,0,4,0,0,0,0,0
ENSG00000205220,97.04,127.41,59.61,163.88,150.08,165.85,116.28,199.72
ENSG00000205221,1,11,5,8,0,8,8,1
ENSG00000205231,0,0,1,1,0,0,0,0
ENSG00000205236,0,0,0,92.35,24.81,0,0,0
ENSG00000205238,0,0,0,0,1,0,0,2
ENSG00000205240,0,0,0,0,0,0,0,0
ENSG00000205250,732,2057,1687,1017,857,621,468,848
ENSG00000205266,0,0,1.25,0,1,0,0,0
ENSG00000205267,0,0,0,0,0,0,0,0
ENSG00000205268,1822,2789,3739,730,762,461,733,334
ENSG00000205269,363,129,432,235,417,191,245,273
ENSG00000205274,0,2,0,0,3,0,0,0
ENSG00000205277,38,48,30,0,13,11,2,0
ENSG00000205279,0,0,0,0,0,0,0,0
ENSG00000205293,0,2,0,0,1,0,0,0
ENSG00000205300,0,0,1,0,0,0,0,0
ENSG00000205301,0,0,0,0,0,0,0,0
ENSG00000205302,2468,2217,2381,1215,1724,1153,1219,1085
ENSG00000205307,11.1,11.19,22.47,21.59,29.1,8.87,12.72,8.75
ENSG00000205309,24,108,76,555,204,180,350,423
ENSG00000205312,0,1,0.75,0,0,0,0,0
ENSG00000205318,4,2,3,2,3,1,5,19
ENSG00000205323,2800.62,2248,2147.59,1753.59,1452.87,1311.91,1082.78,1475.62
ENSG00000205325,0,0,0,0,0,0,1,3
ENSG00000205327,0,0,0,0,0,0,0,0
ENSG00000205328,0,0,0,0,0,0,0,0
ENSG00000205329,0,0,0,0,0,0,0,0
ENSG00000205330,0,0,0,0,0,0,0,0
ENSG00000205331,0,0,0,0,0,0,0,0
ENSG00000205333,0,0,0,0,0,0,0,0
ENSG00000205334,7,5,5,117,86,20,144,55
ENSG00000205336,19,20,26,12,33,39,42,98
