gene_id,heart42_0,heart42_2,heart42_4,heart42_6,heart42_10,heart42_15,heart42_20,heart42_40,heart42_60
ENSG00000196369,706.54,1273.03,1392.4,1843.37,2138.82,1313.49,1344.01,835.6,799.32
ENSG00000196371,425,292,278,219.94,100,291.67,247,108,202.87
ENSG00000196372,226,287,405,334,119,324,265,186,217
ENSG00000196376,295,345,288,278.8,221.8,116,113,240,157
ENSG00000196378,66,76,114,111,152,96,67,58,71
ENSG00000196381,13.09,22,50,38.95,14.86,90,60,82,65.54
ENSG00000196383,0,0,0,0,0,0,0,0,0
ENSG00000196387,291,254,370,352,352,326,314,268,258
ENSG00000196388,7,14,26,50,28,20,30,18,29
ENSG00000196390,0,0,0,0,0,0,0,0,0
ENSG00000196391,40,44,69,100,91,98,70,96,73
ENSG00000196395,0,0,0,0,0,0,0,0,0
ENSG00000196396,1229,1650,1800,1698,2271,1834,2418,1056,1133
ENSG00000196403,0,0,0,0,0,0,0,0,0
ENSG00000196405,657,965,2025,2422,2654,2397,1734,1241,1302
ENSG00000196406,0,2,0,0,1,1,0,0,0
ENSG00000196407,0,0,0,0,1,0,0,0,0
ENSG00000196408,10,5,7,2,5,3,2,1,4
ENSG00000196411,3250,3759,3968,3273,2735,2234,2556,1018,1307
ENSG00000196415,2,1,0,0,8,1,0,0,0
ENSG00000196417,515.21,416.79,801.88,781.48,293.03,371.57,325.9,280.16,288.59
ENSG00000196418,295,272,479.43,537,143,304,127,97,64
ENSG00000196419,13898.86,16946.66,13381.83,9040.86,7998.74,9497.93,8824.71,4751,4440.95
ENSG00000196420,0,0,0,0,1,0,2,0,0
ENSG00000196421,4,9,31,27,37,15,5,3,5
ENSG00000196422,1007,1205,1749,1486,926,1242,774,596,611
ENSG00000196427,0,0,0,0,0,0,0,0,0
ENSG00000196428,736,831,1347,1875,2087,2537,3744,2958,1991
ENSG00000196431,8,4,8,0,1,1,0,6086,1758
ENSG00000196433,1,3,3,1,1,0,0,0,0
ENSG00000196436,58.59,52.94,86.96,68.66,126.02,79.41,92.44,29.13,55.27
ENSG00000196437,306,270,333,288,335,245,203,239,224
ENSG00000196440,593,769,1067,931,798,838,915,533,469
ENSG00000196449,329,667,283,244,363,196,290,142,139
ENSG00000196453,248,532,542,547,632,422,409,294,337.99
ENSG00000196455,1536,1525,1741,1043,959,979,906,694,663
ENSG00000196456,187,200.96,208.18,285,170.48,202.23,101.73,107.06,66.62
ENSG00000196458,493,322.49,542.73,379.58,123.95,592.77,540.83,577,546.26
ENSG00000196459,131.98,238.21,307.51,424.86,406.36,315.34,284.85,179.49,160.48
ENSG00000196460,11,1,2,0,1,4,1,1,0
ENSG00000196465,1171.06,1778.06,2196.08,2089.13,2210.29,1483.08,1398.06,949.03,664
ENSG00000196466,126.33,69.42,111.38,73.96,142.67,102.28,43.46,50.64,60.31
ENSG00000196468,26,2,2,4,2,40,35,19,2
ENSG00000196470,611,676,746,577,735,571,449,476,472
ENSG00000196472,0,0,1,0,0,0,0,0,0
ENSG00000196475,0,0,0,0,0,0,0,0,0
ENSG00000196476,277,159,528,636,693,475,289,145,136
ENSG00000196482,78,35,145,146,169,824,531,1114,885
ENSG00000196497,1744.04,2540.14,1448.37,780.83,662,826.14,908.29,521.54,483.91
ENSG00000196498,4712,5335,5935,9413,9932,5755,6757,4543,3825
ENSG00000196502,44.65,56.85,271.35,461.59,463.26,558.18,347.39,217.34,266.89
ENSG00000196503,8,12,7,12,10,32,17,20,29
ENSG00000196504,6616,5032,4557,3261,3141,2750,3035,2329,1816
ENSG00000196505,472,422,409,411,486,344,384,337,331
ENSG00000196507,417.4,306.85,243.18,319.17,667.28,493.77,586.96,720.46,857.75
ENSG00000196510,1562.83,1747.33,1484.74,1241.28,975,1263.33,1224.04,1001,850.8
ENSG00000196511,30,109,78,231,299,149,110,93,108
ENSG00000196517,200,277,307,306,441,222,248,147,202
ENSG00000196526,735,1537,1121,1238,1897,1820,2736,1766,2073
ENSG00000196531,11435.35,15545.43,15408.38,14701.94,19122.41,14031.87,9937.47,9216.28,8615.62
ENSG00000196534,0,0,1,0,0,0,0,0,0
ENSG00000196535,1592.63,938.17,1455.94,3365.51,3941.7,7668.63,7160.69,5782.3,4187.1
ENSG00000196539,0,0,0,0,0,0,0,0,0
ENSG00000196542,240,43,27,27,13,11,1,1,3
ENSG00000196544,68,133,183,185,158,206,196,140,131
ENSG00000196547,285,480,739,1433,2052,1457,1081,1285,1218
ENSG00000196549,1371,684,588,1482,5134,3660,10474,5131,11235
ENSG00000196550,519.15,330.14,243.65,253.23,156.32,192.12,104.54,21.32,27.1
ENSG00000196553,0,0,0,0,0,0,0,0,0
ENSG00000196557,590,864,681,951,907,1797,1150,345,88
ENSG00000196562,1174,1422,838,1973,1158,1608,3356,2971,5225
ENSG00000196564,0,0,0,0,0,0,0,0,0
ENSG00000196565,0,4,1.98,0,0,0.18,0,0,0
ENSG00000196566,0,0,0,0,0,0,0,0,0
ENSG00000196569,314,263,215,142,1057,5653,5811,9248,10265
ENSG00000196570,0,0,0,0,0,0,0,0,0
ENSG00000196576,2008,3565,3798,8246,12672,6951,9201,6539,7326
ENSG00000196578,0,0,0,0,0,0,0,0,0
ENSG00000196581,0,0,0,0,0,0,0,0,0
ENSG00000196584,875,780,693,215,33,349,251,111,111
ENSG00000196586,1336,1522,2119,1909,2033,1303,1035,538,537
ENSG00000196588,651,898,1114,980,1062,1002,1793,869,1018
ENSG00000196589,0,0,0,0,0,0,0,0,0
ENSG00000196591,8538,7326,7418,7082,5310,4677,4053,2733,2363
ENSG00000196593,0,2,4,16,34,11,1,0,0
ENSG00000196597,181,80,140,88,23,78,62,73,73
ENSG00000196600,0,1,0,0,0,0,0,0,0
ENSG00000196604,44.52,63.27,141.22,143.27,96.57,118.92,86.23,123.17,67.36
ENSG00000196605,55,67,181,348,291,198,175,141,171
ENSG00000196611,2,0,0,21,122,54,100,72,33
ENSG00000196616,0,0,0,0,2,10.02,2,0,35.63
ENSG00000196620,0,0,0,0,0,0,0,0,9
ENSG00000196628,2448,3187,5366,4508,2075,2916,3255,1774,1861
ENSG00000196632,1055,750,876,580,369,342,309,144,156
ENSG00000196634,0,0,0,0,0,0,0,0,0
ENSG00000196636,254,205,203,137,135,234,174,134,126
ENSG00000196639,4,0,0,6,15,7,41,224,444
ENSG00000196642,2379.07,3552.86,8267.83,7998.02,3739.29,4491.37,3732.94,1863.28,1537.38
ENSG00000196646,215,289,362,312,304,231,186,171,234
ENSG00000196652,702,824,925,630,370,632,709,445,484
ENSG00000196653,68,56,64,55,48,67,55,52,71
ENSG00000196655,474,679,875,713,518,685,634,394,360
ENSG00000196656,2631.47,3194.98,2938.3,2145.02,2997.01,2550.9,1854.6,1931.19,1478.41
ENSG00000196659,102.48,160.68,231.04,187.99,38.51,247.71,167.09,138.01,162.75
ENSG00000196660,2,0,2,8,24,33,4,15,16
ENSG00000196663,515,680,1361,954,597,1136,1212,1002,1176
ENSG00000196664,5,0,0,0,0,0,0,7,8
ENSG00000196666,0,0,0,0,0,0,0,0,1
ENSG00000196668,20,7,38,60,26,91,19,3,2
ENSG00000196670,629,522,1094,1040,367,799,465,347,410
ENSG00000196678,280.72,419.08,451.42,335.44,171.24,411.76,292.12,210.49,197.9
ENSG00000196683,1826,2362,1899,1717,2246,1786,1373,930,1206
ENSG00000196684,13,13,5,1,1,3,0,0,1
ENSG00000196689,83.26,112.54,262.62,203.13,135.32,187.39,178.37,88.04,93.83
ENSG00000196693,928.43,586.68,1299.99,1359.4,576.12,965.69,550.57,829.42,816.59
ENSG00000196696,189.93,177.14,394.9,379.3,523.33,264.46,296.39,171,152.68
ENSG00000196700,770,1151,1697,1533,900,2318,1911,1451,1406
ENSG00000196704,935.69,833.44,1102.85,1272.04,1323.03,1244.96,1284.21,1038.64,994.49
ENSG00000196705,1186.46,788.7,918.24,969.38,936,881.31,658,580.78,521.16
ENSG00000196711,14,13,0,0,2,2,0,0,1
ENSG00000196712,1746,2263,3622,3161,2430,2640,3151,2846,2470
ENSG00000196715,2010.95,1468.59,1307.33,1147.14,979.37,1419.56,1473.89,1183.38,1338.18
ENSG00000196724,260,254,453,328,192,302,180,190,183
ENSG00000196730,2838,3771,4994,3177,2784,3496,3084,2332,1890
ENSG00000196734,0,0,0,0,0,0,0,0,0
ENSG00000196735,1,0,0,0,0,0,0,0,0
ENSG00000196739,958,1316,1873,2365,1883,1402,1950,783,869
ENSG00000196741,13,23,55,60,15,53,34,20,46
ENSG00000196743,947,1197,1277,1208,1647,2209,1748,1078,1238
ENSG00000196747,10.46,15.57,11.67,10.47,3.06,6,5.47,0,6
ENSG00000196748,3,5,3,1,3,0,0,0,0
ENSG00000196754,6,11,3,1,14,10,20,13,23
ENSG00000196756,219,445,244.05,202.83,388,147,161.13,73.39,52
ENSG00000196757,245.59,309.51,396,488.42,399.73,316.74,247.46,189.61,175
ENSG00000196758,0,0,0,3,11,38,6,1,3
ENSG00000196767,7,3,1,3,0,1,0,0,0
ENSG00000196772,0,0,0,0,0,0,0,0,0
ENSG00000196776,374,215,343.93,1355,1560,2335,1935,1273,1392
ENSG00000196778,0,0,1,0,0,0,0,0,0
ENSG00000196781,2269.01,1505.99,993.76,772.91,1548.37,568.45,642.09,343,389.55
ENSG00000196782,268,996,1428,1700,945,984,452,275,266
ENSG00000196787,48,47.18,56,36.05,39,70,53.2,36.06,31.03
ENSG00000196792,1108,1238,1428,1187,1275,1304,1304,1158,1193
ENSG00000196793,197,227,203,122,46,123,120,96,62
ENSG00000196796,4.72,0,0,4.37,0,0,0,2.56,0
ENSG00000196800,0,0,0,0,0,0,0,0,0
ENSG00000196805,0,0,0,0,0,0,1,0,0
ENSG00000196810,272,348,494,395,96,453,377,325,347
ENSG00000196811,0,0,0,0,4,4,0,0,1
ENSG00000196812,122,99,138,48,31,106,67,77,63
ENSG00000196814,123,339,680,727,430,883,804,565,592
ENSG00000196821,3429,3351,2966,2734,3312,3243,3409,2533,2614
ENSG00000196826,0,0,0,0,20.49,0,5.33,0,0
ENSG00000196832,0,0,0,0,0,0,0,0,0
ENSG00000196834,21.76,40.06,76.31,73.56,42.28,49.39,30.84,57.07,27.65
ENSG00000196839,320,832,477,605,901,267,429,108,75
ENSG00000196843,48,102,50,29,35,42,87,347,321
ENSG00000196844,0,2,0,0,0,1,0,0,0
ENSG00000196850,861,580,591,573,864,934,1163,1252,918
ENSG00000196859,0,0,0,0,0,0,0,0,0
ENSG00000196860,0,0,2,2,0,1,0,0,2
ENSG00000196862,0,1.61,2.86,0,0,0,0,0,0
ENSG00000196865,775,667,1114,1311,1212,1319,1119,1368,1095
ENSG00000196866,1.12,3.94,10.8,4.08,41.62,8.05,0,4.07,3.37
ENSG00000196867,157,210,253,348,321,321,218,268,271
ENSG00000196872,9,7,2,8,5,20,32,15,38
ENSG00000196873,285.22,504.99,456.2,302.31,372.28,388.17,444.83,244.74,204.67
ENSG00000196876,492,379,328,208,301,256,438,160,166
ENSG00000196878,8,20,7,9,49,43,226,21,68
ENSG00000196890,9,3,4.36,2,14,12,9,10,8
ENSG00000196893,0,0,0,0,1,0,0,0,0
ENSG00000196900,0,0,0,0,0,0,0,0,0
ENSG00000196911,256,137,187,214,222,341,257,327,287
ENSG00000196912,65.85,66.65,234.32,250.91,143.89,151.82,111.92,122.75,87.63
ENSG00000196914,2108,1606,2840.52,2841,2470,3719,4761,6071,5804
ENSG00000196917,1,2,0,1,0,6,0,2,1
ENSG00000196922,613,517,946,643,340,1116,903,1004,942
ENSG00000196923,478,1339,2566,2631,2393,1782,4593,1702,1739
ENSG00000196924,23219,40548,48858,43102,33572.53,23653,56148.67,21761,25137.55
ENSG00000196932,37,0,2,0,1,3,11,72,127
ENSG00000196933,0,0,1.2,1.67,0.75,0,0,0,0
ENSG00000196935,405,393,377,387,241,363,446,437,498
ENSG00000196937,1925.53,1563.16,1410.27,1355.05,935.22,1108.68,1072.12,982.78,1187.92
ENSG00000196943,1651.53,1682.28,1703.12,1183.13,875.78,1337.36,1477.12,823.24,799.07
ENSG00000196944,0,0,0,0,0,0,0,0,0
ENSG00000196946,0,0,0,0,0,0,0,0,0
ENSG00000196950,6713,5028,2953,2467,2755,2231.43,2896,1602,1588
ENSG00000196951,5,4,29,18,9,33,17,18,9
ENSG00000196954,0,1,0,0,27,154,309,335,418
ENSG00000196961,2301,3803,4143.66,4710,5645,4197,3771,1997.51,2176
ENSG00000196967,389.05,329.89,563.84,634.5,625.93,532.71,353.32,388.24,397.84
ENSG00000196968,327,499,623,568,533,1005,806,637,867
ENSG00000196970,0,0,2,2,0,0,0,0,0
ENSG00000196972,51.99,94.09,208.57,173.6,101.72,479.99,383.31,326.67,276.84
ENSG00000196975,156,167,357,500,393,716,828,533,728
ENSG00000196976,123,365,250,158,211,243,214,73,135
ENSG00000196979,0,0,0,0,0,1,1,3,1
ENSG00000196981,92,98,210,169,29,205,170,207,193
ENSG00000196990,3,7,21,33,23,42,9,8,1
ENSG00000196993,0,0,0,20.46,22.13,14.26,6.76,24.48,19.25
ENSG00000196998,254,392,699,770,789,752,789,642,654
ENSG00000197006,2449,2509,3471,4037,4293,3449,2794,2178,2324
ENSG00000197008,525,207,373,399,191,177,74,92,55
ENSG00000197013,76,32,92,97,17,116,103,83,118.13
ENSG00000197016,297,291,309,236,72,330,212,228,192
ENSG00000197019,78,173,176,133,227,170,208,166,242
ENSG00000197020,445.02,401,385,295,70,219.2,178,167,140.17
ENSG00000197021,278.27,489.41,470.79,401.64,461.83,352.23,418.91,241.5,230.14
ENSG00000197023,0,0,0,0,0,0,0,0,0
ENSG00000197024,2004,868,889,467,573,410,443,363,460
ENSG00000197037,272,375,643,456,238,381,314,283,239
ENSG00000197038,0,0,0,0,0,0,0,0,0
ENSG00000197043,2250,6746,16186,22173,15780,12017,12021,8117,8254
ENSG00000197044,27,52,115,188,83,104,107,161,269
ENSG00000197045,2357,1358,1285,1207,762,1169,1265,1113,1168
ENSG00000197046,1,7,5,8,11,13,4,1,2
ENSG00000197050,196,163,303,373,315,320,194,192,219
ENSG00000197054,21,36.48,122,292.46,74,80.26,47,57,68.06
ENSG00000197056,734,343,417,330,190,281,233,315,197
ENSG00000197057,0,0,0,1,0,0,0,0,0
ENSG00000197061,6,32,25,18,19,3,1,3,3
ENSG00000197062,132,119,448,479.17,335,417,266,393,413.07
ENSG00000197063,1030,1478,803,852,1379,636,754,487,533
ENSG00000197067,1,0,0,1,0,0,0,0,0
ENSG00000197070,130,210,244,206,257,455,260,160,129
ENSG00000197077,1313,1130,2108,2278,2173,2403,2516,1580,1484
ENSG00000197079,0,0,0,0,0,0,0,0,0
ENSG00000197081,3911,6040,6483,5474,5863,5723,7477,6811,5966
ENSG00000197083,0,0,0,0,0,0,0,0,0
ENSG00000197084,0,0,0,0,0,0,0,0,0
ENSG00000197085,3,0,0,0,0,3,1,0,0
ENSG00000197092,0,0,0,0,0,0,0,0,0
ENSG00000197093,125,148,73,65,83,67,202,39,48
ENSG00000197099,15,1,1,1,0,2,0,0,0
ENSG00000197102,8930,9951,14096,9182,15323,9918,16051,12633,9653
ENSG00000197106,7,28,1,36,51,61,121,66,120
ENSG00000197110,0,0,0,1,0,2,0,0,0
ENSG00000197111,12989.67,17704.15,26719.9,31229.81,28135.89,18086.94,13381.28,9013.61,8699.71
ENSG00000197114,313.32,413.32,568.94,330.34,295.38,484.77,480.71,278.01,266.01
ENSG00000197119,873,1428,1220,1193.28,1139.73,876.94,413,416.76,527.66
ENSG00000197121,1148,550,1331,1398,737,983,628,734,666
ENSG00000197122,782,2437,6364,4919,3209,2200,2641,678,719
ENSG00000197123,0,0,0,0,0,0,0,0,0
ENSG00000197124,389,176,276,235,68,180,108,85,98
ENSG00000197125,0,0,0,0,0,0,0,0,0
ENSG00000197128,311.42,299.48,633.14,601,252.04,693.97,553.57,485.13,526.39
ENSG00000197134,0,0,0,0,0,0,0,0,0
ENSG00000197136,843,1591,1981,1130,621,1474,1660,885,979
ENSG00000197140,6,1,12,25,15,18,13,17,9
ENSG00000197142,0,10,0,3,1,5,2,1,12
ENSG00000197147,1182,530,494,341,192,367,203,183,149
ENSG00000197149,2,5.52,9,3.01,3.01,0,1,0,1
ENSG00000197150,265,548,629,491,264,613,1014,350,399
ENSG00000197153,4,11,10,4,0,0,0,0,0
ENSG00000197157,6747.77,9313.83,8378,10167,17187.28,8700,7647.54,3708.67,3944
ENSG00000197161,0,0,0,0,0,0,0,0,0
ENSG00000197162,109,155,452,479,333,360,346,249,310
ENSG00000197165,2.27,13.39,28.75,70.05,67.99,98.61,75.39,3.52,22.59
ENSG00000197168,8,7,43,144,93,142,102,47,27
ENSG00000197170,2549,1682,1285,767,591,962,1302,983,812
ENSG00000197171,0,0,0,1,0,0,0,0,0
ENSG00000197172,0,0,0,0,1,0,0,0,0
ENSG00000197176,1,0,0,0,0,0,0,0,0
ENSG00000197177,3,4,0,0,1,1,0,11,2
ENSG00000197180,22,16,20,39,29,70,44,56,43
ENSG00000197181,14,4,2,16,17,2,0,3.01,2
ENSG00000197182,0,0,1,1,0,1,1,5,7
ENSG00000197183,698,599,1983,2532,3801,1894,2203,1093,1025
ENSG00000197185,0,0,0,0,0,0,0,0,0
ENSG00000197191,22,10,14,9,1,14,10,1,5
ENSG00000197208,1,7,1,7.04,8.09,7,29.11,26,25.06
ENSG00000197210,0,9.45,6.1,11.89,8.12,23.94,5.1,0,0
ENSG00000197213,0,0,1.03,0,1,0,2.04,0,1
ENSG00000197214,0,0,2,0,0,0,0,0,0
ENSG00000197217,850,1549.11,3371.02,4136.49,3232.7,4833.91,5610,2251.92,1908.64
ENSG00000197223,402,436.55,416,414.49,473.99,438.42,346,333,328
ENSG00000197226,1061,2131,3077,2869,2241,3351,2854,1910,2277
ENSG00000197233,0,0,0,0,0,0,0,0,0
ENSG00000197238,35,162,117,41,215,50,23.18,9.01,23
ENSG00000197241,0,0,0,0,0,0,0,0,0
ENSG00000197245,0,16,28,17,6,51,59,11,10
ENSG00000197249,2,7,4,170,1873,5184,275,309,301
ENSG00000197251,0,0,1,0,1,0,0,0,1
ENSG00000197253,0,0,0,0,0,0,0,0,0
ENSG00000197254,0,0,1,0,0,0,0,0,0
ENSG00000197256,851,2598,2252,1816.02,1717,2790,2536,7120,8673
ENSG00000197258,48.49,59.41,87.85,93.87,93.4,36.41,46.84,22.59,22.71
ENSG00000197261,55,20,6,9,9,10,71,6,6
ENSG00000197265,568,660,546,672,1128,671,788,507,394
ENSG00000197272,0,0,0,0,0,0,0,0,0
ENSG00000197273,0,0,0,0,1,0,0,0,0
ENSG00000197275,758.7,479.99,358.42,237.06,119.32,251.9,209.81,138.02,154.35
ENSG00000197279,169,127,63,30,91,44,37,17,16
ENSG00000197283,2425.32,2369.22,2858.84,3575.4,4680.18,2230.76,1563.84,943.9,1011.6
ENSG00000197291,24,32,64,111,114,143.19,96,77,90
ENSG00000197296,71,152,672,733,896,705,634,692,720
ENSG00000197299,1584,1177,932,358,124,472,323,88,105
ENSG00000197301,0,0,0,0,0,5,5,4,9
ENSG00000197302,532,373,431,315,174,283,335,279.97,304
ENSG00000197308,0,24,148,129,17,44,8,1,0
ENSG00000197309,0,0,0,0,0,0,0,0,0
ENSG00000197312,2105.94,2222.87,2455.57,2048.15,1720.99,2080.71,1886.66,1103.78,849.63
ENSG00000197320,12.22,15.42,43.55,68.92,36.16,29.28,3.73,20.83,150.16
ENSG00000197321,1928.83,1554.77,3024.75,3671.22,4754.05,9634.47,10908.09,12263.65,10857.95
ENSG00000197322,0,1,0,1,0,6,0,0,0
ENSG00000197323,2280,1709,2252,1903,1542,1631,1406,1530,1299
ENSG00000197324,546,2197,1272,1954,2817,2363,4049,3018,3617
ENSG00000197329,1510,1416,1154,1186,2121,441,424,339,198
ENSG00000197332,9.97,29.81,16.5,37.48,48.35,23.39,16.83,5.11,2.45
ENSG00000197334,0,0,0,0,0,0,0,0,0
ENSG00000197343,1166,1100,1275,1227,734.13,1365,1378,1460,1271
ENSG00000197345,602,892,626,529,729,743,614,427,334
ENSG00000197353,0,0,1,1,2,0,0,0,1
ENSG00000197355,163,120,100,478,1960,318,361,417,441
ENSG00000197358,0,0,0,0,0,4.28,2.96,1.26,1.24
ENSG00000197360,0,0,0,0,0,0,0,0,0
ENSG00000197361,3,4,5,27,25,349,172,203,182
ENSG00000197362,204,261,339,229,110,195,171,114,135
ENSG00000197363,25,44,112,110,36,86,57,46,56
ENSG00000197364,0,0,0,0,0,0,0,0,0
ENSG00000197372,517.86,342.88,326.45,316,408,222.37,193,121,119
ENSG00000197375,69,85,191.09,414.96,490.91,495,464.89,239,195.94
ENSG00000197376,0,0,0,4,0,1,30,4,1
ENSG00000197380,32,133,1921,2573,1730,1834,1244,918,952
ENSG00000197381,346,373,593,994,921,979,1007,592,751
ENSG00000197385,210,19,23,9.02,4,13,48,20,33
ENSG00000197386,3365,3968,4976,2628,2486,3038,3057,1581,1465
ENSG00000197403,0,0,0,0,0,0,0,0,0
ENSG00000197405,7,4,1,8,121,1,4,8,4
ENSG00000197406,1,77,32,36,143,641,14,104,80
ENSG00000197408,96.96,4,0,0,0,0,0,0,0
ENSG00000197409,0,9.64,0.67,0,0,3.08,0,0,0
ENSG00000197410,68,36,18,7,15,28,16,23,53
ENSG00000197415,80,56,71,61,21,124,97,142,170
ENSG00000197416,0,0,0,0,0,0,0,0,0
ENSG00000197417,707.64,890.46,861.38,649.87,731.94,319.61,320.63,111.02,110.36
ENSG00000197421,0,1.84,13.12,7.88,6.94,22.07,9.99,2.69,0
ENSG00000197428,0,0,0,0,0,0,0,0,0
ENSG00000197429,55,129,316,310,308,424,396,386,404
ENSG00000197430,2,0,0,0,1,0,0,0,1
ENSG00000197437,0,0,0,0,0,0,0,0,0
ENSG00000197442,149,89,55,38,35,76,122,325,343
ENSG00000197444,263,452,419,431,539,744,435,361,422
ENSG00000197446,0,2,8.2,7.48,3.41,0,0,0,0
ENSG00000197448,305,549,1208,1240,1574,2419,2138,1631,1868
ENSG00000197451,11620,11531.99,8682,3666,1587,4697.99,5101,2782,2699
ENSG00000197454,0,0,0,0,0,0,0,0,0
ENSG00000197457,1005,1043,345,115,140,279,322,227,309
ENSG00000197461,299,402,170,532,1180,503,1271,613,736
ENSG00000197462,792,248,14,0,1,0,0,0,1
ENSG00000197465,0,62,37,3,0,1,0,0,0
ENSG00000197467,63,1725,1224,1007,1195,461,83,42,48
ENSG00000197468,0,0,0,0,0,0,0,0,0
ENSG00000197471,73,26,107,188,101,314,268,36,63
ENSG00000197472,216.33,235.68,142.29,120.66,91.51,80.81,54.54,12,14.97
ENSG00000197475,0,0,0,1,0,0,0,0,1
ENSG00000197476,0,0,0,0,0,0,0,0,0
ENSG00000197479,16.1,15.7,47.57,80.64,70.92,100.63,52.24,11.11,19.42
ENSG00000197483,101,251,160,134,192,137,103,78,107
ENSG00000197487,0,0,2,0,0,0,0,0,0
ENSG00000197496,212,161,473,581,487,733,1032,539,946
ENSG00000197497,65,85,122.02,134,66,102,76,58,52
ENSG00000197498,1463,1223,640,373,386,429,436,493,413
ENSG00000197503,0,0,0,2,0,0,0,0,0
ENSG00000197506,0,4,38,73,60,231,151,188,133
ENSG00000197520,0,1,0,0,0,0,0,0,0
ENSG00000197530,314,519,1023,1246,1329,1202,886,678,615
ENSG00000197532,0,0,0,0,0,0,0,0,0
ENSG00000197535,1292,760,893,875,822,929,1590,1706,1601
ENSG00000197536,3.03,5,15,8,7.88,36.58,46,126.5,88.52
ENSG00000197540,0,4,0,1,1,0,0,0,0
ENSG00000197548,201,333,484,453,373,411,453,293,343
ENSG00000197549,0,0,0,0,0,0,0,0,0
ENSG00000197550,10.15,4.04,7.84,3.11,0,7.05,5,14.32,16.21
ENSG00000197555,2882,2937,2893,2813,4584,3087,7898,3351,3324
ENSG00000197557,132.52,151.32,283.96,234.01,76.49,357.29,258.91,241.99,322.25
ENSG00000197558,7,6,316,228,90,143,48,49,58
ENSG00000197561,0,0,1,0,0,0,0,0,0
ENSG00000197562,210,430,593,615,626,523,387,253,275
ENSG00000197563,682,701,656,653,662,847,677,812,767
ENSG00000197565,537,1480,3571,3599,4168,4320,2752,1356,1233
ENSG00000197566,99,91,139,204,195,236,198,154,188
ENSG00000197568,117,189,249,256,222,153,110,65,90
ENSG00000197575,0,0,0,0,0,1,0,0,0
ENSG00000197576,0,0,6,10,17,5,6,0,4
ENSG00000197579,1599,1325,1342,829,826,870,839,921,811
ENSG00000197580,6,5,115.43,283.1,720.61,955.37,297.57,223,77
ENSG00000197582,14.91,15.21,17.12,20.04,9.02,12.7,19.92,1.94,7.86
ENSG00000197584,0,0,0,0,0,2.9,4,28,30
ENSG00000197585,0,2,3,2,1,0,0,0,0
ENSG00000197586,651,1008,986,832,942,1334,960,686,660
ENSG00000197587,0,89,10,9,1,1,0,0,11
ENSG00000197588,0,0,0,0,0,0,0,0,0
ENSG00000197591,0,0,0,0,0,0,0,0,0
ENSG00000197594,1929,2541,782,370.1,471,276,327,179,480
ENSG00000197595,0,0,0,0,0,0,0,0,0
ENSG00000197599,3,10,10,19,4,10,7,7,10
ENSG00000197601,2145,2181,1557,1344,752,1364,1502,1280,1223
ENSG00000197603,263,589,1212,1104,1166,911,824,730,680
ENSG00000197608,259.65,307.53,393.16,416.05,382.73,370,340.04,303.54,341.71
ENSG00000197614,18,4,2,91,374,236,1593,841,2564
ENSG00000197616,80.58,51.39,1056.04,32543.38,49009.65,119410.27,99679.95,5535.12,4451.25
ENSG00000197617,0,0,0,0,0,0,0,0,0
ENSG00000197619,292.33,273,526.56,540.39,436,375,248,325,291
ENSG00000197620,67.73,266.59,523.21,301.36,307.17,248.77,193.09,164.5,194.86
ENSG00000197622,1717,2056,2786,3203,3268,2715,3246,1477,1363
ENSG00000197627,0,0,0,0,0,0,0,0,0
ENSG00000197629,0,0,0,0,0,0,0,0,0
ENSG00000197632,0,0,3,2,0,40,19.25,3.94,29
ENSG00000197635,154,36,64,94,770,1429,2009,538,895
ENSG00000197641,0,0,0,0,0,0,1,0,0
ENSG00000197644,0,0,0,0,0,0,0,0,0
ENSG00000197646,0,0,0,3,1,0,44,16,28
ENSG00000197647,15,73.41,128.38,283.07,380.96,191.63,99.54,99,108
ENSG00000197651,0,1,0,0,0,0,0,0,0
ENSG00000197653,1,5,54,35,105,70,76,21,29
ENSG00000197658,0,0,0,0,0,0,0,0,0
ENSG00000197665,2.51,7.7,5.43,13.92,1.34,3.45,8.31,1.5,0
ENSG00000197670,0,1,0,0,0,0,0,0,0
ENSG00000197674,0,0,0,0,0,0,0,0,0
ENSG00000197683,0,0,0,0,0,0,0,0,0
ENSG00000197692,0,0,0,0,0,0,1,0,0
ENSG00000197694,6084,10607,10880,15605,15357,14682,17155,13274,12691
ENSG00000197696,67,124,59,76,54,64,67,55,35
ENSG00000197702,604,929,2513,4939,4071,3740,5584,3816,5157
ENSG00000197705,44,52,121,68,178,494,112,21,24
ENSG00000197706,0,0,0,0,0,0,0,0,0
ENSG00000197712,238,435,1438,1979,3231,1986,3890,1752,2654
ENSG00000197713,1422,1073.96,1087,793.95,556,629,807.88,577,608
ENSG00000197714,120,98,164,116,265,108,134,143,121
ENSG00000197721,1,0,0,0,0,0,0,0,0
ENSG00000197724,382,838,1203,1593,1050,1254,1223,1344,1452
ENSG00000197728,3857.07,5729.2,4701.86,3944.53,4909.73,4159.69,3239.14,2100.94,1922.76
ENSG00000197734,0,2,1,1.22,0,1,0,0,0
ENSG00000197744,17.81,12.24,6.95,8.55,2.87,1.77,2.4,1.2,3.31
ENSG00000197745,0,0,0,0,0,0,0,0,0
ENSG00000197746,9055,12259,19220,18260,25442,16640,16474,10931,15199
