gene_id,heart18_0,heart18_2,heart18_4,heart18_6,heart18_10,heart18_15,heart18_20,heart18_40,heart18_60
ENSG00000270610,0,0,0,0,0,0,0,0,0
ENSG00000270611,0,0,0,0,0,0,0,0,0
ENSG00000270612,0,0,0,0,0,0,0,0,0
ENSG00000270614,0,0,0,0,0,0,0,0,0
ENSG00000270615,0,0,0,0,0,0,0,0,0
ENSG00000270617,46.1,2.13,0,0,0,73.19,0,16.22,114.01
ENSG00000270618,0,0,0,0,0,0,0,0,0
ENSG00000270619,0,0,0,0,0,0,0,0,0
ENSG00000270620,0,0,0,0,0,0,0,0,0
ENSG00000270623,0,0,0,0,0,0,0,0,0
ENSG00000270624,0,0,0,1,0,3,0,0,1
ENSG00000270625,0,0,0,0,0,0,0,0,0
ENSG00000270627,0,0,0,0,0,0,0,0,0
ENSG00000270629,167.65,372.27,907.81,1140.37,1209.61,1445.59,1739.92,2015.69,1837.4
ENSG00000270631,0,0,0,0,0,0,0,0,0
ENSG00000270632,0,0,0,0,0,0,0,0,0
ENSG00000270634,0,0,0,0,0,0,0,0,0
ENSG00000270638,1,4,6,7,4,5,4,4,6
ENSG00000270639,0,0,0,0,0,0,0,0,0
ENSG00000270640,0,0,0,2,0,0,0,0,1
ENSG00000270641,3,12,2,1,1,0,0,0,1
ENSG00000270646,0,0,0,0,0,0,0,0,0
ENSG00000270647,6351,6582,5549,4334,2953,3171,3522,2577,2630
ENSG00000270648,0,0,0,0,0,0,0,0,0
ENSG00000270652,0,0,0,0,0,0,0,0,0
ENSG00000270654,0,0,0,0,0,0,0,0,0
ENSG00000270655,0,0,0,0,0,0,0,0,0
ENSG00000270659,3,3,7,8,5,4,5,4,2
ENSG00000270661,0,0,0,0,0,0,0,0,0
ENSG00000270664,0,0,0,0,0,0,0,0,0
ENSG00000270665,0,0,2,0,0,0,1.01,0,1
ENSG00000270666,0,0,0,0,0,0,0,0,0
ENSG00000270669,0,0,0,0,0,0,0,0,0
ENSG00000270670,0,0,0,0,0,0,0,0,0
ENSG00000270672,0,0,0,0,0,0,0,2.02,1
ENSG00000270673,2,10,12,12,7,8,2,7,5
ENSG00000270677,0,0,0,0,0,0,0,0,0
ENSG00000270678,0,0,0,0,0,0,0,0,0
ENSG00000270679,0,0,0,0,0,0,0,0,0
ENSG00000270680,0,0,0,0,0,0,0,0,0
ENSG00000270681,9,5,6,9,13,12,4,9,3
ENSG00000270682,0,0,0,0,0,0,0,0,0
ENSG00000270683,0,0,0,0,0,0,0,0,0
ENSG00000270685,0,0,0,0,0,0,0,0,0
ENSG00000270688,0,0,0,0,0,0,0,0,0
ENSG00000270689,0,0,0,1,2,1,1,1,0
ENSG00000270690,0,0,0,0,0,0,0,0,0
ENSG00000270691,0,0,0,0,0,0,0,0,0
ENSG00000270694,0,0,0,0,0,0,0,0,0
ENSG00000270695,0,0,0,0,0,0,0,0,0
ENSG00000270696,442,219,244,285,195,213,267,172,133
ENSG00000270697,0,0,0,0,0,0,0,0,0
ENSG00000270698,0,0,0,0,0,0,0,0,0
ENSG00000270699,0,0,0,0,0,0,0,0,0
ENSG00000270701,0,0,0,0,0,0,0,0,0
ENSG00000270702,0,0,0,0,0,0,0,0,0
ENSG00000270704,132.38,55.87,29.13,31.97,15.96,24.75,49.94,16.34,9.55
ENSG00000270705,0,0,0,0,0,0,0,0,0
ENSG00000270706,0,0,0,0,0,0,0,0,0
ENSG00000270708,0,0,0,0,0,0,0,0,0
ENSG00000270709,0,0,0,0,0,0,0,0,0
ENSG00000270710,0,0,0,0,0,0,0,0,0
ENSG00000270711,0,0,0,0,0,1,0,0,0
ENSG00000270712,0,0,0,0,0,0,0,0,0
ENSG00000270713,0,0,0,0,0,0,0,0,0
ENSG00000270714,0,0,2,1,1.01,0,5,0,0
ENSG00000270716,0,0,3,3,2,1,0,1,0
ENSG00000270718,0,0,0,0,0,0,0,0,0
ENSG00000270719,0,0,0,0,0,0,0,0,0
ENSG00000270720,1,7,3,3,9,5,3,6,3
ENSG00000270722,0,2,5,0,0,0,0,0,0
ENSG00000270723,0,0,0,0,0,0,0,1,0
ENSG00000270725,0,0,0,0,0,0,0,0,0
ENSG00000270726,0,0,0,0,0,0,0,0,0
ENSG00000270727,0,0,0,0,0,0,0,0,0
ENSG00000270728,0,0,0,0,0,0,0,0,0
ENSG00000270729,0,0,0,0,0,0,0,0,0
ENSG00000270733,0,0,0,0,0,0,0,0,0
ENSG00000270734,0,0,0,0,0,0,0,0,0
ENSG00000270736,0,0,0,0,0,0,0,0,0
ENSG00000270739,0,0,0,0,0,0,0,0,0
ENSG00000270741,0,0,0,0,0,0,0,0,0
ENSG00000270742,0,0,0,0,0,0,0,1,0
ENSG00000270745,0,0,0,0,0,0,0,0,0
ENSG00000270747,0,0,0,0,0,0,0,0,0
ENSG00000270748,0,0,0,0,0,0,0,0,0
ENSG00000270749,0,0,0,0,0,0,0,0,0
ENSG00000270751,3,0,0,0,0,0,0,0,0
ENSG00000270753,0,0,0,0,0,0,0,0,0
ENSG00000270754,0,0,0,0,0,0,0,0,0
ENSG00000270755,0,2,0,0,0,3,3,2,0
ENSG00000270757,697.72,518.46,419.65,535.5,385.33,425.02,592.49,400.83,333.84
ENSG00000270759,0,0,0,0,0,0,0,0,0
ENSG00000270760,0,0,0,0,0,0,0,0,0
ENSG00000270761,8,3,3,1,12,6,2,2,2
ENSG00000270762,0,0,0,0,0,0,0,0,0
ENSG00000270763,0,0,0,0,0,0,0,0,0
ENSG00000270764,0,0,0,0,0,0,0,0,0
ENSG00000270765,0,2,2,2,3,8,0,0,0
ENSG00000270766,0,0,0,0,0,0,0,0,0
ENSG00000270767,0,0,0,0,0,0,0,0,0
ENSG00000270771,0,0,0,0,0,0,0,0,0
ENSG00000270772,0,0,0,0,0,0,0,0,0
ENSG00000270773,0,2,0,4,2,0,0,0,0
ENSG00000270775,0,0,0,0,0,0,0,1,0
ENSG00000270776,0,0,0,0,0,0,0,0,0
ENSG00000270777,0,0,0,0,0,0,0,0,0
ENSG00000270778,0,0,0,0,0,0,0,0,0
ENSG00000270779,0,0,0,0,0,0,0,0,0
ENSG00000270780,1,0,0,0,0,0,0,0,0
ENSG00000270781,0,0,0,1,2,0,0,0,0
ENSG00000270782,0,0,0,0,0,0,0,0,0
ENSG00000270788,0,0,0,0,0,0,0,0,0
ENSG00000270789,0,0,0.7,0,0,0,0,4.97,2.29
ENSG00000270790,0,0,0,0,0,0,0,0,0
ENSG00000270791,0,0,0,0,0,0,0,0,0
ENSG00000270792,0,0,0,2,7,1,3,3,0
ENSG00000270793,0,0,0,0,0,0,0,0,0
ENSG00000270794,0,0,1,0,0,0,0,0,0
ENSG00000270797,0,0,0,0,0,0,0,0,0
ENSG00000270798,0,0,0,0,0,0,0,0,0
ENSG00000270799,0,0,0,0,0,0,0,0,0
ENSG00000270800,927.62,746.76,605.65,608.18,682.6,629.01,804.17,767.76,547.6
ENSG00000270802,0,0,2,0,1,0,1,3,0
ENSG00000270804,63,62,94,107,82,84,33,55,72
ENSG00000270806,0,0,0,1,1,0,0,0,0
ENSG00000270807,0,0,0,0,0,0,0,0,0
ENSG00000270808,0,0,0,0,1,0,1,0,0
ENSG00000270809,0,0,0,0,0,0,0,0,0
ENSG00000270811,0,0,0,0,0,0,0,0,0
ENSG00000270812,0,0,0,0,0,0,0,0,0
ENSG00000270813,5,0,1,0,0,0,1,0,0
ENSG00000270814,0,0,0,0,0,0,0,0,0
ENSG00000270815,0,0,0,0,0,0,0,0,0
ENSG00000270816,0,0,0,0,0,0,0,0,0
ENSG00000270818,0,0,0,0,0,0,0,1,0
ENSG00000270820,6,6,9,6,20,29,9,18,16
ENSG00000270822,0,0,0,0,0,0,0,0,0
ENSG00000270823,0,4,4,8,8,3,2,2,9
ENSG00000270824,0,0,0,0,0,0,0,0,0
ENSG00000270826,0,0,0,0,0,0,0,0,0
ENSG00000270828,0,0,0,1,0,0,0,0,0
ENSG00000270829,0,0,0,0,0,0,0,0,0
ENSG00000270830,0,0,0,0,0,0,0,0,0
ENSG00000270831,0,0,0,0,0,0,0,0,0
ENSG00000270832,0,0,0,0,0,0,0,0,0
ENSG00000270835,0,0,0,0,0,0,0,0,0
ENSG00000270837,0,0,0,0,0,0,0,0,0
ENSG00000270838,0,0,0,0,0,0,0,0,0
ENSG00000270839,0,0,0,0,0,0,0,0,0
ENSG00000270842,0,0,0,0,0,0,0,0,0
ENSG00000270846,0,0,0,0,0,0,0,0,0
ENSG00000270849,0,0,0,0,0,0,0,0,0
ENSG00000270850,0,0,0,0,0,0,0,0,0
ENSG00000270852,0,0,0,0,0,0,0,0,0
ENSG00000270855,0,0,0,0,0,0,0,0,0
ENSG00000270856,0,0,0,0,0,0,0,0,0
ENSG00000270857,0,0,0,0,0,0,0,0,0
ENSG00000270858,0,0,0,0,0,0,0,0,0
ENSG00000270859,0,0,0,0,0,0,0,0,0
ENSG00000270861,0,0,0,0,0,0,0,0,0
ENSG00000270863,0,0,1,0,0,0,0,1,0
ENSG00000270864,0,0,0,0,0,0,0,0,0
ENSG00000270865,0,0,0,0,0,0,0,0,0
ENSG00000270866,0,0,0,0,0,0,0,0,0
ENSG00000270868,0,0,0,0,0,0,0,0,0
ENSG00000270870,0,0,0,0,0,0,0,0,0
ENSG00000270871,0,0,0,0,1,0,0,0,0
ENSG00000270872,97.58,267.21,290.55,347.95,141.01,219.56,168.25,133.8,106.58
ENSG00000270874,0,0,1,0,0,0,0,0,0
ENSG00000270876,0,0,1,1,3,2,1,3,0
ENSG00000270878,10,11,1,3,7,2,3,3,5.04
ENSG00000270880,0,0,0,0,0,0,0,0,0
ENSG00000270882,50.66,18.85,66.45,58.12,146.2,124.14,23.53,102.92,129.99
ENSG00000270883,0,0,0,0,0,0,0,0,0
ENSG00000270885,618,653,1678,1576,837,788,1541,307,137
ENSG00000270889,0,0,0,0,0,0,0,0,0
ENSG00000270890,0,0,0,0,0,0,0,0,0
ENSG00000270891,0,0,0,0,0,0,0,0,0
ENSG00000270892,0,0,0,0,0,0,0,0,0
ENSG00000270893,0,0,0,0,0,0,0,0,0
ENSG00000270894,0,0,0,0,0,0,0,0,0
ENSG00000270896,0,0,0,0,0,0,0,0,0
ENSG00000270897,0,0,0,0,0,0,0,0,0
ENSG00000270898,15.59,25.95,0,0,0,0,0,0,0
ENSG00000270900,0,0,0,0,0,0,0,0,0
ENSG00000270902,0,0,0,0,0,0,0,0,0
ENSG00000270903,0,0,0,0,0,0,0,0,0
ENSG00000270904,0,0,0,0,0,0,0,0,0
ENSG00000270906,0,0,0,0,0,0,0,0,0
ENSG00000270909,0,0,0,0,0,0,0,0,0
ENSG00000270911,0,0,0,0,0,0,0,0,0
ENSG00000270912,0,0,0,0,0,0,0,0,0
ENSG00000270914,0,0,0,0,0,0,0,0,0
ENSG00000270915,0,0,0,0,0,0,0,0,0
ENSG00000270916,0,0,0,0,0,0,0,0,0
ENSG00000270917,5,3,0,2,1,2,0,0,1
ENSG00000270919,1,0,1,0,0,0,0,0,0
ENSG00000270920,0,0,0,0,0,0,0,0,0
ENSG00000270921,0,0,0,0,0,0,0,0,0
ENSG00000270923,5,0,0,1,0,0,3,1,1
ENSG00000270924,0,0,0,0,0,0,0,0,0
ENSG00000270926,0,0,0,0,0,0,0,0,0
ENSG00000270927,0,0,0,0,0,0,0,0,0
ENSG00000270929,0,0,0,0,0,0,0,0,0
ENSG00000270930,0,0,0,0,0,0,0,0,0
ENSG00000270933,10,22,31,21,11,11,2,3,0
ENSG00000270934,0,0,0,0,0,0,0,0,0
ENSG00000270935,0,0,0,0,0,0,0,0,0
ENSG00000270936,0,0,0,0,0,0,0,0,0
ENSG00000270937,0,0,0,0,0,0,0,0,0
ENSG00000270938,2,1,2,0,0,0,0,0,0
ENSG00000270941,0,0,0,0,0,0,0,0,0
ENSG00000270945,0,0,0,0,0,0,0,0,0
ENSG00000270946,0,0,0,0,0,1,0,0,0
ENSG00000270947,0,0,0,0,0,0,0,0,0
ENSG00000270948,0,0,0,0,0,0,0,0,1
ENSG00000270951,0,1,0,0,0,0,2,2,0
ENSG00000270953,2,1,5,34,22,36,17,27,44
ENSG00000270954,0,0,0,0,0,0,0,0,0
ENSG00000270955,0,0,0,0,0,0,2,0,0
ENSG00000270956,1,1,7,3,2,4,0,5,5
ENSG00000270957,0,0,0,0,0,0,0,0,0
ENSG00000270959,12,21,47,65,55,124,122,158,133
ENSG00000270960,0,0,0,0,0,0,0,0,0
ENSG00000270961,0,0,0,0,0,0,0,0,0
ENSG00000270962,0,0,0,0,1,0,1,0,0
ENSG00000270964,7,14,14,19,7,22,16,9,9
ENSG00000270965,0,0,0,0,0,0,0,0,0
ENSG00000270966,0,0,0,0,0,1,0,0,0
ENSG00000270969,0,0,0,0,0,0,0,0,0
ENSG00000270971,0,0,0,0,0,0,0,0,0
ENSG00000270972,0,0,0,0,0,0,0,0,0
ENSG00000270973,0,0,0,0,0,0,0,0,0
ENSG00000270975,0,0,2.03,1,0,0,0,0,0
ENSG00000270976,0,0,0,0,0,0,0,0,0
ENSG00000270977,8,15,17,13,7,7,2,1,0
ENSG00000270978,0,0,0,0,0,0,0,0,0
ENSG00000270980,0,0,0,0,0,0,0,0,0
ENSG00000270981,0,0,0,0,0,0,0,0,0
ENSG00000270982,0,0,0,0,0,0,0,0,0
ENSG00000270983,1.01,0,0,0,0,0,0,0,0
ENSG00000270986,0,0,0,0,0,0,0,0,0
ENSG00000270987,0,0,0,0,0,0,0,0,1.02
ENSG00000270988,1,0,1,0,0,0,0,0,0
ENSG00000270989,0,0,0,0,0,0,0,0,0
ENSG00000270990,0,0,0,0,0,0,0,0,0
ENSG00000270992,0,0,0,0,0,0,0,0,0
ENSG00000270993,0,0,0,0,0,0,0,0,0
ENSG00000270994,0,0,0,0,0,0,0,0,0
ENSG00000270995,0,0,0,0,0,0,0,0,0
ENSG00000270996,0,0,2,5,2,8,1,3,5
ENSG00000270997,0,0,0,0,0,0,0,0,0
ENSG00000270999,0,0,0,0,0,0,0,0,0
ENSG00000271002,1,2,0,0,0,0,0,0,0
ENSG00000271003,0,0,0,0,0,0,0,0,0
ENSG00000271005,0,0,0,0,0,0,0,0,0
ENSG00000271009,0,1,1,4,6,4,5,1,0
ENSG00000271010,0,0,0,0,0,0,0,0,0
ENSG00000271011,3,10,3,1,2,1,1,2,0
ENSG00000271013,11,12,13,11,6,4,15,1,0
ENSG00000271014,0,0,0,0,0,0,0,0,0
ENSG00000271015,0,0,0,0,0,0,0,0,0
ENSG00000271018,0,0,0,0,0,0,0,0,0
ENSG00000271021,1,2,1,0,0,3,2,3,2
ENSG00000271022,0,0,0,0,0,0,0,0,0
ENSG00000271024,0,0,0,0,0,0,0,0,0
ENSG00000271025,0,0,0,0,0,0,0,0,0
ENSG00000271026,0,0,0,0,0,0,0,0,0
ENSG00000271027,0,0,0,0,0,0,0,0,0
ENSG00000271028,0,0,0,0,0,0,0,0,0
ENSG00000271029,0,0,0,0,0,0,0,0,0
ENSG00000271032,0,0,0,0,0,0,1,0,0
ENSG00000271034,1,0,0,0,0,0,0,0,0
ENSG00000271035,0,0,0,0,0,0,0,0,0
ENSG00000271036,0,0,0,0,0,0,0,0,0
ENSG00000271040,0,0,0,0,1,6,4,0,1
ENSG00000271041,0,0,0,0,0,0,0,0,0
ENSG00000271042,0,0,0,0,0,0,0,0,0
ENSG00000271043,0,0,0,0,0,0,0,0,0
ENSG00000271044,0,0,0,0,0,0,0,0,0
ENSG00000271045,0,0,0,0,0,0,0,0,0
ENSG00000271046,0,0,0,0,0,0,0,0,0
ENSG00000271047,0,0,0,0,0,0,0,0,0
ENSG00000271048,0,0,0,0,0,0,0,0,0
ENSG00000271049,0,0,0,0,0,0,0,0,0
ENSG00000271052,0,0,0,0,0,0,0,0,0
ENSG00000271053,0,0,0,0,0,0,0,0,0
ENSG00000271056,0,0,0,0,0,0,0,0,0
ENSG00000271057,0,0,0,0,0,0,0,0,0
ENSG00000271063,1,0,0,1,0,1,0,0,0
ENSG00000271064,0,0,0,0,0,0,0,0,0
ENSG00000271065,0,0,0,0,0,0,0,0,0
ENSG00000271070,0,0,0,0,0,0,0,0,0
ENSG00000271071,0,0,0,0,0,0,0,0,0
ENSG00000271072,0,0,0,0.98,0,0,0,0,0
ENSG00000271074,0,0,0,0,0,0,0,0,0
ENSG00000271075,0,1,0,0,0,0,0,0,0
ENSG00000271077,0,0,0,0,0,0,0,0,0
ENSG00000271078,0,1,1,0,0,1,0,0,1
ENSG00000271079,79.23,41.44,21.99,4.41,20.92,13.91,8.44,6.44,4.8
ENSG00000271081,0,0,0,0,0,0,0,0,0
ENSG00000271086,0,0,0,1,6,3,1,1,0
ENSG00000271088,0,0,0,0,0,0,0,0,0
ENSG00000271092,18.5,10.04,45.01,56.85,44.64,63.12,81.41,39.17,26.64
ENSG00000271093,0,0,0,0,0,0,0,0,0
ENSG00000271094,0,0,0,0,0,0,0,0,0
ENSG00000271095,0,0,0,0,0,0,0,0,0
ENSG00000271096,0,0,0,0,0,0,0,0,0
ENSG00000271097,0,0,0,0,0,0,0,0,0
ENSG00000271098,0,0,0,0,0,0,0,0,0
ENSG00000271099,0,0,1,0,0,0,0,0,0
ENSG00000271100,0,0,0,0,0,0,0,0,0
ENSG00000271101,0,2,0,0,0,0,0,0,0
ENSG00000271105,1,0,6,0,2,2,3,6,2
ENSG00000271108,0,0,0,0,0,0,0,0,0
ENSG00000271109,30,31,36,16,13,6,1,0,1
ENSG00000271111,0,0,0,0,0,0,0,0,0
ENSG00000271113,0,0,0,0,0,0,0,0,0
ENSG00000271114,0,0,0,0,0,0,0,0,0
ENSG00000271115,0,0,0,0,0,0,0,0,0
ENSG00000271117,0,0,0,0,0,0,0,0,0
ENSG00000271118,0,0,0,0,0,0,0,0,0
ENSG00000271119,2,2,0,2,1,0,0,0,0
ENSG00000271121,250.69,299.48,569.36,786.26,585.27,998.43,1232.27,1657.94,1191.23
ENSG00000271122,91,166,227,336,478,499,287,387,402
ENSG00000271123,0,0,0,0,0,0,0,0,0
ENSG00000271127,0,0,0,0,0,0,0,0,0
ENSG00000271128,1,0,0,0,0,0,0,0,0
ENSG00000271129,0,0,0,0,0,0,0,0,0
ENSG00000271130,0,0,0,0,0,0,0,0,0
ENSG00000271131,0,1,0,0,0,0,0,0,0
ENSG00000271133,8,6,13,0,0,0,1,3,3
ENSG00000271134,0,0,0,0,0,0,0,0,0
ENSG00000271136,0,0,0,0,0,0,0,0,0
ENSG00000271137,0,0,0,0,0,0,0,0,0
ENSG00000271138,0,0,0,0,0,0,0,0,0
ENSG00000271140,0,0,0,0,0,0,0,0,0
ENSG00000271141,1,4,0,1,1,1,0,1,1
ENSG00000271142,0,0,0,0,0,0,1,0,0
ENSG00000271143,0,0,0,0,0,0,0,0,0
ENSG00000271146,0,0,0,0,0,0,0,0,0
ENSG00000271147,91.86,97.8,176.27,202.91,197.66,248.67,208.78,132.78,159.88
ENSG00000271148,0,0,0,0,0,0,0,0,0
ENSG00000271149,0,0,0,0,0,0,0,0,0
ENSG00000271150,0,0,1,0,1,3,0,0,1
ENSG00000271151,1,5,17,6,2,5,0,2,0
ENSG00000271153,0,0,0,0,0,0,0,0,5.56
ENSG00000271154,0,0,0,0,0,0,0,0,0
ENSG00000271155,4,19,68,48,45,78,34,69,25
ENSG00000271156,4,2,0,1,5,3,1,1,0
ENSG00000271157,0,0,0,0,0,0,0,0,0
ENSG00000271158,0,0,0,0,0,0,0,0,0
ENSG00000271159,0,0,0,0,0,0,0,0,0
ENSG00000271161,0,0,0,0,0,0,0,0,0
ENSG00000271162,0,0,0,0,0,0,0,0,0
ENSG00000271163,0,0,0,0,0,0,0,0,0
ENSG00000271164,0,0,0,0,0,0,0,0,0
ENSG00000271166,0,0,0,0,0,0,0,0,0
ENSG00000271167,0,0,0,0,0,0,0,0,0
ENSG00000271171,0,0,0,0,0,0,0,0,0
ENSG00000271172,0,0,1,0,0,0,0,1,0
ENSG00000271173,0,0,0,0,0,0,0,0,0
ENSG00000271174,0,0,0,0,0,0,0,0,0
ENSG00000271175,0,0,0,0,0,0,0,0,0
ENSG00000271177,0,0,0,0,0,0,0,0,0
ENSG00000271178,0,0,0,0,0,0,0,0,0
ENSG00000271179,0,0,0,0,0,0,0,0,0
ENSG00000271180,0,0,0,0,0,0,0,0,0
ENSG00000271181,0,0,0,0,0,0,0,0,0
ENSG00000271182,0,0,0,0,0,0,0,0,0
ENSG00000271184,0,0,0,0,0,0,0,0,0
ENSG00000271185,0,0,0,0,0,0,0,0,0
ENSG00000271187,0,0,0,0,0,0,0,0,0
ENSG00000271190,0,0,0,0,0,0,0,0,0
ENSG00000271192,0,0,0,0,0,0,0,0,0
ENSG00000271194,0,0,0,0,0,0,0,0,0
ENSG00000271195,0,0,0,0,0,0,0,0,0
ENSG00000271196,0,0,0,0,0,0,0,0,0
ENSG00000271198,0,0,0,0,1,0,0,0,0
ENSG00000271199,0,0,0,0,0,0,0,0,0
ENSG00000271200,2,1,0,0,0,2,1,1,2
ENSG00000271201,0,0,0,0,0,0,0,0,0
ENSG00000271202,0,0,0,0,0,0,0,0,0
ENSG00000271204,0,0,0,0,0,0,0,0,0
ENSG00000271205,0,0,0,0,0,0,0,0,0
ENSG00000271207,0,0,0,0,0,0,0,0,0
ENSG00000271208,0,0,0,0,0,0,0,0,0
ENSG00000271209,0,0,0,0,0,0,0,0,0
ENSG00000271211,0,0,0,0,0,0,0,0,0
ENSG00000271214,0,0,0,0,0,0,0,0,0
ENSG00000271215,0,0,0,0,0,0,0,0,0
ENSG00000271216,1,0,0,0,0,0,0,0,0
ENSG00000271218,0,0,0,0,1,0,1,0,0
ENSG00000271219,0,0,0,0,0,0,0,0,0
ENSG00000271220,0,0,0,5,1,1,0,0,0
ENSG00000271222,0,0,0,0,0,0,0,0,0
ENSG00000271225,0,0,0,0,0,0,0,0,0
ENSG00000271227,0,0,0,0,0,0,0,0,0
ENSG00000271228,0,0,0,0,0,0,0,0,2
ENSG00000271230,0,0,0,0,0,0,0,0,0
ENSG00000271231,0,0,0,0,0,0,0,0,0
ENSG00000271232,0,0,0,0,0,0,0,0,0
ENSG00000271234,0,0,0,0,0,0,0,0,0
ENSG00000271235,0,0,0,0,0,0,0,0,0
ENSG00000271236,0,0,0,0,0,0,0,0,0
ENSG00000271237,0,0,0,0,0,0,0,0,0
ENSG00000271238,0,0,0,0,0,0,0,0,0
ENSG00000271239,0,0,0,0,0,0,0,0,0
ENSG00000271240,0,0,0,0,0,0,0,0,0
ENSG00000271242,0,0,0,0,0,0,0,0,0
ENSG00000271243,0,0,0,0,0,0,0,0,0
ENSG00000271245,0,0,0,0,0,0,0,0,0
ENSG00000271248,0,0,0,0,0,0,0,0,0
ENSG00000271249,0,0,0,0,0,0,0,0,0
ENSG00000271250,0,0,0,0,0,0,0,0,0
ENSG00000271251,0,0,0,0,0,0,0,0,0
ENSG00000271252,0,0,0,0,0,0,0,0,0
ENSG00000271253,0,0,0,0,0,0,0,0,0
ENSG00000271254,207.99,238.32,515.85,513.6,543.18,447.69,296.41,494.4,510.69
ENSG00000271257,0,0,0,0,0,0,0,0,0
ENSG00000271259,0,2,6,2,1,1,0,0,1
ENSG00000271264,0,0,0,0,0,0,0,0,0
ENSG00000271265,2,2,2,2,0,3,0,0,3
ENSG00000271266,0,1.03,1.03,1.05,0,1.05,0,0,0
ENSG00000271267,1,0,0,0,0,0,0,0,0
ENSG00000271268,0,0,0,0,0,0,0,1.01,0
ENSG00000271269,0,0,0,0,0,0,0,0,0
ENSG00000271270,7,10,41,55,116,116,52,42,18
ENSG00000271271,0,1,0,0,0,0,0,0,0
ENSG00000271272,0,0,0,0,0,0,0,0,0
ENSG00000271275,0,0,0,0,0,0,0,0,0
ENSG00000271277,0,0,0,0,0,0,0,0,0
ENSG00000271278,0,0,0,0,0,0,0,0,0
ENSG00000271283,0,0,0,0,0,0,0,0,0
ENSG00000271284,0,0,0,0,0,0,0,0,0
ENSG00000271286,0,0,0,0,0,0,0,0,1
ENSG00000271287,0,0,2,0,0,0,0,0,0
ENSG00000271288,0,0,0,0,0,0,0,0,0
ENSG00000271290,0,0,0,0,0,0,0,0,0
ENSG00000271291,0,0,0,0,0,0,0,0,0
ENSG00000271296,0,0,0,0,0,0,0,0,0
ENSG00000271298,0,0,0,0,0,0,0,0,0
ENSG00000271299,0,0,0,0,0,0,0,0,0
ENSG00000271302,0,0,0,0,0,0,0,0,0
ENSG00000271303,1309,914,480,432,427,496,777,569,415
ENSG00000271304,1,1,1,0,0,1,0,0,0
ENSG00000271306,0,0,0,0,0,0,0,0,0
ENSG00000271307,0,0,0,0,0,0,0,0,0
ENSG00000271309,0,0,0,0,0,0,0,0,0
ENSG00000271313,0,0,0,0,0,0,0,0,0
ENSG00000271314,0,0,0,0,0,0,0,0,0
ENSG00000271315,0,0,0,0,0,0,0,0,0
ENSG00000271317,0,0,0,0,0,0,0,0,0
ENSG00000271318,0,1,0,0,1,0,0,0,0
ENSG00000271320,0,0,1,0,1,0,0,0,1
ENSG00000271321,0,0,0,0,0,0,0,0,6.13
ENSG00000271322,0,0,0,0,0,0,0,0,0
ENSG00000271327,4,7,28,13,10,8,6,6,2
ENSG00000271328,0,0,0,0,0,0,0,0,0
ENSG00000271329,0,0,0,0,0,0,1,0,1
ENSG00000271330,0,0,0,0,0,0,0,0,0
ENSG00000271332,0,0,0,0,0,0,0,0,0
ENSG00000271333,0,0,0,0,0,0,0,0,0
ENSG00000271334,0,0,0,0,1,3,1,6,8
ENSG00000271335,2,4,23,20,20,15,12,11,8
ENSG00000271336,0,0,0,0,0,0,0,0,0
ENSG00000271337,0,0,0,0,0,0,0,0,0
ENSG00000271338,0,0,0,0,0,0,0,0,0
ENSG00000271339,0,0,0,0,0,0,0,0,0
ENSG00000271340,0,0,0,0,0,0,0,0,0
ENSG00000271343,0,0,0,0,0,0,0,0,0
ENSG00000271344,0,0,0,3,29,33,11,15,9
ENSG00000271346,0,0,0,0,0,0,0,0,0
ENSG00000271347,58,20,8,8,4,7,24,4,5
ENSG00000271349,0,0,0,0,0,0,0,7,2
ENSG00000271350,0,0,0,0,0,0,0,0,0
ENSG00000271351,0,0,0,0,0,0,0,0,0
ENSG00000271353,0,0,0,0,0,0,0,0,0
ENSG00000271355,0,0,0,0,0,0,0,0,0
ENSG00000271356,0,0,0,0,0,0,0,0,0
ENSG00000271357,0,0,0,0,0,0,0,0,0
ENSG00000271358,0,0,0,0,0,0,0,0,0
ENSG00000271360,2,2,1,2,0,0,0,2,1
ENSG00000271361,0,1,0,0,0,1,8,0,1
ENSG00000271362,0,0,0,0,0,0,0,0,0
ENSG00000271364,0,0,0,0,0,0,0,0,0
ENSG00000271365,0,0,0,0,0,0,0,0,0
ENSG00000271366,0,0,0,1,0,0,0,0,0
ENSG00000271367,1,0,3,2,1,0,7,6,4
ENSG00000271368,0,1,0,0,0,0,0,0,0
ENSG00000271369,2,5,8,7,1,4,2,10,8
ENSG00000271370,0,0,0,0,0,0,0,0,0
ENSG00000271373,0,0,0,0,0,0,0,0,0
ENSG00000271375,0,0,0,0,0,0,0,0,0
ENSG00000271377,0,0,0,0,0,0,0,0,0
ENSG00000271378,0,0,0,0,0,0,0,0,0
ENSG00000271379,0,0,0,0,0,0,0,0,0
ENSG00000271380,18,18,62,38,47,47,31,38,48
ENSG00000271381,0,0,0,0,0,0,0,0,0
ENSG00000271382,0,0,0,0,0,0,0,0,1
ENSG00000271383,336.42,464.66,551.94,605.12,658.39,764.34,639.34,985.05,761.85
ENSG00000271384,3,0,2,0,1,5,0,1,0
ENSG00000271385,0,0,0,0,0,0,0,0,0
ENSG00000271386,0,0,0,0,0,0,0,0,0
