gene_id,d0,d2,d4,d6,d10,d15,d20,d40
ENSG00000249522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249526,0.0,0.16,0.15,0.0,0.0,0.0,0.0,0.0
ENSG00000249531,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
ENSG00000249532,722.94,854.73,51.2,2.27,0.62,0.3,0.35,0.28
ENSG00000249534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249550,3.67,2.63,1.3,0.15,0.25,0.04,0.27,0.1
ENSG00000249551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249565,1.27,0.59,1.74,0.66,0.52,0.67,0.66,0.47
ENSG00000249568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249572,1.62,2.7,3.26,2.58,1.52,2.22,2.56,2.82
ENSG00000249574,0.56,0.04,0.42,0.59,1.07,0.44,0.34,0.03
ENSG00000249577,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
ENSG00000249579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249590,0.83,3.95,0.0,0.1,0.0,0.0,0.0,1.83
ENSG00000249592,8.28,5.77,12.45,9.11,8.7,5.86,7.39,13.66
ENSG00000249593,0.1,0.0,0.41,0.12,0.09,0.0,0.12,0.0
ENSG00000249599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249601,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
ENSG00000249602,0.5,0.28,0.0,1.34,0.21,0.54,0.0,0.0
ENSG00000249604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249614,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0
ENSG00000249616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249619,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0
ENSG00000249620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249621,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0
ENSG00000249623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249624,0.37,0.0,1.76,2.18,0.68,0.0,1.51,3.13
ENSG00000249626,0.0,0.0,0.12,0.0,0.09,0.0,0.0,0.1
ENSG00000249627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249628,0.0,0.07,0.2,0.11,0.0,0.04,0.0,0.03
ENSG00000249631,0.0,0.44,0.8,0.88,0.71,0.12,0.58,0.0
ENSG00000249633,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09
ENSG00000249634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249635,0.0,0.02,0.02,0.02,0.04,0.02,0.0,0.02
ENSG00000249637,2.37,1.48,0.48,1.01,0.0,0.17,0.19,0.15
ENSG00000249638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249639,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0
ENSG00000249641,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.05
ENSG00000249642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249646,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0
ENSG00000249647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249650,0.0,0.0,0.15,0.31,0.12,0.15,0.0,0.0
ENSG00000249654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249655,0.47,0.66,0.32,1.01,0.27,0.33,0.58,0.0
ENSG00000249658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249661,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
ENSG00000249662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249669,0.03,0.11,7.86,5.42,10.18,11.61,16.2,2.75
ENSG00000249673,6.68,4.49,10.33,5.66,4.96,4.87,4.87,10.81
ENSG00000249675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249679,4.33,0.0,0.24,0.0,0.41,0.51,0.88,1.16
ENSG00000249680,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
ENSG00000249681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249684,0.16,1.61,3.91,0.87,2.21,1.27,0.96,0.54
ENSG00000249685,0.2,0.21,0.8,1.27,0.17,0.63,0.0,0.0
ENSG00000249686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249690,0.0,0.0,0.0,0.14,0.06,0.0,0.0,0.03
ENSG00000249691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249693,0.0,0.1,0.88,1.1,0.5,0.39,0.18,0.0
ENSG00000249695,0.03,0.0,0.0,0.0,0.06,0.03,0.04,0.0
ENSG00000249697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249699,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.05
ENSG00000249700,0.0,0.2,0.0,0.38,0.07,0.09,0.21,0.0
ENSG00000249706,0.0,0.2,3.6,0.21,0.0,0.0,0.0,0.0
ENSG00000249708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249709,5.86,6.11,6.3,6.51,4.36,3.46,4.1,3.45
ENSG00000249710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249713,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
ENSG00000249715,0.12,0.11,0.58,0.45,0.53,0.32,0.51,0.16
ENSG00000249717,0.08,0.0,0.03,0.03,0.0,0.12,0.0,0.08
ENSG00000249721,0.24,0.25,4.67,2.33,1.04,0.52,0.3,0.94
ENSG00000249722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249731,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.0
ENSG00000249735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249736,0.0,0.0,0.13,0.14,0.0,0.0,0.0,0.0
ENSG00000249737,0.2,0.21,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249738,0.17,0.21,0.31,0.0,0.0,0.43,0.02,0.03
ENSG00000249740,0.1,0.21,0.0,0.0,0.0,0.0,0.0,0.56
ENSG00000249741,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
ENSG00000249742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249751,2.82,0.87,0.0,0.65,0.0,0.24,0.92,4.86
ENSG00000249752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249755,0.0,0.0,0.13,0.14,0.0,0.13,0.0,0.12
ENSG00000249761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249767,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249772,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.15
ENSG00000249773,1.88,1.6,2.0,3.57,2.55,2.02,5.3,3.23
ENSG00000249774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249776,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0
ENSG00000249777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
ENSG00000249780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249781,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
ENSG00000249782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249784,5.13,0.0,2.56,2.74,0.0,0.0,0.0,0.0
ENSG00000249785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249786,0.21,0.11,1.1,1.56,0.17,0.34,0.26,2.33
ENSG00000249787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249790,180.91,43.65,18.48,13.36,5.94,11.41,8.35,4.04
ENSG00000249791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249799,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0
ENSG00000249803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249816,0.0,0.0,0.0,0.0,0.34,3.98,4.66,0.49
ENSG00000249818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249825,0.0,0.03,0.03,0.0,0.16,0.12,0.33,0.29
ENSG00000249828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249835,0.2,0.42,4.03,2.55,2.39,2.54,0.49,1.55
ENSG00000249837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249846,2.09,3.4,6.8,5.68,4.32,2.39,2.01,4.84
ENSG00000249847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249849,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249850,0.0,0.06,0.12,0.06,0.0,0.0,0.0,0.0
ENSG00000249851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249853,3.45,0.42,0.11,2.24,1.43,0.51,0.69,0.08
ENSG00000249854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249855,1.7,1.66,2.16,1.14,0.95,1.16,0.6,1.91
ENSG00000249856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249858,0.15,0.0,0.0,0.0,0.07,0.0,0.09,0.0
ENSG00000249859,21.59,9.81,7.02,4.07,4.86,1.47,5.97,9.32
ENSG00000249860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249863,1.04,1.7,0.45,0.79,0.7,0.16,0.72,0.86
ENSG00000249865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249867,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1
ENSG00000249868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249876,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0
ENSG00000249877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249884,0.0,0.0,0.0,1.4,1.1,2.64,2.44,1.49
ENSG00000249885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
ENSG00000249890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249894,0.3,0.48,1.22,3.55,1.08,0.32,0.37,0.44
ENSG00000249896,0.71,3.59,0.81,0.43,0.38,0.14,0.07,0.0
ENSG00000249898,2.03,0.83,2.53,2.6,2.81,0.75,0.37,1.38
ENSG00000249899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
ENSG00000249908,0.69,0.0,0.0,0.95,0.0,0.63,0.0,0.67
ENSG00000249909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249915,71.68,70.22,62.82,63.49,45.1,40.92,50.64,83.63
ENSG00000249916,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
ENSG00000249917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249920,0.0,0.35,0.34,0.18,0.0,0.0,0.1,0.0
ENSG00000249921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249923,0.1,0.0,0.07,0.18,0.17,0.42,0.24,0.16
ENSG00000249924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249931,0.31,0.0,0.0,0.24,0.0,0.19,0.0,0.16
ENSG00000249934,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04
ENSG00000249936,5.22,1.45,2.07,0.45,3.79,2.3,1.35,1.63
ENSG00000249937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249945,0.0,7.76,2.19,0.0,0.0,0.0,0.0,0.18
ENSG00000249947,0.26,0.13,0.0,0.55,0.11,0.0,0.0,0.12
ENSG00000249948,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.06
ENSG00000249950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249959,0.0,0.21,0.1,0.0,0.0,0.0,0.0,0.0
ENSG00000249960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249962,4.69,4.6,6.25,4.99,1.93,2.34,1.65,0.78
ENSG00000249963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249965,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0
ENSG00000249966,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0
ENSG00000249967,0.26,0.45,1.43,0.0,0.42,0.9,0.86,0.72
ENSG00000249970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249971,0.23,0.71,0.46,0.48,0.19,0.0,0.0,0.88
ENSG00000249973,0.0,0.42,0.2,0.0,0.0,0.0,0.0,0.0
ENSG00000249975,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249978,0.0,1.16,0.0,0.3,0.0,0.0,0.34,0.0
ENSG00000249981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249984,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0
ENSG00000249985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249987,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249992,9.04,5.11,1.88,5.16,1.77,0.92,2.02,3.31
ENSG00000249993,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0
ENSG00000249994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249995,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249996,0.15,0.32,0.31,0.82,0.66,0.0,0.75,2.53
ENSG00000249997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250007,0.0,0.03,0.27,0.2,0.12,0.17,0.16,0.08
ENSG00000250011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250012,0.31,0.86,0.0,0.77,0.26,0.33,0.0,1.2
ENSG00000250013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250016,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250020,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
ENSG00000250021,17.46,13.79,16.96,18.78,19.31,26.81,19.67,17.87
ENSG00000250024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250027,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
ENSG00000250031,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250033,0.0,0.0,0.0,0.16,0.0,0.08,1.56,0.0
ENSG00000250034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250041,0.0,0.0,0.0,0.0,0.0,0.45,0.71,0.21
ENSG00000250042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250046,6.89,5.19,1.12,0.2,0.0,0.0,0.4,0.15
ENSG00000250048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250049,0.0,0.03,0.15,0.0,0.0,0.0,0.27,0.02
ENSG00000250050,0.0,0.0,0.0,0.06,0.1,0.0,0.0,0.17
ENSG00000250053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250056,0.94,0.31,0.05,0.1,0.03,0.07,0.21,40.94
ENSG00000250057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250062,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0
ENSG00000250064,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.9
ENSG00000250066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250067,4.38,7.6,10.98,11.52,9.26,5.71,10.23,7.13
ENSG00000250068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
