gene_id,d0,d2,d4,d6,d10,d15,d20,d40,d60
ENSG00000249919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249920,0.0,0.0,0.14,0.0,0.06,0.06,0.0,0.0,0.0
ENSG00000249921,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0
ENSG00000249923,0.03,0.0,0.0,0.14,0.3,0.33,0.12,0.24,0.48
ENSG00000249924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249931,0.53,0.0,0.13,0.0,0.69,0.0,0.14,0.0,0.61
ENSG00000249934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249936,1.25,4.03,1.92,3.11,3.02,1.24,0.77,0.0,2.19
ENSG00000249937,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249945,0.0,17.72,0.61,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249947,0.0,0.2,0.22,0.21,0.1,0.0,0.47,0.0,0.13
ENSG00000249948,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249956,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.1
ENSG00000249958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249959,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0
ENSG00000249960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249962,0.03,4.86,5.86,3.6,2.48,0.05,1.82,0.76,0.0
ENSG00000249963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249966,0.0,0.0,0.0,0.0,0.16,0.33,0.0,0.26,0.0
ENSG00000249967,0.0,0.59,0.39,1.04,0.6,0.23,0.13,0.74,2.0
ENSG00000249970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249971,0.63,0.18,0.58,0.56,0.17,0.17,0.21,0.0,0.47
ENSG00000249973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249975,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249978,0.26,1.99,0.24,1.14,0.0,0.0,0.0,0.0,0.0
ENSG00000249981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249984,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0
ENSG00000249985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249992,4.13,5.94,3.62,2.12,1.73,1.04,0.99,0.7,1.07
ENSG00000249993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249996,0.0,0.0,0.13,0.63,0.81,0.47,0.7,0.18,0.63
ENSG00000249997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000249998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250001,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.19,0.0
ENSG00000250003,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
ENSG00000250006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250007,0.05,0.02,0.05,0.76,0.35,0.35,0.15,0.23,0.78
ENSG00000250011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.2
ENSG00000250012,0.0,0.16,0.0,0.51,0.94,0.39,0.0,1.12,0.64
ENSG00000250013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250020,0.0,0.18,0.0,0.0,0.09,0.0,0.1,0.0,0.0
ENSG00000250021,11.49,18.23,20.44,15.81,24.28,18.36,27.42,18.87,20.89
ENSG00000250024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250030,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.81,0.0
ENSG00000250031,0.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0.0
ENSG00000250032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250033,0.0,0.0,0.0,0.13,0.44,0.19,0.36,0.0,0.0
ENSG00000250034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0
ENSG00000250042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250046,8.34,6.52,4.97,0.38,0.0,0.24,0.1,0.22,0.11
ENSG00000250048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250049,0.02,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.1
ENSG00000250050,0.21,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.18
ENSG00000250053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250056,0.79,0.13,0.12,0.1,0.11,0.06,0.0,0.5,1.49
ENSG00000250057,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0
ENSG00000250060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
ENSG00000250064,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0
ENSG00000250066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250067,3.35,3.29,4.3,5.43,7.99,7.99,5.01,6.77,8.92
ENSG00000250068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250069,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250071,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250072,0.0,0.0,0.0,0.0,0.0,0.1,0.42,0.0,0.14
ENSG00000250073,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.06,0.0
ENSG00000250074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250075,0.1,0.18,0.03,0.03,0.09,0.0,0.0,0.05,0.04
ENSG00000250076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23
ENSG00000250079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250081,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250090,0.0,1.81,5.37,5.21,4.29,5.14,0.0,2.06,2.93
ENSG00000250091,0.15,0.52,1.85,2.16,4.66,2.23,2.64,2.01,4.42
ENSG00000250092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250101,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.16
ENSG00000250102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250103,0.19,5.29,2.75,5.32,12.86,4.43,1.79,2.41,1.05
ENSG00000250105,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
ENSG00000250106,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0
ENSG00000250107,0.0,0.0,0.0,0.0,0.21,0.18,0.0,0.41,0.0
ENSG00000250111,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
ENSG00000250114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
ENSG00000250118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250120,2.57,0.85,1.37,2.23,1.04,2.38,1.71,1.55,1.65
ENSG00000250122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250125,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02
ENSG00000250126,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.0,0.0
ENSG00000250127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250129,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250130,0.0,0.19,0.0,0.0,0.24,0.06,0.29,0.0,0.16
ENSG00000250131,0.16,0.08,0.32,0.11,0.13,0.0,0.09,0.0,0.04
ENSG00000250132,1.42,2.35,5.15,6.63,7.26,9.36,4.45,8.32,7.85
ENSG00000250133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250135,1.08,8.79,5.72,7.7,5.58,5.9,11.69,10.4,10.26
ENSG00000250137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250138,0.03,0.65,0.75,0.58,0.7,0.66,0.57,1.18,0.85
ENSG00000250140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250144,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250148,0.0,0.0,0.0,0.12,0.04,0.0,0.05,0.07,0.0
ENSG00000250149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250151,2.14,4.11,5.52,4.93,6.96,4.88,2.19,0.82,3.94
ENSG00000250155,0.13,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.3
ENSG00000250156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250166,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.22
ENSG00000250167,0.0,0.0,0.9,0.0,0.29,0.0,0.0,0.0,0.0
ENSG00000250169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250174,0.0,0.0,0.0,0.0,0.27,0.13,0.0,0.21,0.18
ENSG00000250180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250182,0.63,2.73,2.87,2.47,3.16,1.51,1.73,1.47,2.4
ENSG00000250183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250186,1.38,1.77,0.77,0.68,0.87,0.88,1.05,0.39,0.42
ENSG00000250189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250197,0.67,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250208,0.23,2.65,0.95,0.1,0.0,0.0,0.0,0.01,0.18
ENSG00000250210,0.0,0.41,0.0,0.0,0.0,0.12,0.0,0.0,0.0
ENSG00000250213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250215,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
ENSG00000250218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250220,0.0,0.29,0.62,0.8,0.46,0.09,0.22,0.87,0.13
ENSG00000250221,0.0,0.0,0.04,0.17,0.0,0.0,0.18,0.0,0.0
ENSG00000250222,0.69,1.1,1.26,2.94,10.99,8.37,4.13,10.52,13.43
ENSG00000250223,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0
ENSG00000250227,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0
ENSG00000250229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250230,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
ENSG00000250231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250234,0.0,0.0,0.19,0.0,0.17,0.35,0.0,0.0,0.24
ENSG00000250237,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0
ENSG00000250238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250240,0.0,0.08,0.25,1.73,1.26,0.61,1.1,0.24,0.46
ENSG00000250241,0.41,2.15,2.13,0.42,0.16,1.12,0.07,0.09,1.23
ENSG00000250242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
ENSG00000250249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250251,9.76,12.15,21.82,20.05,18.07,10.2,12.97,10.2,16.22
ENSG00000250252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250254,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250256,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0
ENSG00000250257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250260,0.0,0.0,0.0,0.0,0.0,0.2,0.12,0.0,0.0
ENSG00000250261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250263,0.0,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0
ENSG00000250264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250266,0.36,0.61,1.62,0.47,0.0,0.0,0.0,0.23,0.0
ENSG00000250267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250271,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0
ENSG00000250272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250273,91.19,79.47,72.87,94.61,87.12,79.95,122.68,70.62,60.57
ENSG00000250274,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
ENSG00000250277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250280,0.0,0.0,0.0,0.0,0.03,0.03,0.1,0.08,0.09
ENSG00000250282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.22
ENSG00000250284,0.0,0.37,0.04,0.24,0.1,0.0,0.04,0.0,0.0
ENSG00000250286,0.0,0.0,0.0,0.23,0.7,0.35,0.26,0.0,1.01
ENSG00000250289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250290,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250299,4.36,3.52,6.27,4.98,5.46,6.31,3.81,5.93,7.14
ENSG00000250300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250302,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0
ENSG00000250303,0.73,1.41,3.69,0.8,2.74,4.08,3.88,5.37,9.43
ENSG00000250304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250305,0.61,2.2,3.14,4.6,8.98,9.66,8.1,10.32,12.5
ENSG00000250306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250309,3.43,6.9,10.66,1.79,1.48,0.66,1.59,1.83,0.9
ENSG00000250310,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250312,4.76,2.46,5.08,2.59,2.94,2.26,2.97,2.73,2.37
ENSG00000250313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250317,67.01,53.19,47.73,40.42,52.59,49.37,38.51,45.99,45.46
ENSG00000250318,0.26,1.67,1.66,0.46,1.1,0.39,1.62,1.83,2.67
ENSG00000250319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250320,3.71,1.6,1.48,0.67,1.37,0.63,0.5,0.0,1.76
ENSG00000250321,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250324,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0
ENSG00000250325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250326,0.4,1.62,2.7,1.16,1.63,1.57,0.75,0.9,1.0
ENSG00000250327,0.43,0.65,0.64,0.53,0.68,0.14,0.59,0.79,0.67
ENSG00000250328,42.72,6.46,0.88,0.09,0.0,0.08,0.0,0.0,0.15
ENSG00000250329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
ENSG00000250330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250332,0.04,0.04,0.08,0.0,0.0,0.0,0.09,0.06,0.0
ENSG00000250333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250334,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
ENSG00000250337,20.83,13.2,20.79,31.91,22.25,10.25,9.39,8.35,20.22
ENSG00000250338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250342,0.0,0.5,1.07,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250343,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.1
ENSG00000250344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250348,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250349,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250358,0.0,0.0,0.12,0.0,0.12,0.43,0.19,0.17,0.83
ENSG00000250359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250360,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0
ENSG00000250361,0.0,2.12,14.34,0.65,0.0,0.41,0.0,0.0,0.0
ENSG00000250362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
ENSG00000250363,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
ENSG00000250365,0.17,0.0,0.0,0.19,0.28,0.34,0.54,0.0,0.0
ENSG00000250366,33.5,62.26,69.61,15.26,1.95,4.58,0.3,1.59,2.18
ENSG00000250371,0.0,0.02,0.0,0.0,0.04,0.02,0.0,0.0,0.0
ENSG00000250372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250374,0.0,0.0,0.03,0.07,0.0,0.0,0.0,0.0,0.0
ENSG00000250375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250376,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0
ENSG00000250377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250378,0.0,0.0,0.26,0.0,0.1,0.0,0.0,0.0,0.0
ENSG00000250379,0.0,0.25,0.0,0.0,0.0,0.13,0.0,0.0,0.0
ENSG00000250381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000250384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
